TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4512.00000        8.41450
TAB:  Italy_Puglia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Italy_Puglia Deaths    cc1=  .997834 cc2=  .589586 lx=  5.34530 if=  69 il=  74 4/5/2020   n=   5 now=     526 end=        209       182      2244 U=     3.29 T=   67.6 p1= -60.3 p2=   251.7 ed=    75 4/6/2020    x1=  69. x2=  74. y1=  -.44 y2= -1.96     
GP: Deaths    Italy_Puglia 4/5/2020         74     526      209     182    -         3    75 4/6/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996853 cc2=  .825355 lx=  7.77530 if=  42 il=  75 4/6/2020   n=  33 now=     526 end=       2381       195       242 U=    29.11 T=  101.7 p1= 352.7 p2=    22.1 ed=   170 7/10/2020   x1=  42. x2=  75. y1=  2.05 y2=   .92     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   170 7/10/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996703 cc2=  .822626 lx=  7.65530 if=  43 il=  75 4/6/2020   n=  32 now=     526 end=       2111       195       242 U=    27.41 T=   98.8 p1= 301.3 p2=    24.9 ed=   163 7/3/2020    x1=  43. x2=  75. y1=  2.04 y2=   .87     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   163 7/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996384 cc2=  .819607 lx=  7.64530 if=  44 il=  75 4/6/2020   n=  31 now=     526 end=       2090       195       242 U=    26.49 T=   97.9 p1= 297.3 p2=    25.2 ed=   160 6/30/2020   x1=  44. x2=  75. y1=  2.03 y2=   .86     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   160 6/30/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996280 cc2=  .816675 lx=  7.89530 if=  45 il=  75 4/6/2020   n=  30 now=     526 end=       2684       195       242 U=    29.69 T=  103.6 p1= 410.3 p2=    19.6 ed=   173 7/13/2020   x1=  45. x2=  75. y1=  1.97 y2=   .96     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   173 7/13/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995927 cc2=  .813353 lx=  7.82530 if=  46 il=  75 4/6/2020   n=  29 now=     526 end=       2503       195       242 U=    29.93 T=  103.0 p1= 375.9 p2=    21.0 ed=   173 7/13/2020   x1=  46. x2=  75. y1=  1.91 y2=   .94     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   173 7/13/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995850 cc2=  .810154 lx=  7.62530 if=  47 il=  75 4/6/2020   n=  28 now=     526 end=       2049       195       242 U=    27.44 T=   98.5 p1= 289.5 p2=    25.7 ed=   163 7/3/2020    x1=  47. x2=  75. y1=  1.88 y2=   .86     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   163 7/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995426 cc2=  .806443 lx=  7.55530 if=  48 il=  75 4/6/2020   n=  27 now=     526 end=       1910       195       242 U=    25.96 T=   96.4 p1= 263.1 p2=    27.5 ed=   157 6/27/2020   x1=  48. x2=  75. y1=  1.87 y2=   .83     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   157 6/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995038 cc2=  .802588 lx=  7.72530 if=  49 il=  75 4/6/2020   n=  26 now=     526 end=       2264       195       242 U=    28.45 T=  100.5 p1= 330.4 p2=    23.2 ed=   167 7/7/2020    x1=  49. x2=  75. y1=  1.81 y2=   .90     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   167 7/7/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994518 cc2=  .798402 lx=  7.62530 if=  50 il=  75 4/6/2020   n=  25 now=     526 end=       2049       195       242 U=    26.62 T=   97.8 p1= 289.5 p2=    25.7 ed=   160 6/30/2020   x1=  50. x2=  75. y1=  1.79 y2=   .86     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   160 6/30/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993948 cc2=  .793948 lx=  7.79530 if=  51 il=  75 4/6/2020   n=  24 now=     526 end=       2429       195       242 U=    26.75 T=   99.8 p1= 361.8 p2=    21.7 ed=   162 7/2/2020    x1=  51. x2=  75. y1=  1.82 y2=   .93     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   162 7/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994995 cc2=  .790871 lx=  8.26530 if=  52 il=  75 4/6/2020   n=  23 now=     526 end=       3886       195       242 U=    31.67 T=  109.7 p1= 638.8 p2=    13.5 ed=   184 7/24/2020   x1=  52. x2=  75. y1=  1.82 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   184 7/24/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994874 cc2=  .786360 lx=  8.26530 if=  53 il=  75 4/6/2020   n=  22 now=     526 end=       3886       195       242 U=    36.22 T=  114.7 p1= 638.8 p2=    13.5 ed=   200 8/9/2020    x1=  53. x2=  75. y1=  1.70 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   200 8/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996112 cc2=  .782912 lx=  8.26530 if=  54 il=  75 4/6/2020   n=  21 now=     526 end=       3886       195       242 U=    34.57 T=  112.9 p1= 638.8 p2=    13.5 ed=   194 8/3/2020    x1=  54. x2=  75. y1=  1.70 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   194 8/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996290 cc2=  .778072 lx=  8.26530 if=  55 il=  75 4/6/2020   n=  20 now=     526 end=       3886       195       242 U=    34.15 T=  112.4 p1= 638.8 p2=    13.5 ed=   193 8/2/2020    x1=  55. x2=  75. y1=  1.68 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   193 8/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996371 cc2=  .772764 lx=  8.26530 if=  56 il=  75 4/6/2020   n=  19 now=     526 end=       3886       195       242 U=    33.01 T=  111.2 p1= 638.8 p2=    13.5 ed=   189 7/29/2020   x1=  56. x2=  75. y1=  1.67 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   189 7/29/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995891 cc2=  .766475 lx=  8.26530 if=  57 il=  75 4/6/2020   n=  18 now=     526 end=       3886       195       242 U=    34.44 T=  112.7 p1= 638.8 p2=    13.5 ed=   194 8/3/2020    x1=  57. x2=  75. y1=  1.62 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   194 8/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996602 cc2=  .760899 lx=  8.26530 if=  58 il=  75 4/6/2020   n=  17 now=     526 end=       3886       195       242 U=    33.02 T=  111.2 p1= 638.8 p2=    13.5 ed=   189 7/29/2020   x1=  58. x2=  75. y1=  1.61 y2=  1.10     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   189 7/29/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996467 cc2=  .753932 lx=  7.63530 if=  59 il=  75 4/6/2020   n=  16 now=     526 end=       2069       195       242 U=    27.05 T=   98.3 p1= 293.3 p2=    25.4 ed=   162 7/2/2020    x1=  59. x2=  75. y1=  1.45 y2=   .86     
GP: Deaths    Italy_Puglia 4/6/2020         75     526    -         195      242     3   162 7/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995371 cc2=  .737172 lx=  7.09530 if=  61 il=  75 4/6/2020   n=  14 now=     526 end=       1206       195       242 U=    21.60 T=   88.0 p1= 129.3 p2=    43.6 ed=   138 6/8/2020    x1=  61. x2=  75. y1=  1.25 y2=   .60     
GP: Deaths    Italy_Puglia 4/6/2020         75     526     1206     195      242     3   138 6/8/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .994351 cc2=  .727089 lx=  6.91530 if=  62 il=  75 4/6/2020   n=  13 now=     526 end=       1007       195       242 U=    20.15 T=   85.0 p1=  91.4 p2=    52.2 ed=   132 6/2/2020    x1=  62. x2=  75. y1=  1.14 y2=   .50     
GP: Deaths    Italy_Puglia 4/6/2020         75     526     1007     195      242     3   132 6/2/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .991398 cc2=  .702723 lx=  6.67530 if=  64 il=  75 4/6/2020   n=  11 now=     526 end=        792       195       242 U=    19.01 T=   81.4 p1=  50.6 p2=    66.4 ed=   126 5/27/2020   x1=  64. x2=  75. y1=   .92 y2=   .34     
GP: Deaths    Italy_Puglia 4/6/2020         75     526      792     195      242     3   126 5/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .993919 cc2=  .692408 lx=  5.89530 if=  65 il=  75 4/6/2020   n=  10 now=     526 end=        363       195       242 U=    10.18 T=   70.2 p1= -31.0 p2=   144.9 ed=    94 4/25/2020   x1=  65. x2=  75. y1=   .51 y2=  -.47     
GP: Deaths    Italy_Puglia 4/6/2020         75     526      363     195      242     3    94 4/25/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996479 cc2=  .680251 lx=  5.64530 if=  66 il=  75 4/6/2020   n=   9 now=     526 end=        282       195       242 U=     6.86 T=   68.2 p1= -46.4 p2=   186.5 ed=    84 4/15/2020   x1=  66. x2=  75. y1=   .32 y2=  -.99     
GP: Deaths    Italy_Puglia 4/6/2020         75     526      282     195      242     3    84 4/15/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996224 cc2=  .662891 lx=  5.55530 if=  67 il=  75 4/6/2020   n=   8 now=     526 end=        258       195       242 U=     5.88 T=   67.6 p1= -51.0 p2=   203.9 ed=    81 4/12/2020   x1=  67. x2=  75. y1=   .10 y2= -1.26     
GP: Deaths    Italy_Puglia 4/6/2020         75     526      258     195      242     3    81 4/12/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .998182 cc2=  .644629 lx=  5.47530 if=  68 il=  75 4/6/2020   n=   7 now=     526 end=        238       195       242 U=     4.48 T=   67.8 p1= -54.8 p2=   221.0 ed=    78 4/9/2020    x1=  68. x2=  75. y1=  -.04 y2= -1.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .998184 cc2=  .644629 lx=  5.47230 if=  68 il=  75 4/6/2020   n=   7 now=     526 end=        238       195       242 U=     4.48 T=   67.8 p1= -54.8 p2=   221.0 ed=    78 4/9/2020    x1=  68. x2=  75. y1=  -.04 y2= -1.60 BEST
GP: Deaths    Italy_Puglia 4/6/2020         75     526      238     195      242     3    78 4/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .997277 cc2=  .619312 lx=  5.47530 if=  69 il=  75 4/6/2020   n=   6 now=     526 end=        238       195       242 U=     4.47 T=   67.9 p1= -54.8 p2=   221.0 ed=    78 4/9/2020    x1=  69. x2=  75. y1=  -.26 y2= -1.60 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .997277 cc2=  .619312 lx=  5.47430 if=  69 il=  75 4/6/2020   n=   6 now=     526 end=        238       195       242 U=     4.47 T=   67.9 p1= -54.8 p2=   221.0 ed=    78 4/9/2020    x1=  69. x2=  75. y1=  -.26 y2= -1.60 BEST
GP: Deaths    Italy_Puglia 4/6/2020         75     526      238     195      242     3    78 4/9/2020  
AAA1     1 Italy_Puglia Deaths    cc1=  .995693 cc2=  .587445 lx=  5.48530 if=  70 il=  75 4/6/2020   n=   5 now=     526 end=        241       195       242 U=     4.63 T=   67.8 p1= -54.2 p2=   218.3 ed=    78 4/9/2020    x1=  70. x2=  75. y1=  -.47 y2= -1.55 BEST
AAA2     1 Italy_Puglia Deaths    cc1=  .995694 cc2=  .587445 lx=  5.48730 if=  70 il=  75 4/6/2020   n=   5 now=     526 end=        241       195       242 U=     4.63 T=   67.8 p1= -54.2 p2=   218.3 ed=    78 4/9/2020    x1=  70. x2=  75. y1=  -.47 y2= -1.55 BEST
GP: Deaths    Italy_Puglia 4/6/2020         75     526      241     195      242     3    78 4/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .997080 cc2=  .828049 lx=  7.69530 if=  42 il=  76 4/7/2020   n=  34 now=     526 end=       2197       209       281 U=    28.69 T=  100.6 p1= 317.7 p2=    23.9 ed=   168 7/8/2020    x1=  42. x2=  76. y1=  2.04 y2=   .86     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   168 7/8/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996955 cc2=  .825456 lx=  7.57530 if=  43 il=  76 4/7/2020   n=  33 now=     526 end=       1949       209       281 U=    27.01 T=   97.7 p1= 270.5 p2=    27.0 ed=   161 7/1/2020    x1=  43. x2=  76. y1=  2.02 y2=   .80     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   161 7/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996670 cc2=  .822592 lx=  7.57530 if=  44 il=  76 4/7/2020   n=  32 now=     526 end=       1949       209       281 U=    26.20 T=   97.0 p1= 270.5 p2=    27.0 ed=   158 6/28/2020   x1=  44. x2=  76. y1=  2.02 y2=   .80     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   158 6/28/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996564 cc2=  .819787 lx=  7.77530 if=  45 il=  76 4/7/2020   n=  31 now=     526 end=       2381       209       281 U=    29.01 T=  101.8 p1= 352.7 p2=    22.1 ed=   170 7/10/2020   x1=  45. x2=  76. y1=  1.96 y2=   .89     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   170 7/10/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996255 cc2=  .816649 lx=  7.70530 if=  46 il=  76 4/7/2020   n=  30 now=     526 end=       2220       209       281 U=    29.18 T=  101.1 p1= 322.1 p2=    23.7 ed=   169 7/9/2020    x1=  46. x2=  76. y1=  1.89 y2=   .86     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   169 7/9/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996205 cc2=  .813631 lx=  7.52530 if=  47 il=  76 4/7/2020   n=  29 now=     526 end=       1854       209       281 U=    26.86 T=   97.0 p1= 252.5 p2=    28.4 ed=   160 6/30/2020   x1=  47. x2=  76. y1=  1.86 y2=   .78     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   160 6/30/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995837 cc2=  .810142 lx=  7.46530 if=  48 il=  76 4/7/2020   n=  28 now=     526 end=       1746       209       281 U=    25.49 T=   95.2 p1= 231.9 p2=    30.1 ed=   155 6/25/2020   x1=  48. x2=  76. y1=  1.85 y2=   .75     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   155 6/25/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995487 cc2=  .806504 lx=  7.60530 if=  49 il=  76 4/7/2020   n=  27 now=     526 end=       2008       209       281 U=    27.71 T=   98.6 p1= 281.7 p2=    26.2 ed=   164 7/4/2020    x1=  49. x2=  76. y1=  1.79 y2=   .82     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   164 7/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995042 cc2=  .802592 lx=  7.50530 if=  50 il=  76 4/7/2020   n=  26 now=     526 end=       1817       209       281 U=    25.93 T=   96.0 p1= 245.4 p2=    28.9 ed=   157 6/27/2020   x1=  50. x2=  76. y1=  1.77 y2=   .77     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   157 6/27/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .994535 cc2=  .798418 lx=  7.64530 if=  51 il=  76 4/7/2020   n=  25 now=     526 end=       2090       209       281 U=    25.95 T=   97.6 p1= 297.3 p2=    25.2 ed=   158 6/28/2020   x1=  51. x2=  76. y1=  1.80 y2=   .83     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   158 6/28/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995461 cc2=  .795461 lx=  8.26530 if=  52 il=  76 4/7/2020   n=  24 now=     526 end=       3886       209       281 U=    32.01 T=  110.3 p1= 638.8 p2=    13.5 ed=   185 7/25/2020   x1=  52. x2=  76. y1=  1.82 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   185 7/25/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995406 cc2=  .791281 lx=  8.26530 if=  53 il=  76 4/7/2020   n=  23 now=     526 end=       3886       209       281 U=    36.46 T=  115.1 p1= 638.8 p2=    13.5 ed=   201 8/10/2020   x1=  53. x2=  76. y1=  1.70 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   201 8/10/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996446 cc2=  .787931 lx=  8.26530 if=  54 il=  76 4/7/2020   n=  22 now=     526 end=       3886       209       281 U=    34.88 T=  113.4 p1= 638.8 p2=    13.5 ed=   195 8/4/2020    x1=  54. x2=  76. y1=  1.70 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   195 8/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996548 cc2=  .783348 lx=  8.26530 if=  55 il=  76 4/7/2020   n=  21 now=     526 end=       3886       209       281 U=    34.47 T=  113.0 p1= 638.8 p2=    13.5 ed=   194 8/3/2020    x1=  55. x2=  76. y1=  1.68 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   194 8/3/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996546 cc2=  .778328 lx=  8.26530 if=  56 il=  76 4/7/2020   n=  20 now=     526 end=       3886       209       281 U=    33.39 T=  111.8 p1= 638.8 p2=    13.5 ed=   190 7/30/2020   x1=  56. x2=  76. y1=  1.67 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   190 7/30/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .996075 cc2=  .772468 lx=  8.26530 if=  57 il=  76 4/7/2020   n=  19 now=     526 end=       3886       209       281 U=    34.79 T=  113.3 p1= 638.8 p2=    13.5 ed=   195 8/4/2020    x1=  57. x2=  76. y1=  1.62 y2=  1.07     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   195 8/4/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996637 cc2=  .767221 lx=  7.56530 if=  58 il=  76 4/7/2020   n=  18 now=     526 end=       1930       209       281 U=    27.21 T=   97.7 p1= 266.9 p2=    27.3 ed=   161 7/1/2020    x1=  58. x2=  76. y1=  1.46 y2=   .80     
GP: Deaths    Italy_Puglia 4/7/2020         76     526    -         209      281     2   161 7/1/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .996606 cc2=  .760904 lx=  7.09530 if=  59 il=  76 4/7/2020   n=  17 now=     526 end=       1206       209       281 U=    22.53 T=   88.6 p1= 129.3 p2=    43.6 ed=   141 6/11/2020   x1=  59. x2=  76. y1=  1.32 y2=   .56     
GP: Deaths    Italy_Puglia 4/7/2020         76     526     1206     209      281     2   141 6/11/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995793 cc2=  .745793 lx=  6.66530 if=  61 il=  76 4/7/2020   n=  15 now=     526 end=        784       209       281 U=    17.93 T=   81.0 p1=  49.0 p2=    67.1 ed=   123 5/24/2020   x1=  61. x2=  76. y1=  1.12 y2=   .28     
GP: Deaths    Italy_Puglia 4/7/2020         76     526      784     209      281     2   123 5/24/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .995024 cc2=  .736825 lx=  6.49530 if=  62 il=  76 4/7/2020   n=  14 now=     526 end=        662       209       281 U=    16.37 T=   78.3 p1=  25.9 p2=    79.5 ed=   116 5/17/2020   x1=  62. x2=  76. y1=  1.00 y2=   .14     
GP: Deaths    Italy_Puglia 4/7/2020         76     526      662     209      281     2   116 5/17/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .992902 cc2=  .715552 lx=  6.19530 if=  64 il=  76 4/7/2020   n=  12 now=     526 end=        490       209       281 U=    13.91 T=   73.8 p1=  -6.8 p2=   107.3 ed=   106 5/7/2020    x1=  64. x2=  76. y1=   .70 y2=  -.16     
GP: Deaths    Italy_Puglia 4/7/2020         76     526      490     209      281     2   106 5/7/2020  
AAA2     1 Italy_Puglia Deaths    cc1=  .995310 cc2=  .706635 lx=  5.85530 if=  65 il=  76 4/7/2020   n=  11 now=     526 end=        349       209       281 U=     9.56 T=   69.6 p1= -33.7 p2=   150.7 ed=    92 4/23/2020   x1=  65. x2=  76. y1=   .48 y2=  -.67     
GP: Deaths    Italy_Puglia 4/7/2020         76     526      349     209      281     2    92 4/23/2020 
AAA2     1 Italy_Puglia Deaths    cc1=  .997248 cc2=  .695737 lx=  5.70530 if=  66 il=  76 4/7/2020   n=  10 now=     526 end=        300       209       281 U=     7.25 T=   68.7 p1= -43.0 p2=   175.3 ed=    85 4/16/2020   x1=  66. x2=  76. y1=   .37 y2= -1.01     
GP: Deaths    Italy_Puglia 4/7/2020         76     526      300     209      281     2    85 4/16/2020 
AAA1     1 Italy_Puglia Deaths    cc1=  .996812 cc2=  .680584 lx=  5.65530 if=  67 il=  76 4/7/2020   n=   9 now=     526 end=        285       209       281 U=     6.69 T=   68.2 p1= -45.8 p2=   184.6 ed=    84 4/15/2020   x1=  67. x2=  76. y1=   .18 y2= -1.16 BEST
