TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       19000.00000        9.85219
TAB:  US_New_Jersey_Hudson Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988170 cc2=  .802475 lx=  7.16883 if=  66 il=  94 4/25/2020  n=  28 now=    1235 end=       1298       706      1309 U=    12.44 T=   87.8 p1=   5.1 p2=    95.1 ed=   117 5/18/2020   x1=  66. x2=  94. y1=  1.75 y2=  -.50 BEST
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1298     706     1309     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986956 cc2=  .797974 lx=  7.14883 if=  67 il=  94 4/25/2020  n=  27 now=    1235 end=       1272       706      1309 U=    12.23 T=   87.5 p1=   3.0 p2=    97.1 ed=   116 5/17/2020   x1=  67. x2=  94. y1=  1.68 y2=  -.53     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1272     706     1309     3   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985550 cc2=  .793100 lx=  7.12883 if=  68 il=  94 4/25/2020  n=  26 now=    1235 end=       1247       706      1309 U=    11.77 T=   87.4 p1=   1.0 p2=    99.0 ed=   115 5/16/2020   x1=  68. x2=  94. y1=  1.65 y2=  -.56     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1247     706     1309     3   115 5/16/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990269 cc2=  .777068 lx=  8.87883 if=  73 il=  94 4/25/2020  n=  21 now=    1235 end=       7178       706      1309 U=    31.45 T=  120.5 p1= 481.2 p2=    17.2 ed=   194 8/3/2020    x1=  73. x2=  94. y1=  1.51 y2=   .84     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235    -         706     1309     3   194 8/3/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989635 cc2=  .771417 lx=  8.28883 if=  74 il=  94 4/25/2020  n=  20 now=    1235 end=       3979       706      1309 U=    25.21 T=  107.8 p1= 222.2 p2=    31.0 ed=   167 7/7/2020    x1=  74. x2=  94. y1=  1.34 y2=   .55     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235    -         706     1309     3   167 7/7/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987679 cc2=  .758263 lx=  7.56883 if=  76 il=  94 4/25/2020  n=  18 now=    1235 end=       1936       706      1309 U=    16.87 T=   94.2 p1=  56.8 p2=    63.8 ed=   133 6/3/2020    x1=  76. x2=  94. y1=  1.08 y2=   .01     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1936     706     1309     3   133 6/3/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986015 cc2=  .750312 lx=  7.32883 if=  77 il=  94 4/25/2020  n=  17 now=    1235 end=       1523       706      1309 U=    14.30 T=   90.2 p1=  23.3 p2=    81.1 ed=   124 5/25/2020   x1=  77. x2=  94. y1=   .93 y2=  -.26     
GP: Deaths    US_New_Jersey_Hudson 4/25/2020        94    1235     1523     706     1309     3   124 5/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984699 cc2=  .826585 lx=  7.58883 if=  56 il=  95 4/26/2020  n=  39 now=    1235 end=       1975       661       658 U=    20.15 T=   96.8 p1=  59.9 p2=    62.5 ed=   144 6/14/2020   x1=  56. x2=  95. y1=  2.03 y2=   .09     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1975     661      658     3   144 6/14/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986454 cc2=  .826326 lx=  7.49883 if=  57 il=  95 4/26/2020  n=  38 now=    1235 end=       1805       661       658 U=    18.91 T=   95.1 p1=  46.2 p2=    68.4 ed=   139 6/9/2020    x1=  57. x2=  95. y1=  2.01 y2=   .01     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1805     661      658     3   139 6/9/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987932 cc2=  .825711 lx=  7.41883 if=  58 il=  95 4/26/2020  n=  37 now=    1235 end=       1667       661       658 U=    17.77 T=   93.6 p1=  35.0 p2=    74.1 ed=   135 6/5/2020    x1=  58. x2=  95. y1=  2.00 y2=  -.08     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1667     661      658     3   135 6/5/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989099 cc2=  .824700 lx=  7.33883 if=  59 il=  95 4/26/2020  n=  36 now=    1235 end=       1538       661       658 U=    16.66 T=   92.2 p1=  24.5 p2=    80.3 ed=   131 6/1/2020    x1=  59. x2=  95. y1=  1.99 y2=  -.17     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1538     661      658     3   131 6/1/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989919 cc2=  .823252 lx=  7.27883 if=  60 il=  95 4/26/2020  n=  35 now=    1235 end=       1449       661       658 U=    15.72 T=   91.2 p1=  17.3 p2=    85.2 ed=   128 5/29/2020   x1=  60. x2=  95. y1=  1.98 y2=  -.24     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1449     661      658     3   128 5/29/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990354 cc2=  .821324 lx=  7.22883 if=  61 il=  95 4/26/2020  n=  34 now=    1235 end=       1378       661       658 U=    14.87 T=   90.4 p1=  11.6 p2=    89.6 ed=   125 5/26/2020   x1=  61. x2=  95. y1=  1.98 y2=  -.31     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1378     661      658     3   125 5/26/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .990377 cc2=  .818878 lx=  7.17883 if=  62 il=  95 4/26/2020  n=  33 now=    1235 end=       1311       661       658 U=    14.05 T=   89.7 p1=   6.2 p2=    94.2 ed=   122 5/23/2020   x1=  62. x2=  95. y1=  1.97 y2=  -.38     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1311     661      658     3   122 5/23/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989970 cc2=  .815892 lx=  7.13883 if=  63 il=  95 4/26/2020  n=  32 now=    1235 end=       1259       661       658 U=    13.31 T=   89.2 p1=   1.9 p2=    98.1 ed=   120 5/21/2020   x1=  63. x2=  95. y1=  1.97 y2=  -.44     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1259     661      658     3   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989160 cc2=  .812383 lx=  7.11883 if=  64 il=  95 4/26/2020  n=  31 now=    1235 end=       1234       661       658 U=    12.74 T=   89.0 p1=   -.1 p2=   100.1 ed=   119 5/20/2020   x1=  64. x2=  95. y1=  1.96 y2=  -.47     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1234     661      658     3   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988070 cc2=  .808465 lx=  7.11883 if=  65 il=  95 4/26/2020  n=  30 now=    1235 end=       1234       661       658 U=    12.87 T=   89.0 p1=   -.1 p2=   100.1 ed=   119 5/20/2020   x1=  65. x2=  95. y1=  1.86 y2=  -.47     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1234     661      658     3   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986841 cc2=  .804267 lx=  7.10883 if=  66 il=  95 4/26/2020  n=  29 now=    1235 end=       1222       661       658 U=    13.00 T=   88.7 p1=  -1.1 p2=   101.1 ed=   119 5/20/2020   x1=  66. x2=  95. y1=  1.74 y2=  -.49     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1222     661      658     3   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985523 cc2=  .799828 lx=  7.09883 if=  67 il=  95 4/26/2020  n=  28 now=    1235 end=       1210       661       658 U=    12.89 T=   88.5 p1=  -2.0 p2=   102.1 ed=   118 5/19/2020   x1=  67. x2=  95. y1=  1.67 y2=  -.50     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1210     661      658     3   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984003 cc2=  .795021 lx=  7.07883 if=  68 il=  95 4/26/2020  n=  27 now=    1235 end=       1186       661       658 U=    12.43 T=   88.3 p1=  -4.0 p2=   104.1 ed=   117 5/18/2020   x1=  68. x2=  95. y1=  1.64 y2=  -.54     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     1186     661      658     3   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985089 cc2=  .776575 lx=  8.21883 if=  73 il=  95 4/26/2020  n=  22 now=    1235 end=       3710       661       658 U=    27.30 T=  109.9 p1= 200.4 p2=    33.3 ed=   174 7/14/2020   x1=  73. x2=  95. y1=  1.35 y2=   .55     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235    -         661      658     3   174 7/14/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .983816 cc2=  .770615 lx=  7.82883 if=  74 il=  95 4/26/2020  n=  21 now=    1235 end=       2511       661       658 U=    22.73 T=  101.6 p1= 103.3 p2=    49.2 ed=   155 6/25/2020   x1=  74. x2=  95. y1=  1.21 y2=   .29     
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235     2511     661      658     3   155 6/25/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .960625 cc2=  .659114 lx=  6.49883 if=  85 il=  95 4/26/2020  n=  10 now=    1235 end=        664       661       658 U=     2.10 T=   83.9 p1= -46.2 p2=   186.0 ed=    88 4/19/2020   x1=  85. x2=  95. y1=  -.51 y2= -5.28 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .980779 cc2=  .659114 lx=  6.49483 if=  85 il=  95 4/26/2020  n=  10 now=    1235 end=        664       661       658 U=     2.10 T=   83.9 p1= -46.2 p2=   186.0 ed=    88 4/19/2020   x1=  85. x2=  95. y1=  -.51 y2= -5.28 BEST
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235      664     661      658     3    88 4/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .944257 cc2=  .590704 lx=  6.49883 if=  88 il=  95 4/26/2020  n=   7 now=    1235 end=        664       661       658 U=     2.51 T=   81.7 p1= -46.2 p2=   186.0 ed=    87 4/18/2020   x1=  88. x2=  95. y1= -2.50 y2= -5.28 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1= 1.000000 cc2=  .590704 lx=  6.44683 if=  88 il=  95 4/26/2020  n=   7 now=    1235 end=        664       661       658 U=     2.51 T=   81.7 p1= -46.2 p2=   186.0 ed=    87 4/18/2020   x1=  88. x2=  95. y1= -2.50 y2= -5.28 BEST
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235      664     661      658     3    87 4/18/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .922093 cc2=  .544128 lx=  6.49883 if=  89 il=  95 4/26/2020  n=   6 now=    1235 end=        664       661       658 U=     2.39 T=   82.4 p1= -46.2 p2=   186.0 ed=    88 4/19/2020   x1=  89. x2=  95. y1= -2.77 y2= -5.28 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1= 1.000000 cc2=  .544128 lx=  6.47583 if=  89 il=  95 4/26/2020  n=   6 now=    1235 end=        664       661       658 U=     2.39 T=   82.4 p1= -46.2 p2=   186.0 ed=    88 4/19/2020   x1=  89. x2=  95. y1= -2.77 y2= -5.28 BEST
GP: Deaths    US_New_Jersey_Hudson 4/26/2020        95    1235      664     661      658     3    88 4/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984525 cc2=  .828352 lx=  7.48883 if=  56 il=  96 4/27/2020  n=  40 now=    1235 end=       1787       673      1164 U=    19.64 T=   95.5 p1=  44.7 p2=    69.1 ed=   141 6/11/2020   x1=  56. x2=  96. y1=  2.01 y2=  -.02     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1787     673     1164     2   141 6/11/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986112 cc2=  .827998 lx=  7.40883 if=  57 il=  96 4/27/2020  n=  39 now=    1235 end=       1650       673      1164 U=    18.47 T=   94.0 p1=  33.6 p2=    74.8 ed=   137 6/7/2020    x1=  57. x2=  96. y1=  2.00 y2=  -.11     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1650     673     1164     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987430 cc2=  .827301 lx=  7.33883 if=  58 il=  96 4/27/2020  n=  38 now=    1235 end=       1538       673      1164 U=    17.41 T=   92.7 p1=  24.5 p2=    80.3 ed=   133 6/3/2020    x1=  58. x2=  96. y1=  1.99 y2=  -.19     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1538     673     1164     2   133 6/3/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988446 cc2=  .826225 lx=  7.26883 if=  59 il=  96 4/27/2020  n=  37 now=    1235 end=       1434       673      1164 U=    16.36 T=   91.4 p1=  16.1 p2=    86.1 ed=   130 5/31/2020   x1=  59. x2=  96. y1=  1.98 y2=  -.28     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1434     673     1164     2   130 5/31/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989128 cc2=  .824729 lx=  7.20883 if=  60 il=  96 4/27/2020  n=  36 now=    1235 end=       1351       673      1164 U=    15.41 T=   90.4 p1=   9.4 p2=    91.4 ed=   126 5/27/2020   x1=  60. x2=  96. y1=  1.98 y2=  -.36     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1351     673     1164     2   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989441 cc2=  .822774 lx=  7.15883 if=  61 il=  96 4/27/2020  n=  35 now=    1235 end=       1285       673      1164 U=    14.56 T=   89.7 p1=   4.0 p2=    96.1 ed=   124 5/25/2020   x1=  61. x2=  96. y1=  1.97 y2=  -.44     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1285     673     1164     2   124 5/25/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989358 cc2=  .820327 lx=  7.11883 if=  62 il=  96 4/27/2020  n=  34 now=    1235 end=       1234       673      1164 U=    13.81 T=   89.1 p1=   -.1 p2=   100.1 ed=   121 5/22/2020   x1=  62. x2=  96. y1=  1.96 y2=  -.50     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1234     673     1164     2   121 5/22/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988864 cc2=  .817365 lx=  7.08883 if=  63 il=  96 4/27/2020  n=  33 now=    1235 end=       1198       673      1164 U=    13.16 T=   88.8 p1=  -3.0 p2=   103.1 ed=   119 5/20/2020   x1=  63. x2=  96. y1=  1.96 y2=  -.55     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1198     673     1164     2   119 5/20/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987979 cc2=  .813901 lx=  7.06883 if=  64 il=  96 4/27/2020  n=  32 now=    1235 end=       1174       673      1164 U=    12.59 T=   88.6 p1=  -4.9 p2=   105.2 ed=   118 5/19/2020   x1=  64. x2=  96. y1=  1.96 y2=  -.59     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1174     673     1164     2   118 5/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .986809 cc2=  .810032 lx=  7.05883 if=  65 il=  96 4/27/2020  n=  31 now=    1235 end=       1163       673      1164 U=    12.63 T=   88.4 p1=  -5.8 p2=   106.2 ed=   118 5/19/2020   x1=  65. x2=  96. y1=  1.85 y2=  -.60 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986810 cc2=  .810032 lx=  7.06283 if=  65 il=  96 4/27/2020  n=  31 now=    1235 end=       1163       673      1164 U=    12.63 T=   88.4 p1=  -5.8 p2=   106.2 ed=   118 5/19/2020   x1=  65. x2=  96. y1=  1.85 y2=  -.60 BEST
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1163     673     1164     2   118 5/19/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .985498 cc2=  .805893 lx=  7.05883 if=  66 il=  96 4/27/2020  n=  30 now=    1235 end=       1163       673      1164 U=    12.83 T=   88.3 p1=  -5.8 p2=   106.2 ed=   118 5/19/2020   x1=  66. x2=  96. y1=  1.74 y2=  -.60 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .985498 cc2=  .805893 lx=  7.05583 if=  66 il=  96 4/27/2020  n=  30 now=    1235 end=       1163       673      1164 U=    12.83 T=   88.3 p1=  -5.8 p2=   106.2 ed=   118 5/19/2020   x1=  66. x2=  96. y1=  1.74 y2=  -.60 BEST
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1163     673     1164     2   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984090 cc2=  .801516 lx=  7.03883 if=  67 il=  96 4/27/2020  n=  29 now=    1235 end=       1140       673      1164 U=    12.62 T=   87.9 p1=  -7.7 p2=   108.3 ed=   117 5/18/2020   x1=  67. x2=  96. y1=  1.66 y2=  -.64     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1140     673     1164     2   117 5/18/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .982473 cc2=  .796777 lx=  7.01883 if=  68 il=  96 4/27/2020  n=  28 now=    1235 end=       1117       673      1164 U=    12.16 T=   87.7 p1=  -9.6 p2=   110.6 ed=   116 5/17/2020   x1=  68. x2=  96. y1=  1.62 y2=  -.68     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1117     673     1164     2   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .980344 cc2=  .776220 lx=  7.74883 if=  73 il=  96 4/27/2020  n=  23 now=    1235 end=       2318       673      1164 U=    22.80 T=  100.9 p1=  87.7 p2=    53.3 ed=   154 6/24/2020   x1=  73. x2=  96. y1=  1.22 y2=   .21     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     2318     673     1164     2   154 6/24/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .978590 cc2=  .770075 lx=  7.47883 if=  74 il=  96 4/27/2020  n=  22 now=    1235 end=       1770       673      1164 U=    19.36 T=   95.4 p1=  43.3 p2=    69.8 ed=   141 6/11/2020   x1=  74. x2=  96. y1=  1.10 y2=  -.03     
GP: Deaths    US_New_Jersey_Hudson 4/27/2020        96    1235     1770     673     1164     2   141 6/11/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .984783 cc2=  .830480 lx=  7.39883 if=  56 il=  97 4/28/2020  n=  41 now=    1235 end=       1634       722      1213 U=    18.61 T=   93.2 p1=  32.3 p2=    75.6 ed=   137 6/7/2020    x1=  56. x2=  97. y1=  2.00 y2=  -.20     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1634     722     1213     2   137 6/7/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986269 cc2=  .830095 lx=  7.31883 if=  57 il=  97 4/28/2020  n=  40 now=    1235 end=       1508       722      1213 U=    17.42 T=   91.7 p1=  22.1 p2=    81.9 ed=   132 6/2/2020    x1=  57. x2=  97. y1=  1.99 y2=  -.31     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1508     722     1213     2   132 6/2/2020  
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987500 cc2=  .829386 lx=  7.25883 if=  58 il=  97 4/28/2020  n=  39 now=    1235 end=       1420       722      1213 U=    16.44 T=   90.6 p1=  15.0 p2=    87.0 ed=   129 5/30/2020   x1=  58. x2=  97. y1=  1.98 y2=  -.39     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1420     722     1213     2   129 5/30/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988449 cc2=  .828320 lx=  7.19883 if=  59 il=  97 4/28/2020  n=  38 now=    1235 end=       1337       722      1213 U=    15.47 T=   89.5 p1=   8.3 p2=    92.4 ed=   126 5/27/2020   x1=  59. x2=  97. y1=  1.97 y2=  -.48     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1337     722     1213     2   126 5/27/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989083 cc2=  .826862 lx=  7.13883 if=  60 il=  97 4/28/2020  n=  37 now=    1235 end=       1259       722      1213 U=    14.50 T=   88.5 p1=   1.9 p2=    98.1 ed=   122 5/23/2020   x1=  60. x2=  97. y1=  1.97 y2=  -.59     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1259     722     1213     2   122 5/23/2020 
AAA1     1 US_New_Jersey_Hudson Deaths    cc1=  .989374 cc2=  .824975 lx=  7.09883 if=  61 il=  97 4/28/2020  n=  36 now=    1235 end=       1210       722      1213 U=    13.74 T=   87.9 p1=  -2.0 p2=   102.1 ed=   120 5/21/2020   x1=  61. x2=  97. y1=  1.96 y2=  -.66 BEST
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989374 cc2=  .824975 lx=  7.09683 if=  61 il=  97 4/28/2020  n=  36 now=    1235 end=       1210       722      1213 U=    13.74 T=   87.9 p1=  -2.0 p2=   102.1 ed=   120 5/21/2020   x1=  61. x2=  97. y1=  1.96 y2=  -.66 BEST
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1210     722     1213     2   120 5/21/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .989295 cc2=  .822628 lx=  7.05883 if=  62 il=  97 4/28/2020  n=  35 now=    1235 end=       1163       722      1213 U=    12.99 T=   87.4 p1=  -5.8 p2=   106.2 ed=   118 5/19/2020   x1=  62. x2=  97. y1=  1.95 y2=  -.74     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1163     722     1213     2   118 5/19/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .988831 cc2=  .819801 lx=  7.02883 if=  63 il=  97 4/28/2020  n=  34 now=    1235 end=       1128       722      1213 U=    12.34 T=   87.1 p1=  -8.7 p2=   109.5 ed=   116 5/17/2020   x1=  63. x2=  97. y1=  1.95 y2=  -.81     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1128     722     1213     2   116 5/17/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .987997 cc2=  .816498 lx=  7.00883 if=  64 il=  97 4/28/2020  n=  33 now=    1235 end=       1106       722      1213 U=    11.79 T=   87.0 p1= -10.4 p2=   111.7 ed=   114 5/15/2020   x1=  64. x2=  97. y1=  1.95 y2=  -.85     
GP: Deaths    US_New_Jersey_Hudson 4/28/2020        97    1235     1106     722     1213     2   114 5/15/2020 
AAA2     1 US_New_Jersey_Hudson Deaths    cc1=  .986872 cc2=  .812795 lx=  6.99883 if=  65 il=  97 4/28/2020  n=  32 now=    1235 end=       1095       722      1213 U=    11.78 T=   86.7 p1= -11.3 p2=   112.8 ed=   114 5/15/2020   x1=  65. x2=  97. y1=  1.84 y2=  -.88     
