TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       35306.00000       10.47181
TAB:  Portugal Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Portugal Deaths    cc1=  .999514 cc2=  .763811 lx=  7.19387 if=  76 il=  93 4/24/2020  n=  17 now=    1492 end=       1336       854      1350 U=    15.37 T=   80.7 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  76. x2=  93. y1=   .30 y2=  -.80 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1336     854     1350    11   116 5/17/2020 
AAA1     1 Portugal Deaths    cc1=  .999444 cc2=  .756908 lx=  7.20787 if=  77 il=  93 4/24/2020  n=  16 now=    1492 end=       1350       854      1350 U=    15.71 T=   80.7 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  77. x2=  93. y1=   .24 y2=  -.78 BEST
AAA2     1 Portugal Deaths    cc1=  .999444 cc2=  .756908 lx=  7.20787 if=  77 il=  93 4/24/2020  n=  16 now=    1492 end=       1350       854      1350 U=    15.71 T=   80.7 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  77. x2=  93. y1=   .24 y2=  -.78 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1350     854     1350    11   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999333 cc2=  .749333 lx=  7.20787 if=  78 il=  93 4/24/2020  n=  15 now=    1492 end=       1350       854      1350 U=    15.65 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  78. x2=  93. y1=   .18 y2=  -.78 BEST
AAA2     1 Portugal Deaths    cc1=  .999333 cc2=  .749333 lx=  7.20687 if=  78 il=  93 4/24/2020  n=  15 now=    1492 end=       1350       854      1350 U=    15.65 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  78. x2=  93. y1=   .18 y2=  -.78 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1350     854     1350    11   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999192 cc2=  .740993 lx=  7.20787 if=  79 il=  93 4/24/2020  n=  14 now=    1492 end=       1350       854      1350 U=    15.46 T=   80.9 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  79. x2=  93. y1=   .12 y2=  -.78 BEST
AAA2     1 Portugal Deaths    cc1=  .999192 cc2=  .740993 lx=  7.21087 if=  79 il=  93 4/24/2020  n=  14 now=    1492 end=       1350       854      1350 U=    15.46 T=   80.9 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  79. x2=  93. y1=   .12 y2=  -.78 BEST
GP: Deaths    Portugal 4/24/2020        93    1492     1350     854     1350    11   117 5/18/2020 
AAA2     1 Portugal Deaths    cc1=  .999142 cc2=  .731881 lx=  7.25787 if=  80 il=  93 4/24/2020  n=  13 now=    1492 end=       1419       854      1350 U=    16.72 T=   81.7 p1=  -4.9 p2=   105.1 ed=   121 5/22/2020   x1=  80. x2=  93. y1=   .10 y2=  -.68     
GP: Deaths    Portugal 4/24/2020        93    1492     1419     854     1350    11   121 5/22/2020 
AAA2     1 Portugal Deaths    cc1=  .999058 cc2=  .721708 lx=  7.31787 if=  81 il=  93 4/24/2020  n=  12 now=    1492 end=       1506       854      1350 U=    18.27 T=   82.7 p1=    .9 p2=    99.1 ed=   125 5/26/2020   x1=  81. x2=  93. y1=   .09 y2=  -.57     
GP: Deaths    Portugal 4/24/2020        93    1492     1506     854     1350    11   125 5/26/2020 
AAA2     1 Portugal Deaths    cc1=  .998912 cc2=  .710237 lx=  7.39787 if=  82 il=  93 4/24/2020  n=  11 now=    1492 end=       1632       854      1350 U=    20.24 T=   84.2 p1=   9.4 p2=    91.4 ed=   131 6/1/2020    x1=  82. x2=  93. y1=   .11 y2=  -.43     
GP: Deaths    Portugal 4/24/2020        93    1492     1632     854     1350    11   131 6/1/2020  
AAA2     1 Portugal Deaths    cc1=  .998825 cc2=  .697313 lx=  7.55787 if=  83 il=  93 4/24/2020  n=  10 now=    1492 end=       1915       854      1350 U=    24.39 T=   87.8 p1=  28.4 p2=    77.9 ed=   145 6/15/2020   x1=  83. x2=  93. y1=   .20 y2=  -.21     
GP: Deaths    Portugal 4/24/2020        93    1492     1915     854     1350    11   145 6/15/2020 
AAA2     1 Portugal Deaths    cc1=  .998790 cc2=  .682562 lx=  7.93787 if=  84 il=  93 4/24/2020  n=   9 now=    1492 end=       2801       854      1350 U=    34.45 T=   98.9 p1=  87.7 p2=    53.3 ed=   180 7/20/2020   x1=  84. x2=  93. y1=   .43 y2=   .17     
GP: Deaths    Portugal 4/24/2020        93    1492     2801     854     1350    11   180 7/20/2020 
AAA2     1 Portugal Deaths    cc1=  .998710 cc2=  .665377 lx=  9.16787 if=  85 il=  93 4/24/2020  n=   8 now=    1492 end=       9584       854      1350 U=    67.18 T=  152.3 p1= 542.4 p2=    15.6 ed=   310 11/27/2020  x1=  85. x2=  93. y1=  1.00 y2=   .88     
GP: Deaths    Portugal 4/24/2020        93    1492    -         854     1350    11   310 11/27/2020
AAA2     1 Portugal Deaths    cc1=  .998432 cc2=  .644879 lx=  9.30787 if=  86 il=  93 4/24/2020  n=   7 now=    1492 end=      11024       854      1350 U=    71.72 T=  160.4 p1= 638.9 p2=    13.5 ed=   329 12/16/2020  x1=  86. x2=  93. y1=  1.04 y2=   .94     
GP: Deaths    Portugal 4/24/2020        93    1492    -         854     1350    11   329 12/16/2020
AAA2     1 Portugal Deaths    cc1=  .997768 cc2=  .619803 lx=  9.30787 if=  87 il=  93 4/24/2020  n=   6 now=    1492 end=      11024       854      1350 U=    73.49 T=  162.0 p1= 638.9 p2=    13.5 ed=   335 12/22/2020  x1=  87. x2=  93. y1=  1.02 y2=   .94     
GP: Deaths    Portugal 4/24/2020        93    1492    -         854     1350    11   335 12/22/2020
AAA2     1 Portugal Deaths    cc1=  .996787 cc2=  .588539 lx=  9.30787 if=  88 il=  93 4/24/2020  n=   5 now=    1492 end=      11024       854      1350 U=    73.90 T=  162.4 p1= 638.9 p2=    13.5 ed=   336 12/23/2020  x1=  88. x2=  93. y1=  1.01 y2=   .94     
GP: Deaths    Portugal 4/24/2020        93    1492    -         854     1350    11   336 12/23/2020
AAA2     1 Portugal Deaths    cc1=  .998688 cc2=  .840574 lx=  7.02787 if=  55 il=  94 4/25/2020  n=  39 now=    1492 end=       1127       880      1350 U=    11.66 T=   77.7 p1= -24.5 p2=   132.4 ed=   105 5/6/2020    x1=  55. x2=  94. y1=  1.95 y2= -1.39     
GP: Deaths    Portugal 4/25/2020        94    1492     1127     880     1350     8   105 5/6/2020  
AAA2     1 Portugal Deaths    cc1=  .998741 cc2=  .838613 lx=  7.03787 if=  56 il=  94 4/25/2020  n=  38 now=    1492 end=       1138       880      1350 U=    11.87 T=   77.9 p1= -23.7 p2=   131.1 ed=   105 5/6/2020    x1=  56. x2=  94. y1=  1.85 y2= -1.35     
GP: Deaths    Portugal 4/25/2020        94    1492     1138     880     1350     8   105 5/6/2020  
AAA2     1 Portugal Deaths    cc1=  .998786 cc2=  .836564 lx=  7.04787 if=  57 il=  94 4/25/2020  n=  37 now=    1492 end=       1150       880      1350 U=    11.93 T=   78.3 p1= -22.9 p2=   129.7 ed=   106 5/7/2020    x1=  57. x2=  94. y1=  1.78 y2= -1.32     
GP: Deaths    Portugal 4/25/2020        94    1492     1150     880     1350     8   106 5/7/2020  
AAA2     1 Portugal Deaths    cc1=  .998982 cc2=  .834583 lx=  7.05787 if=  58 il=  94 4/25/2020  n=  36 now=    1492 end=       1161       880      1350 U=    12.24 T=   78.3 p1= -22.2 p2=   128.5 ed=   107 5/8/2020    x1=  58. x2=  94. y1=  1.66 y2= -1.28     
GP: Deaths    Portugal 4/25/2020        94    1492     1161     880     1350     8   107 5/8/2020  
AAA2     1 Portugal Deaths    cc1=  .999103 cc2=  .832437 lx=  7.07787 if=  59 il=  94 4/25/2020  n=  35 now=    1492 end=       1185       880      1350 U=    12.80 T=   78.5 p1= -20.6 p2=   125.9 ed=   108 5/9/2020    x1=  59. x2=  94. y1=  1.52 y2= -1.21     
GP: Deaths    Portugal 4/25/2020        94    1492     1185     880     1350     8   108 5/9/2020  
AAA2     1 Portugal Deaths    cc1=  .999073 cc2=  .830042 lx=  7.07787 if=  60 il=  94 4/25/2020  n=  34 now=    1492 end=       1185       880      1350 U=    12.59 T=   78.8 p1= -20.6 p2=   125.9 ed=   108 5/9/2020    x1=  60. x2=  94. y1=  1.49 y2= -1.21     
GP: Deaths    Portugal 4/25/2020        94    1492     1185     880     1350     8   108 5/9/2020  
AAA2     1 Portugal Deaths    cc1=  .999266 cc2=  .827767 lx=  7.09787 if=  61 il=  94 4/25/2020  n=  33 now=    1492 end=       1209       880      1350 U=    13.08 T=   79.0 p1= -19.0 p2=   123.4 ed=   109 5/10/2020   x1=  61. x2=  94. y1=  1.38 y2= -1.15     
GP: Deaths    Portugal 4/25/2020        94    1492     1209     880     1350     8   109 5/10/2020 
AAA2     1 Portugal Deaths    cc1=  .999362 cc2=  .825285 lx=  7.11787 if=  62 il=  94 4/25/2020  n=  32 now=    1492 end=       1233       880      1350 U=    13.49 T=   79.4 p1= -17.4 p2=   121.0 ed=   111 5/12/2020   x1=  62. x2=  94. y1=  1.29 y2= -1.08     
GP: Deaths    Portugal 4/25/2020        94    1492     1233     880     1350     8   111 5/12/2020 
AAA2     1 Portugal Deaths    cc1=  .999439 cc2=  .822662 lx=  7.13787 if=  63 il=  94 4/25/2020  n=  31 now=    1492 end=       1258       880      1350 U=    13.81 T=   79.8 p1= -15.7 p2=   118.6 ed=   112 5/13/2020   x1=  63. x2=  94. y1=  1.22 y2= -1.03     
GP: Deaths    Portugal 4/25/2020        94    1492     1258     880     1350     8   112 5/13/2020 
AAA2     1 Portugal Deaths    cc1=  .999591 cc2=  .819986 lx=  7.15787 if=  64 il=  94 4/25/2020  n=  30 now=    1492 end=       1284       880      1350 U=    14.34 T=   80.1 p1= -13.9 p2=   116.2 ed=   113 5/14/2020   x1=  64. x2=  94. y1=  1.12 y2=  -.97     
GP: Deaths    Portugal 4/25/2020        94    1492     1284     880     1350     8   113 5/14/2020 
AAA2     1 Portugal Deaths    cc1=  .999661 cc2=  .817087 lx=  7.17787 if=  65 il=  94 4/25/2020  n=  29 now=    1492 end=       1310       880      1350 U=    14.74 T=   80.4 p1= -12.2 p2=   113.9 ed=   115 5/16/2020   x1=  65. x2=  94. y1=  1.05 y2=  -.92     
GP: Deaths    Portugal 4/25/2020        94    1492     1310     880     1350     8   115 5/16/2020 
AAA1     1 Portugal Deaths    cc1=  .999741 cc2=  .814046 lx=  7.19787 if=  66 il=  94 4/25/2020  n=  28 now=    1492 end=       1336       880      1350 U=    15.34 T=   80.6 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  66. x2=  94. y1=   .95 y2=  -.87 BEST
AAA2     1 Portugal Deaths    cc1=  .999742 cc2=  .814046 lx=  7.19387 if=  66 il=  94 4/25/2020  n=  28 now=    1492 end=       1336       880      1350 U=    15.34 T=   80.6 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  66. x2=  94. y1=   .95 y2=  -.87 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1336     880     1350     8   116 5/17/2020 
AAA1     1 Portugal Deaths    cc1=  .999729 cc2=  .810747 lx=  7.19787 if=  67 il=  94 4/25/2020  n=  27 now=    1492 end=       1336       880      1350 U=    15.38 T=   80.6 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  67. x2=  94. y1=   .88 y2=  -.87 BEST
AAA2     1 Portugal Deaths    cc1=  .999730 cc2=  .810747 lx=  7.20187 if=  67 il=  94 4/25/2020  n=  27 now=    1492 end=       1336       880      1350 U=    15.38 T=   80.6 p1= -10.5 p2=   111.7 ed=   116 5/17/2020   x1=  67. x2=  94. y1=   .88 y2=  -.87 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1336     880     1350     8   116 5/17/2020 
AAA1     1 Portugal Deaths    cc1=  .999713 cc2=  .807263 lx=  7.20787 if=  68 il=  94 4/25/2020  n=  26 now=    1492 end=       1350       880      1350 U=    15.60 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  68. x2=  94. y1=   .82 y2=  -.85 BEST
AAA2     1 Portugal Deaths    cc1=  .999713 cc2=  .807263 lx=  7.20887 if=  68 il=  94 4/25/2020  n=  26 now=    1492 end=       1350       880      1350 U=    15.60 T=   80.8 p1=  -9.5 p2=   110.5 ed=   117 5/18/2020   x1=  68. x2=  94. y1=   .82 y2=  -.85 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1350     880     1350     8   117 5/18/2020 
AAA1     1 Portugal Deaths    cc1=  .999690 cc2=  .803574 lx=  7.21787 if=  69 il=  94 4/25/2020  n=  25 now=    1492 end=       1363       880      1350 U=    15.75 T=   81.0 p1=  -8.6 p2=   109.5 ed=   118 5/19/2020   x1=  69. x2=  94. y1=   .76 y2=  -.83 BEST
AAA2     1 Portugal Deaths    cc1=  .999690 cc2=  .803574 lx=  7.21587 if=  69 il=  94 4/25/2020  n=  25 now=    1492 end=       1363       880      1350 U=    15.75 T=   81.0 p1=  -8.6 p2=   109.5 ed=   118 5/19/2020   x1=  69. x2=  94. y1=   .76 y2=  -.83 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1363     880     1350     8   118 5/19/2020 
AAA1     1 Portugal Deaths    cc1=  .999680 cc2=  .799680 lx=  7.22787 if=  70 il=  94 4/25/2020  n=  24 now=    1492 end=       1377       880      1350 U=    16.06 T=   81.1 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  70. x2=  94. y1=   .69 y2=  -.80 BEST
AAA2     1 Portugal Deaths    cc1=  .999680 cc2=  .799680 lx=  7.22787 if=  70 il=  94 4/25/2020  n=  24 now=    1492 end=       1377       880      1350 U=    16.06 T=   81.1 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  70. x2=  94. y1=   .69 y2=  -.80 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1377     880     1350     8   119 5/20/2020 
AAA2     1 Portugal Deaths    cc1=  .999643 cc2=  .795519 lx=  7.23787 if=  71 il=  94 4/25/2020  n=  23 now=    1492 end=       1391       880      1350 U=    16.19 T=   81.4 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  71. x2=  94. y1=   .64 y2=  -.78     
GP: Deaths    Portugal 4/25/2020        94    1492     1391     880     1350     8   119 5/20/2020 
AAA2     1 Portugal Deaths    cc1=  .999620 cc2=  .791105 lx=  7.24787 if=  72 il=  94 4/25/2020  n=  22 now=    1492 end=       1405       880      1350 U=    16.73 T=   81.3 p1=  -5.8 p2=   106.2 ed=   120 5/21/2020   x1=  72. x2=  94. y1=   .56 y2=  -.76     
GP: Deaths    Portugal 4/25/2020        94    1492     1405     880     1350     8   120 5/21/2020 
AAA1     1 Portugal Deaths    cc1=  .999605 cc2=  .786404 lx=  7.22787 if=  73 il=  94 4/25/2020  n=  21 now=    1492 end=       1377       880      1350 U=    16.15 T=   81.0 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  73. x2=  94. y1=   .50 y2=  -.80 BEST
AAA2     1 Portugal Deaths    cc1=  .999606 cc2=  .786404 lx=  7.23187 if=  73 il=  94 4/25/2020  n=  21 now=    1492 end=       1377       880      1350 U=    16.15 T=   81.0 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  73. x2=  94. y1=   .50 y2=  -.80 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1377     880     1350     8   119 5/20/2020 
AAA1     1 Portugal Deaths    cc1=  .999551 cc2=  .781333 lx=  7.22787 if=  74 il=  94 4/25/2020  n=  20 now=    1492 end=       1377       880      1350 U=    16.19 T=   81.0 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  74. x2=  94. y1=   .43 y2=  -.80 BEST
AAA2     1 Portugal Deaths    cc1=  .999551 cc2=  .781333 lx=  7.22587 if=  74 il=  94 4/25/2020  n=  20 now=    1492 end=       1377       880      1350 U=    16.19 T=   81.0 p1=  -7.7 p2=   108.4 ed=   119 5/20/2020   x1=  74. x2=  94. y1=   .43 y2=  -.80 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1377     880     1350     8   119 5/20/2020 
AAA1     1 Portugal Deaths    cc1=  .999505 cc2=  .775898 lx=  7.21787 if=  75 il=  94 4/25/2020  n=  19 now=    1492 end=       1363       880      1350 U=    15.62 T=   81.1 p1=  -8.6 p2=   109.5 ed=   117 5/18/2020   x1=  75. x2=  94. y1=   .39 y2=  -.83 BEST
AAA2     1 Portugal Deaths    cc1=  .999505 cc2=  .775898 lx=  7.21387 if=  75 il=  94 4/25/2020  n=  19 now=    1492 end=       1363       880      1350 U=    15.62 T=   81.1 p1=  -8.6 p2=   109.5 ed=   117 5/18/2020   x1=  75. x2=  94. y1=   .39 y2=  -.83 BEST
GP: Deaths    Portugal 4/25/2020        94    1492     1363     880     1350     8   117 5/18/2020 
AAA2     1 Portugal Deaths    cc1=  .999487 cc2=  .770072 lx=  7.23787 if=  76 il=  94 4/25/2020  n=  18 now=    1492 end=       1391       880      1350 U=    16.17 T=   81.4 p1=  -6.8 p2=   107.3 ed=   119 5/20/2020   x1=  76. x2=  94. y1=   .33 y2=  -.78     
GP: Deaths    Portugal 4/25/2020        94    1492     1391     880     1350     8   119 5/20/2020 
AAA2     1 Portugal Deaths    cc1=  .999432 cc2=  .763730 lx=  7.25787 if=  77 il=  94 4/25/2020  n=  17 now=    1492 end=       1419       880      1350 U=    16.76 T=   81.6 p1=  -4.9 p2=   105.1 ed=   121 5/22/2020   x1=  77. x2=  94. y1=   .28 y2=  -.74     
GP: Deaths    Portugal 4/25/2020        94    1492     1419     880     1350     8   121 5/22/2020 
AAA2     1 Portugal Deaths    cc1=  .999327 cc2=  .756792 lx=  7.25787 if=  78 il=  94 4/25/2020  n=  16 now=    1492 end=       1419       880      1350 U=    16.72 T=   81.7 p1=  -4.9 p2=   105.1 ed=   121 5/22/2020   x1=  78. x2=  94. y1=   .22 y2=  -.74     
GP: Deaths    Portugal 4/25/2020        94    1492     1419     880     1350     8   121 5/22/2020 
AAA2     1 Portugal Deaths    cc1=  .999202 cc2=  .749202 lx=  7.26787 if=  79 il=  94 4/25/2020  n=  15 now=    1492 end=       1433       880      1350 U=    16.79 T=   82.0 p1=  -4.0 p2=   104.1 ed=   121 5/22/2020   x1=  79. x2=  94. y1=   .18 y2=  -.72     
GP: Deaths    Portugal 4/25/2020        94    1492     1433     880     1350     8   121 5/22/2020 
AAA2     1 Portugal Deaths    cc1=  .999193 cc2=  .740994 lx=  7.32787 if=  80 il=  94 4/25/2020  n=  14 now=    1492 end=       1522       880      1350 U=    18.35 T=   83.0 p1=   2.0 p2=    98.0 ed=   126 5/27/2020   x1=  80. x2=  94. y1=   .16 y2=  -.60     
GP: Deaths    Portugal 4/25/2020        94    1492     1522     880     1350     8   126 5/27/2020 
AAA2     1 Portugal Deaths    cc1=  .999156 cc2=  .731895 lx=  7.39787 if=  81 il=  94 4/25/2020  n=  13 now=    1492 end=       1632       880      1350 U=    20.22 T=   84.3 p1=   9.4 p2=    91.4 ed=   131 6/1/2020    x1=  81. x2=  94. y1=   .16 y2=  -.48     
GP: Deaths    Portugal 4/25/2020        94    1492     1632     880     1350     8   131 6/1/2020  
AAA2     1 Portugal Deaths    cc1=  .999072 cc2=  .721722 lx=  7.48787 if=  82 il=  94 4/25/2020  n=  12 now=    1492 end=       1786       880      1350 U=    22.54 T=   86.2 p1=  19.7 p2=    83.5 ed=   139 6/9/2020    x1=  82. x2=  94. y1=   .19 y2=  -.35     
GP: Deaths    Portugal 4/25/2020        94    1492     1786     880     1350     8   139 6/9/2020  
AAA2     1 Portugal Deaths    cc1=  .999054 cc2=  .710378 lx=  7.65787 if=  83 il=  94 4/25/2020  n=  11 now=    1492 end=       2117       880      1350 U=    27.10 T=   90.5 p1=  41.9 p2=    70.5 ed=   154 6/24/2020   x1=  83. x2=  94. y1=   .28 y2=  -.13     
GP: Deaths    Portugal 4/25/2020        94    1492     2117     880     1350     8   154 6/24/2020 
AAA2     1 Portugal Deaths    cc1=  .999081 cc2=  .697570 lx=  8.05787 if=  84 il=  94 4/25/2020  n=  10 now=    1492 end=       3158       880      1350 U=    38.00 T=  103.3 p1= 111.7 p2=    47.2 ed=   193 8/2/2020    x1=  84. x2=  94. y1=   .51 y2=   .25     
GP: Deaths    Portugal 4/25/2020        94    1492     3158     880     1350     8   193 8/2/2020  
AAA2     1 Portugal Deaths    cc1=  .999062 cc2=  .682834 lx=  9.12787 if=  85 il=  94 4/25/2020  n=   9 now=    1492 end=       9208       880      1350 U=    67.33 T=  151.5 p1= 517.2 p2=    16.2 ed=   310 11/27/2020  x1=  85. x2=  94. y1=   .99 y2=   .85     
GP: Deaths    Portugal 4/25/2020        94    1492    -         880     1350     8   310 11/27/2020
AAA2     1 Portugal Deaths    cc1=  .998898 cc2=  .665564 lx=  9.30787 if=  86 il=  94 4/25/2020  n=   8 now=    1492 end=      11024       880      1350 U=    73.13 T=  161.8 p1= 638.9 p2=    13.5 ed=   334 12/21/2020  x1=  86. x2=  94. y1=  1.04 y2=   .93     
GP: Deaths    Portugal 4/25/2020        94    1492    -         880     1350     8   334 12/21/2020
AAA2     1 Portugal Deaths    cc1=  .998488 cc2=  .644934 lx=  9.30787 if=  87 il=  94 4/25/2020  n=   7 now=    1492 end=      11024       880      1350 U=    74.92 T=  163.5 p1= 638.9 p2=    13.5 ed=   340 12/27/2020  x1=  87. x2=  94. y1=  1.02 y2=   .93     
GP: Deaths    Portugal 4/25/2020        94    1492    -         880     1350     8   340 12/27/2020
AAA2     1 Portugal Deaths    cc1=  .997990 cc2=  .620026 lx=  9.30787 if=  88 il=  94 4/25/2020  n=   6 now=    1492 end=      11024       880      1350 U=    75.52 T=  164.0 p1= 638.9 p2=    13.5 ed=   342 12/29/2020  x1=  88. x2=  94. y1=  1.01 y2=   .93     
GP: Deaths    Portugal 4/25/2020        94    1492    -         880     1350     8   342 12/29/2020
AAA2     1 Portugal Deaths    cc1=  .998435 cc2=  .590187 lx=  9.30787 if=  89 il=  94 4/25/2020  n=   5 now=    1492 end=      11024       880      1350 U=    72.67 T=  161.4 p1= 638.9 p2=    13.5 ed=   332 12/19/2020  x1=  89. x2=  94. y1=  1.00 y2=   .93     
GP: Deaths    Portugal 4/25/2020        94    1492    -         880     1350     8   332 12/19/2020
