TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       20749.00000        9.94025
TAB:  Romania Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Romania Confirmed cc1=  .999632 cc2=  .825554 lx=  9.95025 if=  73 il= 105 5/6/2020   n=  32 now=   20749 end=      20957     14107     18781 U=    21.46 T=   85.1 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  73. x2= 105. y1=   .56 y2=  -.93     
GP: Confirmed Romania 5/6/2020        105   20749    20957   14107    18781    20   135 6/5/2020  
AAA2     1 Romania Confirmed cc1=  .999598 cc2=  .822821 lx=  9.95025 if=  74 il= 105 5/6/2020   n=  31 now=   20749 end=      20957     14107     18781 U=    21.35 T=   85.2 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  74. x2= 105. y1=   .53 y2=  -.93     
GP: Confirmed Romania 5/6/2020        105   20749    20957   14107    18781    20   135 6/5/2020  
AAA2     1 Romania Confirmed cc1=  .999559 cc2=  .819953 lx=  9.96025 if=  75 il= 105 5/6/2020   n=  30 now=   20749 end=      21168     14107     18781 U=    21.37 T=   85.7 p1=   2.0 p2=    98.0 ed=   136 6/6/2020    x1=  75. x2= 105. y1=   .50 y2=  -.90     
GP: Confirmed Romania 5/6/2020        105   20749    21168   14107    18781    20   136 6/6/2020  
AAA2     1 Romania Confirmed cc1=  .999574 cc2=  .816999 lx=  9.97025 if=  76 il= 105 5/6/2020   n=  29 now=   20749 end=      21380     14107     18781 U=    21.75 T=   85.9 p1=   3.0 p2=    97.0 ed=   137 6/7/2020    x1=  76. x2= 105. y1=   .46 y2=  -.88     
GP: Confirmed Romania 5/6/2020        105   20749    21380   14107    18781    20   137 6/7/2020  
AAA2     1 Romania Confirmed cc1=  .999585 cc2=  .813890 lx=  9.99025 if=  77 il= 105 5/6/2020   n=  28 now=   20749 end=      21812     14107     18781 U=    22.39 T=   86.4 p1=   5.1 p2=    95.1 ed=   139 6/9/2020    x1=  77. x2= 105. y1=   .42 y2=  -.83     
GP: Confirmed Romania 5/6/2020        105   20749    21812   14107    18781    20   139 6/9/2020  
AAA2     1 Romania Confirmed cc1=  .999614 cc2=  .810632 lx= 10.01025 if=  78 il= 105 5/6/2020   n=  27 now=   20749 end=      22253     14107     18781 U=    23.28 T=   86.7 p1=   7.2 p2=    93.2 ed=   141 6/11/2020   x1=  78. x2= 105. y1=   .37 y2=  -.79     
GP: Confirmed Romania 5/6/2020        105   20749    22253   14107    18781    20   141 6/11/2020 
AAA2     1 Romania Confirmed cc1=  .999587 cc2=  .807137 lx= 10.02025 if=  79 il= 105 5/6/2020   n=  26 now=   20749 end=      22477     14107     18781 U=    23.42 T=   87.1 p1=   8.3 p2=    92.3 ed=   142 6/12/2020   x1=  79. x2= 105. y1=   .35 y2=  -.76     
GP: Confirmed Romania 5/6/2020        105   20749    22477   14107    18781    20   142 6/12/2020 
AAA2     1 Romania Confirmed cc1=  .999632 cc2=  .803516 lx= 10.05025 if=  80 il= 105 5/6/2020   n=  25 now=   20749 end=      23161     14107     18781 U=    24.91 T=   87.5 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  80. x2= 105. y1=   .30 y2=  -.70     
GP: Confirmed Romania 5/6/2020        105   20749    23161   14107    18781    20   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .999586 cc2=  .799586 lx= 10.05025 if=  81 il= 105 5/6/2020   n=  24 now=   20749 end=      23161     14107     18781 U=    24.86 T=   87.6 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  81. x2= 105. y1=   .26 y2=  -.70     
GP: Confirmed Romania 5/6/2020        105   20749    23161   14107    18781    20   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .999533 cc2=  .795408 lx= 10.05025 if=  82 il= 105 5/6/2020   n=  23 now=   20749 end=      23161     14107     18781 U=    24.86 T=   87.6 p1=  11.6 p2=    89.6 ed=   146 6/16/2020   x1=  82. x2= 105. y1=   .22 y2=  -.70     
GP: Confirmed Romania 5/6/2020        105   20749    23161   14107    18781    20   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .999469 cc2=  .790955 lx= 10.05025 if=  83 il= 105 5/6/2020   n=  22 now=   20749 end=      23161     14107     18781 U=    24.57 T=   87.8 p1=  11.6 p2=    89.6 ed=   145 6/15/2020   x1=  83. x2= 105. y1=   .19 y2=  -.70     
GP: Confirmed Romania 5/6/2020        105   20749    23161   14107    18781    20   145 6/15/2020 
AAA2     1 Romania Confirmed cc1=  .999461 cc2=  .786260 lx= 10.09025 if=  84 il= 105 5/6/2020   n=  21 now=   20749 end=      24106     14107     18781 U=    25.88 T=   88.9 p1=  16.2 p2=    86.1 ed=   149 6/19/2020   x1=  84. x2= 105. y1=   .19 y2=  -.62     
GP: Confirmed Romania 5/6/2020        105   20749    24106   14107    18781    20   149 6/19/2020 
AAA2     1 Romania Confirmed cc1=  .999533 cc2=  .781315 lx= 10.15025 if=  85 il= 105 5/6/2020   n=  20 now=   20749 end=      25597     14107     18781 U=    28.55 T=   90.2 p1=  23.4 p2=    81.1 ed=   157 6/27/2020   x1=  85. x2= 105. y1=   .18 y2=  -.52     
GP: Confirmed Romania 5/6/2020        105   20749    25597   14107    18781    20   157 6/27/2020 
AAA2     1 Romania Confirmed cc1=  .999465 cc2=  .775858 lx= 10.16025 if=  86 il= 105 5/6/2020   n=  19 now=   20749 end=      25854     14107     18781 U=    29.07 T=   90.4 p1=  24.6 p2=    80.3 ed=   159 6/29/2020   x1=  86. x2= 105. y1=   .15 y2=  -.50     
GP: Confirmed Romania 5/6/2020        105   20749    25854   14107    18781    20   159 6/29/2020 
AAA2     1 Romania Confirmed cc1=  .999376 cc2=  .769960 lx= 10.16025 if=  87 il= 105 5/6/2020   n=  18 now=   20749 end=      25854     14107     18781 U=    29.20 T=   90.4 p1=  24.6 p2=    80.3 ed=   159 6/29/2020   x1=  87. x2= 105. y1=   .12 y2=  -.50     
GP: Confirmed Romania 5/6/2020        105   20749    25854   14107    18781    20   159 6/29/2020 
AAA2     1 Romania Confirmed cc1=  .999285 cc2=  .763583 lx= 10.13025 if=  88 il= 105 5/6/2020   n=  17 now=   20749 end=      25090     14107     18781 U=    28.12 T=   89.5 p1=  20.9 p2=    82.7 ed=   155 6/25/2020   x1=  88. x2= 105. y1=   .05 y2=  -.55     
GP: Confirmed Romania 5/6/2020        105   20749    25090   14107    18781    20   155 6/25/2020 
AAA2     1 Romania Confirmed cc1=  .999203 cc2=  .756668 lx= 10.10025 if=  89 il= 105 5/6/2020   n=  16 now=   20749 end=      24349     14107     18781 U=    26.32 T=   89.1 p1=  17.4 p2=    85.2 ed=   151 6/21/2020   x1=  89. x2= 105. y1=   .00 y2=  -.61     
GP: Confirmed Romania 5/6/2020        105   20749    24349   14107    18781    20   151 6/21/2020 
AAA2     1 Romania Confirmed cc1=  .999123 cc2=  .749123 lx= 10.15025 if=  90 il= 105 5/6/2020   n=  15 now=   20749 end=      25597     14107     18781 U=    27.97 T=   90.5 p1=  23.4 p2=    81.1 ed=   156 6/26/2020   x1=  90. x2= 105. y1=   .02 y2=  -.52     
GP: Confirmed Romania 5/6/2020        105   20749    25597   14107    18781    20   156 6/26/2020 
AAA2     1 Romania Confirmed cc1=  .999388 cc2=  .741189 lx= 10.40025 if=  91 il= 105 5/6/2020   n=  14 now=   20749 end=      32867     14107     18781 U=    38.28 T=   98.6 p1=  58.4 p2=    63.1 ed=   188 7/28/2020   x1=  91. x2= 105. y1=   .20 y2=  -.17     
GP: Confirmed Romania 5/6/2020        105   20749    32867   14107    18781    20   188 7/28/2020 
AAA2     1 Romania Confirmed cc1=  .999360 cc2=  .732099 lx= 10.61025 if=  92 il= 105 5/6/2020   n=  13 now=   20749 end=      40548     14107     18781 U=    47.23 T=  107.6 p1=  95.4 p2=    51.2 ed=   219 8/28/2020   x1=  92. x2= 105. y1=   .33 y2=   .05     
GP: Confirmed Romania 5/6/2020        105   20749    40548   14107    18781    20   219 8/28/2020 
AAA2     1 Romania Confirmed cc1=  .999201 cc2=  .721851 lx= 10.63025 if=  93 il= 105 5/6/2020   n=  12 now=   20749 end=      41367     14107     18781 U=    48.33 T=  108.5 p1=  99.4 p2=    50.2 ed=   222 8/31/2020   x1=  93. x2= 105. y1=   .32 y2=   .07     
GP: Confirmed Romania 5/6/2020        105   20749    41367   14107    18781    20   222 8/31/2020 
AAA2     1 Romania Confirmed cc1=  .999002 cc2=  .710326 lx= 10.53025 if=  94 il= 105 5/6/2020   n=  11 now=   20749 end=      37430     14107     18781 U=    43.26 T=  103.9 p1=  80.4 p2=    55.4 ed=   206 8/15/2020   x1=  94. x2= 105. y1=   .23 y2=  -.02     
GP: Confirmed Romania 5/6/2020        105   20749    37430   14107    18781    20   206 8/15/2020 
AAA2     1 Romania Confirmed cc1=  .999075 cc2=  .697563 lx= 11.80025 if=  95 il= 105 5/6/2020   n=  10 now=   20749 end=     133286     14107     18781 U=    96.39 T=  183.0 p1= 542.4 p2=    15.6 ed=   410 3/7/2021    x1=  95. x2= 105. y1=   .91 y2=   .81     
GP: Confirmed Romania 5/6/2020        105   20749    -       14107    18781    20   410 3/7/2021  
AAA2     1 Romania Confirmed cc1=  .998780 cc2=  .682552 lx= 11.94025 if=  96 il= 105 5/6/2020   n=   9 now=   20749 end=     153315     14107     18781 U=   102.74 T=  194.3 p1= 638.9 p2=    13.5 ed=   436 4/2/2021    x1=  96. x2= 105. y1=   .96 y2=   .87     
GP: Confirmed Romania 5/6/2020        105   20749    -       14107    18781    20   436 4/2/2021  
AAA2     1 Romania Confirmed cc1=  .998323 cc2=  .664989 lx= 11.94025 if=  97 il= 105 5/6/2020   n=   8 now=   20749 end=     153315     14107     18781 U=   102.19 T=  193.9 p1= 638.9 p2=    13.5 ed=   435 4/1/2021    x1=  97. x2= 105. y1=   .95 y2=   .87     
GP: Confirmed Romania 5/6/2020        105   20749    -       14107    18781    20   435 4/1/2021  
AAA2     1 Romania Confirmed cc1=  .997670 cc2=  .644116 lx= 11.94025 if=  98 il= 105 5/6/2020   n=   7 now=   20749 end=     153315     14107     18781 U=   105.54 T=  196.8 p1= 638.9 p2=    13.5 ed=   445 4/11/2021   x1=  98. x2= 105. y1=   .94 y2=   .87     
GP: Confirmed Romania 5/6/2020        105   20749    -       14107    18781    20   445 4/11/2021 
AAA2     1 Romania Confirmed cc1=  .997025 cc2=  .619060 lx= 11.94025 if=  99 il= 105 5/6/2020   n=   6 now=   20749 end=     153315     14107     18781 U=   103.81 T=  195.3 p1= 638.9 p2=    13.5 ed=   440 4/6/2021    x1=  99. x2= 105. y1=   .93 y2=   .87     
GP: Confirmed Romania 5/6/2020        105   20749    -       14107    18781    20   440 4/6/2021  
AAA2     1 Romania Confirmed cc1=  .995743 cc2=  .587494 lx= 10.07025 if= 100 il= 105 5/6/2020   n=   5 now=   20749 end=      23629     14107     18781 U=    24.73 T=   88.6 p1=  13.9 p2=    87.8 ed=   146 6/16/2020   x1= 100. x2= 105. y1=  -.46 y2=  -.66     
GP: Confirmed Romania 5/6/2020        105   20749    23629   14107    18781    20   146 6/16/2020 
AAA2     1 Romania Confirmed cc1=  .998506 cc2=  .880655 lx=  9.95025 if=  35 il= 106 5/7/2020   n=  71 now=   20749 end=      20957     14499     19547 U=    21.54 T=   84.5 p1=   1.0 p2=    99.0 ed=   135 6/5/2020    x1=  35. x2= 106. y1=  2.30 y2= -1.00     
GP: Confirmed Romania 5/7/2020        106   20749    20957   14499    19547    17   135 6/5/2020  
AAA2     1 Romania Confirmed cc1=  .998657 cc2=  .879979 lx=  9.94025 if=  36 il= 106 5/7/2020   n=  70 now=   20749 end=      20748     14499     19547 U=    21.07 T=   84.4 p1=    .0 p2=   100.0 ed=   134 6/4/2020    x1=  36. x2= 106. y1=  2.30 y2= -1.03     
GP: Confirmed Romania 5/7/2020        106   20749    20748   14499    19547    17   134 6/4/2020  
AAA2     1 Romania Confirmed cc1=  .998738 cc2=  .879215 lx=  9.93025 if=  37 il= 106 5/7/2020   n=  69 now=   20749 end=      20542     14499     19547 U=    21.34 T=   83.5 p1=  -1.0 p2=   101.0 ed=   133 6/3/2020    x1=  37. x2= 106. y1=  2.18 y2= -1.05     
GP: Confirmed Romania 5/7/2020        106   20749    20542   14499    19547    17   133 6/3/2020  
AAA2     1 Romania Confirmed cc1=  .999042 cc2=  .878656 lx=  9.91025 if=  38 il= 106 5/7/2020   n=  68 now=   20749 end=      20135     14499     19547 U=    20.67 T=   83.0 p1=  -3.0 p2=   103.0 ed=   131 6/1/2020    x1=  38. x2= 106. y1=  2.18 y2= -1.11     
GP: Confirmed Romania 5/7/2020        106   20749    20135   14499    19547    17   131 6/1/2020  
AAA2     1 Romania Confirmed cc1=  .999263 cc2=  .877996 lx=  9.90025 if=  39 il= 106 5/7/2020   n=  67 now=   20749 end=      19935     14499     19547 U=    20.18 T=   82.9 p1=  -3.9 p2=   104.1 ed=   130 5/31/2020   x1=  39. x2= 106. y1=  2.17 y2= -1.14     
GP: Confirmed Romania 5/7/2020        106   20749    19935   14499    19547    17   130 5/31/2020 
AAA1     1 Romania Confirmed cc1=  .999405 cc2=  .877236 lx=  9.89025 if=  40 il= 106 5/7/2020   n=  66 now=   20749 end=      19737     14499     19547 U=    19.70 T=   82.8 p1=  -4.9 p2=   105.1 ed=   129 5/30/2020   x1=  40. x2= 106. y1=  2.17 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999405 cc2=  .877236 lx=  9.89325 if=  40 il= 106 5/7/2020   n=  66 now=   20749 end=      19737     14499     19547 U=    19.70 T=   82.8 p1=  -4.9 p2=   105.1 ed=   129 5/30/2020   x1=  40. x2= 106. y1=  2.17 y2= -1.18 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19737   14499    19547    17   129 5/30/2020 
AAA1     1 Romania Confirmed cc1=  .999475 cc2=  .876384 lx=  9.89025 if=  41 il= 106 5/7/2020   n=  65 now=   20749 end=      19737     14499     19547 U=    19.40 T=   83.2 p1=  -4.9 p2=   105.1 ed=   128 5/29/2020   x1=  41. x2= 106. y1=  2.17 y2= -1.18 BEST
AAA2     1 Romania Confirmed cc1=  .999476 cc2=  .876384 lx=  9.88625 if=  41 il= 106 5/7/2020   n=  65 now=   20749 end=      19737     14499     19547 U=    19.40 T=   83.2 p1=  -4.9 p2=   105.1 ed=   128 5/29/2020   x1=  41. x2= 106. y1=  2.17 y2= -1.18 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19737   14499    19547    17   128 5/29/2020 
AAA1     1 Romania Confirmed cc1=  .999489 cc2=  .875454 lx=  9.88025 if=  42 il= 106 5/7/2020   n=  64 now=   20749 end=      19540     14499     19547 U=    19.11 T=   82.9 p1=  -5.8 p2=   106.2 ed=   127 5/28/2020   x1=  42. x2= 106. y1=  2.14 y2= -1.21 BEST
AAA2     1 Romania Confirmed cc1=  .999489 cc2=  .875454 lx=  9.88125 if=  42 il= 106 5/7/2020   n=  64 now=   20749 end=      19540     14499     19547 U=    19.11 T=   82.9 p1=  -5.8 p2=   106.2 ed=   127 5/28/2020   x1=  42. x2= 106. y1=  2.14 y2= -1.21 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19540   14499    19547    17   127 5/28/2020 
AAA1     1 Romania Confirmed cc1=  .999490 cc2=  .874490 lx=  9.88025 if=  43 il= 106 5/7/2020   n=  63 now=   20749 end=      19540     14499     19547 U=    19.09 T=   82.9 p1=  -5.8 p2=   106.2 ed=   127 5/28/2020   x1=  43. x2= 106. y1=  2.09 y2= -1.21 BEST
AAA2     1 Romania Confirmed cc1=  .999490 cc2=  .874490 lx=  9.87825 if=  43 il= 106 5/7/2020   n=  63 now=   20749 end=      19540     14499     19547 U=    19.09 T=   82.9 p1=  -5.8 p2=   106.2 ed=   127 5/28/2020   x1=  43. x2= 106. y1=  2.09 y2= -1.21 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19540   14499    19547    17   127 5/28/2020 
AAA1     1 Romania Confirmed cc1=  .999493 cc2=  .873505 lx=  9.87025 if=  44 il= 106 5/7/2020   n=  62 now=   20749 end=      19346     14499     19547 U=    18.90 T=   82.5 p1=  -6.8 p2=   107.3 ed=   127 5/28/2020   x1=  44. x2= 106. y1=  2.04 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999494 cc2=  .873505 lx=  9.87425 if=  44 il= 106 5/7/2020   n=  62 now=   20749 end=      19346     14499     19547 U=    18.90 T=   82.5 p1=  -6.8 p2=   107.3 ed=   127 5/28/2020   x1=  44. x2= 106. y1=  2.04 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   127 5/28/2020 
AAA1     1 Romania Confirmed cc1=  .999504 cc2=  .872503 lx=  9.87025 if=  45 il= 106 5/7/2020   n=  61 now=   20749 end=      19346     14499     19547 U=    18.59 T=   82.9 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  45. x2= 106. y1=  2.04 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999504 cc2=  .872503 lx=  9.87025 if=  45 il= 106 5/7/2020   n=  61 now=   20749 end=      19346     14499     19547 U=    18.59 T=   82.9 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  45. x2= 106. y1=  2.04 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999480 cc2=  .871443 lx=  9.87025 if=  46 il= 106 5/7/2020   n=  60 now=   20749 end=      19346     14499     19547 U=    18.68 T=   82.8 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  46. x2= 106. y1=  1.97 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999480 cc2=  .871443 lx=  9.86925 if=  46 il= 106 5/7/2020   n=  60 now=   20749 end=      19346     14499     19547 U=    18.68 T=   82.8 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  46. x2= 106. y1=  1.97 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999462 cc2=  .870363 lx=  9.87025 if=  47 il= 106 5/7/2020   n=  59 now=   20749 end=      19346     14499     19547 U=    18.37 T=   83.2 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  47. x2= 106. y1=  1.97 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999463 cc2=  .870363 lx=  9.86725 if=  47 il= 106 5/7/2020   n=  59 now=   20749 end=      19346     14499     19547 U=    18.37 T=   83.2 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  47. x2= 106. y1=  1.97 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999440 cc2=  .869251 lx=  9.87025 if=  48 il= 106 5/7/2020   n=  58 now=   20749 end=      19346     14499     19547 U=    18.48 T=   83.0 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  48. x2= 106. y1=  1.89 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999440 cc2=  .869251 lx=  9.86825 if=  48 il= 106 5/7/2020   n=  58 now=   20749 end=      19346     14499     19547 U=    18.48 T=   83.0 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  48. x2= 106. y1=  1.89 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999411 cc2=  .868104 lx=  9.87025 if=  49 il= 106 5/7/2020   n=  57 now=   20749 end=      19346     14499     19547 U=    18.72 T=   82.7 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  49. x2= 106. y1=  1.80 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999411 cc2=  .868104 lx=  9.86925 if=  49 il= 106 5/7/2020   n=  57 now=   20749 end=      19346     14499     19547 U=    18.72 T=   82.7 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  49. x2= 106. y1=  1.80 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999395 cc2=  .866942 lx=  9.87025 if=  50 il= 106 5/7/2020   n=  56 now=   20749 end=      19346     14499     19547 U=    18.47 T=   83.0 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  50. x2= 106. y1=  1.79 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999397 cc2=  .866942 lx=  9.86525 if=  50 il= 106 5/7/2020   n=  56 now=   20749 end=      19346     14499     19547 U=    18.47 T=   83.0 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  50. x2= 106. y1=  1.79 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA1     1 Romania Confirmed cc1=  .999362 cc2=  .865732 lx=  9.87025 if=  51 il= 106 5/7/2020   n=  55 now=   20749 end=      19346     14499     19547 U=    18.79 T=   82.6 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  51. x2= 106. y1=  1.68 y2= -1.24 BEST
AAA2     1 Romania Confirmed cc1=  .999364 cc2=  .865732 lx=  9.86525 if=  51 il= 106 5/7/2020   n=  55 now=   20749 end=      19346     14499     19547 U=    18.79 T=   82.6 p1=  -6.8 p2=   107.3 ed=   126 5/27/2020   x1=  51. x2= 106. y1=  1.68 y2= -1.24 BEST
GP: Confirmed Romania 5/7/2020        106   20749    19346   14499    19547    17   126 5/27/2020 
AAA2     1 Romania Confirmed cc1=  .999370 cc2=  .864530 lx=  9.86025 if=  52 il= 106 5/7/2020   n=  54 now=   20749 end=      19153     14499     19547 U=    18.64 T=   82.2 p1=  -7.7 p2=   108.3 ed=   126 5/27/2020   x1=  52. x2= 106. y1=  1.62 y2= -1.28     
GP: Confirmed Romania 5/7/2020        106   20749    19153   14499    19547    17   126 5/27/2020 
AAA2     1 Romania Confirmed cc1=  .999403 cc2=  .863320 lx=  9.86025 if=  53 il= 106 5/7/2020   n=  53 now=   20749 end=      19153     14499     19547 U=    18.37 T=   82.5 p1=  -7.7 p2=   108.3 ed=   125 5/26/2020   x1=  53. x2= 106. y1=  1.61 y2= -1.28     
GP: Confirmed Romania 5/7/2020        106   20749    19153   14499    19547    17   125 5/26/2020 
AAA2     1 Romania Confirmed cc1=  .999390 cc2=  .862029 lx=  9.85025 if=  54 il= 106 5/7/2020   n=  52 now=   20749 end=      18963     14499     19547 U=    18.05 T=   82.3 p1=  -8.6 p2=   109.4 ed=   124 5/25/2020   x1=  54. x2= 106. y1=  1.57 y2= -1.32     
GP: Confirmed Romania 5/7/2020        106   20749    18963   14499    19547    17   124 5/25/2020 
AAA2     1 Romania Confirmed cc1=  .999364 cc2=  .860689 lx=  9.85025 if=  55 il= 106 5/7/2020   n=  51 now=   20749 end=      18963     14499     19547 U=    17.90 T=   82.5 p1=  -8.6 p2=   109.4 ed=   124 5/25/2020   x1=  55. x2= 106. y1=  1.53 y2= -1.32     
