TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9059.00000        9.11151
TAB:  US_New_Jersey_Ocean Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999063 cc2=  .869963 lx=  9.13151 if=  69 il= 128 5/29/2020  n=  59 now=    9059 end=       9242      8627      9203 U=    17.03 T=   82.4 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  69. x2= 128. y1=   .79 y2= -2.68 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999068 cc2=  .869963 lx=  9.12951 if=  69 il= 128 5/29/2020  n=  59 now=    9059 end=       9242      8627      9203 U=    17.03 T=   82.4 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  69. x2= 128. y1=   .79 y2= -2.68 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9242    8627     9203    30   122 5/23/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999197 cc2=  .869008 lx=  9.13151 if=  70 il= 128 5/29/2020  n=  58 now=    9059 end=       9242      8627      9203 U=    17.13 T=   82.2 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  70. x2= 128. y1=   .71 y2= -2.68 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999197 cc2=  .869008 lx=  9.13151 if=  70 il= 128 5/29/2020  n=  58 now=    9059 end=       9242      8627      9203 U=    17.13 T=   82.2 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  70. x2= 128. y1=   .71 y2= -2.68 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9242    8627     9203    30   122 5/23/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999308 cc2=  .868002 lx=  9.13151 if=  71 il= 128 5/29/2020  n=  57 now=    9059 end=       9242      8627      9203 U=    17.16 T=   82.1 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  71. x2= 128. y1=   .65 y2= -2.68 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999320 cc2=  .868002 lx=  9.13451 if=  71 il= 128 5/29/2020  n=  57 now=    9059 end=       9242      8627      9203 U=    17.16 T=   82.1 p1=   2.0 p2=    98.0 ed=   122 5/23/2020   x1=  71. x2= 128. y1=   .65 y2= -2.68 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9242    8627     9203    30   122 5/23/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999465 cc2=  .867012 lx=  9.14151 if=  72 il= 128 5/29/2020  n=  56 now=    9059 end=       9334      8627      9203 U=    18.20 T=   81.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  72. x2= 128. y1=   .54 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999479 cc2=  .867012 lx=  9.13751 if=  72 il= 128 5/29/2020  n=  56 now=    9059 end=       9334      8627      9203 U=    18.20 T=   81.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  72. x2= 128. y1=   .54 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999535 cc2=  .865904 lx=  9.14151 if=  73 il= 128 5/29/2020  n=  55 now=    9059 end=       9334      8627      9203 U=    18.51 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  73. x2= 128. y1=   .43 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999537 cc2=  .865904 lx=  9.13951 if=  73 il= 128 5/29/2020  n=  55 now=    9059 end=       9334      8627      9203 U=    18.51 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  73. x2= 128. y1=   .43 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999530 cc2=  .864690 lx=  9.14151 if=  74 il= 128 5/29/2020  n=  54 now=    9059 end=       9334      8627      9203 U=    18.52 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  74. x2= 128. y1=   .38 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999530 cc2=  .864690 lx=  9.14051 if=  74 il= 128 5/29/2020  n=  54 now=    9059 end=       9334      8627      9203 U=    18.52 T=   81.0 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  74. x2= 128. y1=   .38 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999525 cc2=  .863443 lx=  9.14151 if=  75 il= 128 5/29/2020  n=  53 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  75. x2= 128. y1=   .31 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999525 cc2=  .863443 lx=  9.14151 if=  75 il= 128 5/29/2020  n=  53 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  75. x2= 128. y1=   .31 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999515 cc2=  .862154 lx=  9.14151 if=  76 il= 128 5/29/2020  n=  52 now=    9059 end=       9334      8627      9203 U=    18.75 T=   80.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  76. x2= 128. y1=   .23 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999516 cc2=  .862154 lx=  9.14251 if=  76 il= 128 5/29/2020  n=  52 now=    9059 end=       9334      8627      9203 U=    18.75 T=   80.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  76. x2= 128. y1=   .23 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999487 cc2=  .860811 lx=  9.14151 if=  77 il= 128 5/29/2020  n=  51 now=    9059 end=       9334      8627      9203 U=    18.82 T=   80.2 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  77. x2= 128. y1=   .17 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999489 cc2=  .860811 lx=  9.14351 if=  77 il= 128 5/29/2020  n=  51 now=    9059 end=       9334      8627      9203 U=    18.82 T=   80.2 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  77. x2= 128. y1=   .17 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999456 cc2=  .859428 lx=  9.14151 if=  78 il= 128 5/29/2020  n=  50 now=    9059 end=       9334      8627      9203 U=    18.94 T=   79.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  78. x2= 128. y1=   .10 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999459 cc2=  .859428 lx=  9.14351 if=  78 il= 128 5/29/2020  n=  50 now=    9059 end=       9334      8627      9203 U=    18.94 T=   79.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  78. x2= 128. y1=   .10 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999434 cc2=  .858012 lx=  9.14151 if=  79 il= 128 5/29/2020  n=  49 now=    9059 end=       9334      8627      9203 U=    18.93 T=   79.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  79. x2= 128. y1=   .05 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999434 cc2=  .858012 lx=  9.14251 if=  79 il= 128 5/29/2020  n=  49 now=    9059 end=       9334      8627      9203 U=    18.93 T=   79.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  79. x2= 128. y1=   .05 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999410 cc2=  .856553 lx=  9.14151 if=  80 il= 128 5/29/2020  n=  48 now=    9059 end=       9334      8627      9203 U=    18.83 T=   80.2 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  80. x2= 128. y1=   .01 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999410 cc2=  .856553 lx=  9.14151 if=  80 il= 128 5/29/2020  n=  48 now=    9059 end=       9334      8627      9203 U=    18.83 T=   80.2 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  80. x2= 128. y1=   .01 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999377 cc2=  .855039 lx=  9.14151 if=  81 il= 128 5/29/2020  n=  47 now=    9059 end=       9334      8627      9203 U=    18.76 T=   80.3 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  81. x2= 128. y1=  -.03 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999377 cc2=  .855039 lx=  9.14151 if=  81 il= 128 5/29/2020  n=  47 now=    9059 end=       9334      8627      9203 U=    18.76 T=   80.3 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  81. x2= 128. y1=  -.03 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999337 cc2=  .853472 lx=  9.14151 if=  82 il= 128 5/29/2020  n=  46 now=    9059 end=       9334      8627      9203 U=    18.45 T=   81.1 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  82. x2= 128. y1=  -.05 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999337 cc2=  .853472 lx=  9.14151 if=  82 il= 128 5/29/2020  n=  46 now=    9059 end=       9334      8627      9203 U=    18.45 T=   81.1 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  82. x2= 128. y1=  -.05 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999322 cc2=  .851880 lx=  9.14151 if=  83 il= 128 5/29/2020  n=  45 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  83. x2= 128. y1=  -.12 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999322 cc2=  .851880 lx=  9.14251 if=  83 il= 128 5/29/2020  n=  45 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  83. x2= 128. y1=  -.12 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999285 cc2=  .850214 lx=  9.14151 if=  84 il= 128 5/29/2020  n=  44 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  84. x2= 128. y1=  -.17 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999289 cc2=  .850214 lx=  9.14351 if=  84 il= 128 5/29/2020  n=  44 now=    9059 end=       9334      8627      9203 U=    18.57 T=   80.8 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  84. x2= 128. y1=  -.17 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999247 cc2=  .848491 lx=  9.14151 if=  85 il= 128 5/29/2020  n=  43 now=    9059 end=       9334      8627      9203 U=    18.75 T=   80.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  85. x2= 128. y1=  -.25 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999255 cc2=  .848491 lx=  9.14451 if=  85 il= 128 5/29/2020  n=  43 now=    9059 end=       9334      8627      9203 U=    18.75 T=   80.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  85. x2= 128. y1=  -.25 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999193 cc2=  .846694 lx=  9.14151 if=  86 il= 128 5/29/2020  n=  42 now=    9059 end=       9334      8627      9203 U=    18.68 T=   80.5 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  86. x2= 128. y1=  -.29 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999201 cc2=  .846694 lx=  9.14451 if=  86 il= 128 5/29/2020  n=  42 now=    9059 end=       9334      8627      9203 U=    18.68 T=   80.5 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  86. x2= 128. y1=  -.29 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999134 cc2=  .844831 lx=  9.14151 if=  87 il= 128 5/29/2020  n=  41 now=    9059 end=       9334      8627      9203 U=    18.55 T=   80.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  87. x2= 128. y1=  -.33 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999145 cc2=  .844831 lx=  9.14451 if=  87 il= 128 5/29/2020  n=  41 now=    9059 end=       9334      8627      9203 U=    18.55 T=   80.9 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  87. x2= 128. y1=  -.33 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA1     1 US_New_Jersey_Ocean Confirmed cc1=  .999082 cc2=  .842908 lx=  9.14151 if=  88 il= 128 5/29/2020  n=  40 now=    9059 end=       9334      8627      9203 U=    18.35 T=   81.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  88. x2= 128. y1=  -.36 y2= -2.54 BEST
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999102 cc2=  .842908 lx=  9.14651 if=  88 il= 128 5/29/2020  n=  40 now=    9059 end=       9334      8627      9203 U=    18.35 T=   81.4 p1=   3.0 p2=    97.1 ed=   124 5/25/2020   x1=  88. x2= 128. y1=  -.36 y2= -2.54 BEST
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9334    8627     9203    30   124 5/25/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999128 cc2=  .841014 lx=  9.15151 if=  89 il= 128 5/29/2020  n=  39 now=    9059 end=       9428      8627      9203 U=    19.43 T=   81.0 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  89. x2= 128. y1=  -.41 y2= -2.42     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9428    8627     9203    30   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999139 cc2=  .839011 lx=  9.15151 if=  90 il= 128 5/29/2020  n=  38 now=    9059 end=       9428      8627      9203 U=    19.49 T=   80.8 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  90. x2= 128. y1=  -.47 y2= -2.42     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9428    8627     9203    30   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999142 cc2=  .836921 lx=  9.15151 if=  91 il= 128 5/29/2020  n=  37 now=    9059 end=       9428      8627      9203 U=    19.57 T=   80.6 p1=   4.1 p2=    96.1 ed=   126 5/27/2020   x1=  91. x2= 128. y1=  -.53 y2= -2.42     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9428    8627     9203    30   126 5/27/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999158 cc2=  .834759 lx=  9.16151 if=  92 il= 128 5/29/2020  n=  36 now=    9059 end=       9523      8627      9203 U=    20.77 T=   79.9 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  92. x2= 128. y1=  -.58 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999130 cc2=  .832463 lx=  9.16151 if=  93 il= 128 5/29/2020  n=  35 now=    9059 end=       9523      8627      9203 U=    20.87 T=   79.7 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  93. x2= 128. y1=  -.64 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999080 cc2=  .830049 lx=  9.16151 if=  94 il= 128 5/29/2020  n=  34 now=    9059 end=       9523      8627      9203 U=    21.13 T=   79.1 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  94. x2= 128. y1=  -.71 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998997 cc2=  .827498 lx=  9.16151 if=  95 il= 128 5/29/2020  n=  33 now=    9059 end=       9523      8627      9203 U=    21.22 T=   78.9 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  95. x2= 128. y1=  -.76 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998906 cc2=  .824829 lx=  9.16151 if=  96 il= 128 5/29/2020  n=  32 now=    9059 end=       9523      8627      9203 U=    20.87 T=   79.7 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  96. x2= 128. y1=  -.78 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998827 cc2=  .822051 lx=  9.16151 if=  97 il= 128 5/29/2020  n=  31 now=    9059 end=       9523      8627      9203 U=    20.85 T=   79.7 p1=   5.1 p2=    95.1 ed=   128 5/29/2020   x1=  97. x2= 128. y1=  -.83 y2= -2.31     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9523    8627     9203    30   128 5/29/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998771 cc2=  .819166 lx=  9.17151 if=  98 il= 128 5/29/2020  n=  30 now=    9059 end=       9619      8627      9203 U=    21.81 T=   79.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  98. x2= 128. y1=  -.84 y2= -2.22     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9619    8627     9203    30   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998808 cc2=  .816234 lx=  9.17151 if=  99 il= 128 5/29/2020  n=  29 now=    9059 end=       9619      8627      9203 U=    21.81 T=   79.6 p1=   6.2 p2=    94.2 ed=   131 6/1/2020    x1=  99. x2= 128. y1=  -.89 y2= -2.22     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9619    8627     9203    30   131 6/1/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998987 cc2=  .813292 lx=  9.19151 if= 100 il= 128 5/29/2020  n=  28 now=    9059 end=       9813      8627      9203 U=    24.13 T=   78.6 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 100. x2= 128. y1=  -.89 y2= -2.05     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059     9813    8627     9203    30   135 6/5/2020  
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999346 cc2=  .810364 lx=  9.21151 if= 101 il= 128 5/29/2020  n=  27 now=    9059 end=      10011      8627      9203 U=    27.12 T=   76.3 p1=  10.5 p2=    90.5 ed=   140 6/10/2020   x1= 101. x2= 128. y1=  -.91 y2= -1.90     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10011    8627     9203    30   140 6/10/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999471 cc2=  .807021 lx=  9.22151 if= 102 il= 128 5/29/2020  n=  26 now=    9059 end=      10112      8627      9203 U=    29.25 T=   74.2 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 102. x2= 128. y1=  -.95 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10112    8627     9203    30   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999409 cc2=  .803293 lx=  9.23151 if= 103 il= 128 5/29/2020  n=  25 now=    9059 end=      10213      8627      9203 U=    30.67 T=   73.5 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1= 103. x2= 128. y1=  -.96 y2= -1.78     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10213    8627     9203    30   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999346 cc2=  .799346 lx=  9.22151 if= 104 il= 128 5/29/2020  n=  24 now=    9059 end=      10112      8627      9203 U=    29.41 T=   73.9 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 104. x2= 128. y1= -1.02 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10112    8627     9203    30   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999276 cc2=  .795152 lx=  9.22151 if= 105 il= 128 5/29/2020  n=  23 now=    9059 end=      10112      8627      9203 U=    29.10 T=   74.5 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 105. x2= 128. y1= -1.05 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10112    8627     9203    30   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999178 cc2=  .790664 lx=  9.22151 if= 106 il= 128 5/29/2020  n=  22 now=    9059 end=      10112      8627      9203 U=    29.09 T=   74.5 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 106. x2= 128. y1= -1.08 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10112    8627     9203    30   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .999063 cc2=  .785862 lx=  9.22151 if= 107 il= 128 5/29/2020  n=  21 now=    9059 end=      10112      8627      9203 U=    28.84 T=   74.9 p1=  11.6 p2=    89.6 ed=   143 6/13/2020   x1= 107. x2= 128. y1= -1.11 y2= -1.84     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10112    8627     9203    30   143 6/13/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998976 cc2=  .780758 lx=  9.23151 if= 108 il= 128 5/29/2020  n=  20 now=    9059 end=      10213      8627      9203 U=    30.28 T=   74.1 p1=  12.7 p2=    88.7 ed=   145 6/15/2020   x1= 108. x2= 128. y1= -1.12 y2= -1.78     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10213    8627     9203    30   145 6/15/2020 
AAA2     1 US_New_Jersey_Ocean Confirmed cc1=  .998880 cc2=  .775273 lx=  9.25151 if= 109 il= 128 5/29/2020  n=  19 now=    9059 end=      10420      8627      9203 U=    33.34 T=   72.4 p1=  15.0 p2=    86.9 ed=   151 6/21/2020   x1= 109. x2= 128. y1= -1.10 y2= -1.67     
GP: Confirmed US_New_Jersey_Ocean 5/29/2020       128    9059    10420    8627     9203    30   151 6/21/2020 
