TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       10025.00000        9.21284
TAB:  Moldova Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Moldova Deaths    cc1=  .986768 cc2=  .744232 lx=  5.47990 if=  64 il=  80 4/11/2020  n=  16 now=     365 end=        239        30        33 U=    16.51 T=   92.1 p1= -34.5 p2=   152.7 ed=   131 6/1/2020    x1=  64. x2=  80. y1=  1.70 y2=   .73     
GP: Deaths    Moldova 4/11/2020        80     365      239      30       33     3   131 6/1/2020  
AAA2     1 Moldova Deaths    cc1=  .984904 cc2=  .734904 lx=  4.88990 if=  65 il=  80 4/11/2020  n=  15 now=     365 end=        132        30        33 U=    14.47 T=   85.8 p1= -63.8 p2=   276.5 ed=   119 5/20/2020   x1=  65. x2=  80. y1=  1.43 y2=   .40     
GP: Deaths    Moldova 4/11/2020        80     365      132      30       33     3   119 5/20/2020 
AAA2     1 Moldova Deaths    cc1=  .988718 cc2=  .730519 lx=  4.33990 if=  66 il=  80 4/11/2020  n=  14 now=     365 end=         76        30        33 U=    10.32 T=   79.3 p1= -79.2 p2=   480.3 ed=   103 5/4/2020    x1=  66. x2=  80. y1=  1.29 y2=  -.06     
GP: Deaths    Moldova 4/11/2020        80     365       76      30       33     3   103 5/4/2020  
AAA2     1 Moldova Deaths    cc1=  .990986 cc2=  .723725 lx=  4.02990 if=  67 il=  80 4/11/2020  n=  13 now=     365 end=         56        30        33 U=     7.79 T=   76.4 p1= -84.7 p2=   651.8 ed=    94 4/25/2020   x1=  67. x2=  80. y1=  1.20 y2=  -.46     
GP: Deaths    Moldova 4/11/2020        80     365       56      30       33     3    94 4/25/2020 
AAA2     1 Moldova Deaths    cc1=  .989021 cc2=  .700346 lx=  3.77990 if=  69 il=  80 4/11/2020  n=  11 now=     365 end=         43        30        33 U=     5.97 T=   74.2 p1= -88.2 p2=   848.8 ed=    88 4/19/2020   x1=  69. x2=  80. y1=   .87 y2=  -.97     
GP: Deaths    Moldova 4/11/2020        80     365       43      30       33     3    88 4/19/2020 
AAA1     1 Moldova Deaths    cc1=  .989416 cc2=  .687904 lx=  3.62990 if=  70 il=  80 4/11/2020  n=  10 now=     365 end=         37        30        33 U=     4.59 T=   73.2 p1= -89.9 p2=   986.5 ed=    84 4/15/2020   x1=  70. x2=  80. y1=   .70 y2= -1.48 BEST
AAA2     1 Moldova Deaths    cc1=  .989416 cc2=  .687904 lx=  3.63090 if=  70 il=  80 4/11/2020  n=  10 now=     365 end=         37        30        33 U=     4.59 T=   73.2 p1= -89.9 p2=   986.5 ed=    84 4/15/2020   x1=  70. x2=  80. y1=   .70 y2= -1.48 BEST
GP: Deaths    Moldova 4/11/2020        80     365       37      30       33     3    84 4/15/2020 
AAA1     1 Moldova Deaths    cc1=  .985661 cc2=  .607697 lx=  3.42990 if=  74 il=  80 4/11/2020  n=   6 now=     365 end=         30        30        33 U=     1.86 T=   73.4 p1= -91.8 p2=  1216.7 ed=    77 4/8/2020    x1=  74. x2=  80. y1=  -.33 y2= -3.55 BEST
AAA2     1 Moldova Deaths    cc1=  .985715 cc2=  .607697 lx=  3.42690 if=  74 il=  80 4/11/2020  n=   6 now=     365 end=         30        30        33 U=     1.86 T=   73.4 p1= -91.8 p2=  1216.7 ed=    77 4/8/2020    x1=  74. x2=  80. y1=  -.33 y2= -3.55 BEST
GP: Deaths    Moldova 4/11/2020        80     365       30      30       33     3    77 4/8/2020  
AAA1     1 Moldova Deaths    cc1=  .981498 cc2=  .573250 lx=  3.41990 if=  75 il=  80 4/11/2020  n=   5 now=     365 end=         30        30        33 U=     1.55 T=   73.9 p1= -91.8 p2=  1216.7 ed=    77 4/8/2020    x1=  75. x2=  80. y1=  -.74 y2= -3.98 BEST
AAA2     1 Moldova Deaths    cc1=  .981498 cc2=  .573250 lx=  3.41990 if=  75 il=  80 4/11/2020  n=   5 now=     365 end=         30        30        33 U=     1.55 T=   73.9 p1= -91.8 p2=  1216.7 ed=    77 4/8/2020    x1=  75. x2=  80. y1=  -.74 y2= -3.98 BEST
GP: Deaths    Moldova 4/11/2020        80     365       30      30       33     3    77 4/8/2020  
AAA2     1 Moldova Deaths    cc1=  .958994 cc2=  .762877 lx=  7.89990 if=  56 il=  81 4/12/2020  n=  25 now=     365 end=       2697        31        33 U=    43.83 T=  146.6 p1= 638.9 p2=    13.5 ed=   250 9/28/2020   x1=  56. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   250 9/28/2020 
AAA2     1 Moldova Deaths    cc1=  .965275 cc2=  .765275 lx=  7.89990 if=  57 il=  81 4/12/2020  n=  24 now=     365 end=       2697        31        33 U=    42.08 T=  144.0 p1= 638.9 p2=    13.5 ed=   243 9/21/2020   x1=  57. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   243 9/21/2020 
AAA2     1 Moldova Deaths    cc1=  .971011 cc2=  .766887 lx=  7.89990 if=  58 il=  81 4/12/2020  n=  23 now=     365 end=       2697        31        33 U=    40.32 T=  141.3 p1= 638.9 p2=    13.5 ed=   236 9/14/2020   x1=  58. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   236 9/14/2020 
AAA2     1 Moldova Deaths    cc1=  .976036 cc2=  .767522 lx=  7.89990 if=  59 il=  81 4/12/2020  n=  22 now=     365 end=       2697        31        33 U=    38.57 T=  138.7 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  59. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   229 9/7/2020  
AAA2     1 Moldova Deaths    cc1=  .980145 cc2=  .766945 lx=  7.89990 if=  60 il=  81 4/12/2020  n=  21 now=     365 end=       2697        31        33 U=    36.82 T=  136.1 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  60. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   222 8/31/2020 
AAA2     1 Moldova Deaths    cc1=  .983095 cc2=  .764877 lx=  7.89990 if=  61 il=  81 4/12/2020  n=  20 now=     365 end=       2697        31        33 U=    35.06 T=  133.5 p1= 638.9 p2=    13.5 ed=   216 8/25/2020   x1=  61. x2=  81. y1=  2.07 y2=  1.50     
GP: Deaths    Moldova 4/12/2020        81     365    -          31       33     6   216 8/25/2020 
AAA2     1 Moldova Deaths    cc1=  .984740 cc2=  .761133 lx=  6.60990 if=  62 il=  81 4/12/2020  n=  19 now=     365 end=        742        31        33 U=    25.92 T=  111.0 p1= 103.3 p2=    49.2 ed=   172 7/12/2020   x1=  62. x2=  81. y1=  1.89 y2=  1.16     
GP: Deaths    Moldova 4/12/2020        81     365      742      31       33     6   172 7/12/2020 
AAA2     1 Moldova Deaths    cc1=  .985512 cc2=  .756096 lx=  5.31990 if=  63 il=  81 4/12/2020  n=  18 now=     365 end=        204        31        33 U=    17.36 T=   92.0 p1= -44.1 p2=   178.9 ed=   132 6/2/2020    x1=  63. x2=  81. y1=  1.67 y2=   .63     
GP: Deaths    Moldova 4/12/2020        81     365      204      31       33     6   132 6/2/2020  
AAA2     1 Moldova Deaths    cc1=  .985300 cc2=  .749598 lx=  4.63990 if=  64 il=  81 4/12/2020  n=  17 now=     365 end=        103        31        33 U=    12.62 T=   83.4 p1= -71.8 p2=   354.4 ed=   113 5/14/2020   x1=  64. x2=  81. y1=  1.53 y2=   .19     
GP: Deaths    Moldova 4/12/2020        81     365      103      31       33     6   113 5/14/2020 
AAA2     1 Moldova Deaths    cc1=  .983847 cc2=  .741311 lx=  4.25990 if=  65 il=  81 4/12/2020  n=  16 now=     365 end=         70        31        33 U=    10.94 T=   78.9 p1= -80.8 p2=   521.4 ed=   104 5/5/2020    x1=  65. x2=  81. y1=  1.27 y2=  -.19     
GP: Deaths    Moldova 4/12/2020        81     365       70      31       33     6   104 5/5/2020  
AAA2     1 Moldova Deaths    cc1=  .987290 cc2=  .737290 lx=  3.95990 if=  66 il=  81 4/12/2020  n=  15 now=     365 end=         52        31        33 U=     8.21 T=   75.7 p1= -85.8 p2=   701.9 ed=    95 4/26/2020   x1=  66. x2=  81. y1=  1.18 y2=  -.64     
GP: Deaths    Moldova 4/12/2020        81     365       52      31       33     6    95 4/26/2020 
AAA2     1 Moldova Deaths    cc1=  .989527 cc2=  .731328 lx=  3.76990 if=  67 il=  81 4/12/2020  n=  14 now=     365 end=         43        31        33 U=     6.32 T=   74.1 p1= -88.2 p2=   848.8 ed=    89 4/20/2020   x1=  67. x2=  81. y1=  1.12 y2= -1.09     
GP: Deaths    Moldova 4/12/2020        81     365       43      31       33     6    89 4/20/2020 
AAA1     1 Moldova Deaths    cc1=  .988782 cc2=  .711431 lx=  3.58990 if=  69 il=  81 4/12/2020  n=  12 now=     365 end=         36        31        33 U=     4.53 T=   72.6 p1= -90.1 p2=  1013.9 ed=    83 4/14/2020   x1=  69. x2=  81. y1=   .79 y2= -1.86 BEST
AAA2     1 Moldova Deaths    cc1=  .988783 cc2=  .711431 lx=  3.58690 if=  69 il=  81 4/12/2020  n=  12 now=     365 end=         36        31        33 U=     4.53 T=   72.6 p1= -90.1 p2=  1013.9 ed=    83 4/14/2020   x1=  69. x2=  81. y1=   .79 y2= -1.86 BEST
GP: Deaths    Moldova 4/12/2020        81     365       36      31       33     6    83 4/14/2020 
AAA1     1 Moldova Deaths    cc1=  .990438 cc2=  .701763 lx=  3.51990 if=  70 il=  81 4/12/2020  n=  11 now=     365 end=         33        31        33 U=     3.55 T=   72.3 p1= -91.0 p2=  1106.1 ed=    80 4/11/2020   x1=  70. x2=  81. y1=   .65 y2= -2.45 BEST
AAA2     1 Moldova Deaths    cc1=  .990443 cc2=  .701763 lx=  3.52390 if=  70 il=  81 4/12/2020  n=  11 now=     365 end=         33        31        33 U=     3.55 T=   72.3 p1= -91.0 p2=  1106.1 ed=    80 4/11/2020   x1=  70. x2=  81. y1=   .65 y2= -2.45 BEST
GP: Deaths    Moldova 4/12/2020        81     365       33      31       33     6    80 4/11/2020 
AAA1     1 Moldova Deaths    cc1=  .991968 cc2=  .690456 lx=  3.48990 if=  71 il=  81 4/12/2020  n=  10 now=     365 end=         32        31        33 U=     2.93 T=   72.6 p1= -91.2 p2=  1140.6 ed=    79 4/10/2020   x1=  71. x2=  81. y1=   .53 y2= -2.88 BEST
AAA2     1 Moldova Deaths    cc1=  .991983 cc2=  .690456 lx=  3.49290 if=  71 il=  81 4/12/2020  n=  10 now=     365 end=         32        31        33 U=     2.93 T=   72.6 p1= -91.2 p2=  1140.6 ed=    79 4/10/2020   x1=  71. x2=  81. y1=   .53 y2= -2.88 BEST
GP: Deaths    Moldova 4/12/2020        81     365       32      31       33     6    79 4/10/2020 
AAA1     1 Moldova Deaths    cc1=  .987376 cc2=  .633823 lx=  3.46990 if=  74 il=  81 4/12/2020  n=   7 now=     365 end=         32        31        33 U=     2.29 T=   73.4 p1= -91.2 p2=  1140.6 ed=    78 4/9/2020    x1=  74. x2=  81. y1=  -.27 y2= -3.33 BEST
AAA2     1 Moldova Deaths    cc1=  .987524 cc2=  .633823 lx=  3.46590 if=  74 il=  81 4/12/2020  n=   7 now=     365 end=         32        31        33 U=     2.29 T=   73.4 p1= -91.2 p2=  1140.6 ed=    78 4/9/2020    x1=  74. x2=  81. y1=  -.27 y2= -3.33 BEST
GP: Deaths    Moldova 4/12/2020        81     365       32      31       33     6    78 4/9/2020  
AAA1     1 Moldova Deaths    cc1=  .981663 cc2=  .603698 lx=  3.45990 if=  75 il=  81 4/12/2020  n=   6 now=     365 end=         31        31        33 U=     2.01 T=   73.7 p1= -91.5 p2=  1177.4 ed=    78 4/9/2020    x1=  75. x2=  81. y1=  -.66 y2= -3.65 BEST
AAA2     1 Moldova Deaths    cc1=  .981767 cc2=  .603698 lx=  3.46290 if=  75 il=  81 4/12/2020  n=   6 now=     365 end=         31        31        33 U=     2.01 T=   73.7 p1= -91.5 p2=  1177.4 ed=    78 4/9/2020    x1=  75. x2=  81. y1=  -.66 y2= -3.65 BEST
GP: Deaths    Moldova 4/12/2020        81     365       31      31       33     6    78 4/9/2020  
AAA1     1 Moldova Deaths    cc1=  .970704 cc2=  .562455 lx=  3.45990 if=  76 il=  81 4/12/2020  n=   5 now=     365 end=         31        31        33 U=     1.88 T=   74.1 p1= -91.5 p2=  1177.4 ed=    78 4/9/2020    x1=  76. x2=  81. y1= -1.00 y2= -3.65 BEST
AAA2     1 Moldova Deaths    cc1= 1.000000 cc2=  .562455 lx=  3.36290 if=  76 il=  81 4/12/2020  n=   5 now=     365 end=         31        31        33 U=     1.88 T=   74.1 p1= -91.5 p2=  1177.4 ed=    78 4/9/2020    x1=  76. x2=  81. y1= -1.00 y2= -3.65 BEST
GP: Deaths    Moldova 4/12/2020        81     365       31      31       33     6    78 4/9/2020  
AAA2     1 Moldova Deaths    cc1=  .962877 cc2=  .770427 lx=  7.89990 if=  56 il=  82 4/13/2020  n=  26 now=     365 end=       2697        35        47 U=    43.48 T=  145.9 p1= 638.9 p2=    13.5 ed=   248 9/26/2020   x1=  56. x2=  82. y1=  2.07 y2=  1.47     
GP: Deaths    Moldova 4/13/2020        82     365    -          35       47     3   248 9/26/2020 
AAA2     1 Moldova Deaths    cc1=  .968389 cc2=  .772273 lx=  7.89990 if=  57 il=  82 4/13/2020  n=  25 now=     365 end=       2697        35        47 U=    41.81 T=  143.4 p1= 638.9 p2=    13.5 ed=   242 9/20/2020   x1=  57. x2=  82. y1=  2.07 y2=  1.47     
GP: Deaths    Moldova 4/13/2020        82     365    -          35       47     3   242 9/20/2020 
AAA2     1 Moldova Deaths    cc1=  .973326 cc2=  .773326 lx=  7.89990 if=  58 il=  82 4/13/2020  n=  24 now=     365 end=       2697        35        47 U=    40.14 T=  141.0 p1= 638.9 p2=    13.5 ed=   235 9/13/2020   x1=  58. x2=  82. y1=  2.07 y2=  1.47     
GP: Deaths    Moldova 4/13/2020        82     365    -          35       47     3   235 9/13/2020 
AAA2     1 Moldova Deaths    cc1=  .977531 cc2=  .773407 lx=  7.89990 if=  59 il=  82 4/13/2020  n=  23 now=     365 end=       2697        35        47 U=    38.47 T=  138.5 p1= 638.9 p2=    13.5 ed=   229 9/7/2020    x1=  59. x2=  82. y1=  2.07 y2=  1.47     
GP: Deaths    Moldova 4/13/2020        82     365    -          35       47     3   229 9/7/2020  
AAA2     1 Moldova Deaths    cc1=  .980816 cc2=  .772302 lx=  7.89990 if=  60 il=  82 4/13/2020  n=  22 now=     365 end=       2697        35        47 U=    36.79 T=  136.0 p1= 638.9 p2=    13.5 ed=   222 8/31/2020   x1=  60. x2=  82. y1=  2.07 y2=  1.47     
GP: Deaths    Moldova 4/13/2020        82     365    -          35       47     3   222 8/31/2020 
AAA2     1 Moldova Deaths    cc1=  .983136 cc2=  .769936 lx=  6.41990 if=  61 il=  82 4/13/2020  n=  21 now=     365 end=        613        35        47 U=    26.02 T=  109.4 p1=  67.9 p2=    59.5 ed=   170 7/10/2020   x1=  61. x2=  82. y1=  1.86 y2=  1.05     
GP: Deaths    Moldova 4/13/2020        82     365      613      35       47     3   170 7/10/2020 
AAA2     1 Moldova Deaths    cc1=  .984943 cc2=  .766725 lx=  5.20990 if=  62 il=  82 4/13/2020  n=  20 now=     365 end=        183        35        47 U=    17.44 T=   90.8 p1= -49.9 p2=   199.5 ed=   131 6/1/2020    x1=  62. x2=  82. y1=  1.65 y2=   .50     
GP: Deaths    Moldova 4/13/2020        82     365      183      35       47     3   131 6/1/2020  
AAA2     1 Moldova Deaths    cc1=  .986164 cc2=  .762557 lx=  4.57990 if=  63 il=  82 4/13/2020  n=  19 now=     365 end=         97        35        47 U=    12.69 T=   82.3 p1= -73.4 p2=   376.3 ed=   112 5/13/2020   x1=  63. x2=  82. y1=  1.52 y2=   .02     
GP: Deaths    Moldova 4/13/2020        82     365       97      35       47     3   112 5/13/2020 
AAA2     1 Moldova Deaths    cc1=  .986602 cc2=  .757187 lx=  4.22990 if=  64 il=  82 4/13/2020  n=  18 now=     365 end=         68        35        47 U=     9.80 T=   78.1 p1= -81.4 p2=   536.8 ed=   101 5/2/2020    x1=  64. x2=  82. y1=  1.44 y2=  -.39     
GP: Deaths    Moldova 4/13/2020        82     365       68      35       47     3   101 5/2/2020  
AAA2     1 Moldova Deaths    cc1=  .985963 cc2=  .750261 lx=  4.02990 if=  65 il=  82 4/13/2020  n=  17 now=     365 end=         56        35        47 U=     8.72 T=   75.5 p1= -84.7 p2=   651.8 ed=    96 4/27/2020   x1=  65. x2=  82. y1=  1.20 y2=  -.75     
GP: Deaths    Moldova 4/13/2020        82     365       56      35       47     3    96 4/27/2020 
AAA1     1 Moldova Deaths    cc1=  .989348 cc2=  .746813 lx=  3.88990 if=  66 il=  82 4/13/2020  n=  16 now=     365 end=         48        35        47 U=     7.09 T=   74.2 p1= -86.8 p2=   760.4 ed=    90 4/21/2020   x1=  66. x2=  82. y1=  1.16 y2= -1.09 BEST
AAA2     1 Moldova Deaths    cc1=  .989349 cc2=  .746813 lx=  3.89390 if=  66 il=  82 4/13/2020  n=  16 now=     365 end=         48        35        47 U=     7.09 T=   74.2 p1= -86.8 p2=   760.4 ed=    90 4/21/2020   x1=  66. x2=  82. y1=  1.16 y2= -1.09 BEST
GP: Deaths    Moldova 4/13/2020        82     365       48      35       47     3    90 4/21/2020 
AAA1     1 Moldova Deaths    cc1=  .991331 cc2=  .741331 lx=  3.80990 if=  67 il=  82 4/13/2020  n=  15 now=     365 end=         45        35        47 U=     5.99 T=   73.8 p1= -87.7 p2=   811.1 ed=    87 4/18/2020   x1=  67. x2=  82. y1=  1.14 y2= -1.37 BEST
AAA2     1 Moldova Deaths    cc1=  .991332 cc2=  .741331 lx=  3.81390 if=  67 il=  82 4/13/2020  n=  15 now=     365 end=         45        35        47 U=     5.99 T=   73.8 p1= -87.7 p2=   811.1 ed=    87 4/18/2020   x1=  67. x2=  82. y1=  1.14 y2= -1.37 BEST
GP: Deaths    Moldova 4/13/2020        82     365       45      35       47     3    87 4/18/2020 
AAA1     1 Moldova Deaths    cc1=  .989616 cc2=  .722355 lx=  3.75990 if=  69 il=  82 4/13/2020  n=  13 now=     365 end=         42        35        47 U=     5.30 T=   73.6 p1= -88.5 p2=   869.0 ed=    86 4/17/2020   x1=  69. x2=  82. y1=   .86 y2= -1.59 BEST
AAA2     1 Moldova Deaths    cc1=  .989619 cc2=  .722355 lx=  3.75490 if=  69 il=  82 4/13/2020  n=  13 now=     365 end=         42        35        47 U=     5.30 T=   73.6 p1= -88.5 p2=   869.0 ed=    86 4/17/2020   x1=  69. x2=  82. y1=   .86 y2= -1.59 BEST
GP: Deaths    Moldova 4/13/2020        82     365       42      35       47     3    86 4/17/2020 
AAA2     1 Moldova Deaths    cc1=  .966394 cc2=  .777411 lx=  7.89990 if=  56 il=  83 4/14/2020  n=  27 now=     365 end=       2697        40        60 U=    42.92 T=  144.7 p1= 638.9 p2=    13.5 ed=   245 9/23/2020   x1=  56. x2=  83. y1=  2.07 y2=  1.44     
GP: Deaths    Moldova 4/14/2020        83     365    -          40       60     3   245 9/23/2020 
AAA2     1 Moldova Deaths    cc1=  .971275 cc2=  .778824 lx=  7.89990 if=  57 il=  83 4/14/2020  n=  26 now=     365 end=       2697        40        60 U=    41.33 T=  142.4 p1= 638.9 p2=    13.5 ed=   239 9/17/2020   x1=  57. x2=  83. y1=  2.07 y2=  1.44     
GP: Deaths    Moldova 4/14/2020        83     365    -          40       60     3   239 9/17/2020 
AAA2     1 Moldova Deaths    cc1=  .975569 cc2=  .779453 lx=  7.89990 if=  58 il=  83 4/14/2020  n=  25 now=     365 end=       2697        40        60 U=    39.74 T=  140.1 p1= 638.9 p2=    13.5 ed=   233 9/11/2020   x1=  58. x2=  83. y1=  2.07 y2=  1.44     
GP: Deaths    Moldova 4/14/2020        83     365    -          40       60     3   233 9/11/2020 
AAA2     1 Moldova Deaths    cc1=  .979133 cc2=  .779133 lx=  7.89990 if=  59 il=  83 4/14/2020  n=  24 now=     365 end=       2697        40        60 U=    38.15 T=  137.8 p1= 638.9 p2=    13.5 ed=   227 9/5/2020    x1=  59. x2=  83. y1=  2.07 y2=  1.44     
GP: Deaths    Moldova 4/14/2020        83     365    -          40       60     3   227 9/5/2020  
AAA2     1 Moldova Deaths    cc1=  .981977 cc2=  .777853 lx=  6.40990 if=  60 il=  83 4/14/2020  n=  23 now=     365 end=        607        40        60 U=    26.84 T=  109.9 p1=  66.3 p2=    60.1 ed=   173 7/13/2020   x1=  60. x2=  83. y1=  1.86 y2=  1.00     
GP: Deaths    Moldova 4/14/2020        83     365      607      40       60     3   173 7/13/2020 
AAA2     1 Moldova Deaths    cc1=  .984491 cc2=  .775976 lx=  5.31990 if=  61 il=  83 4/14/2020  n=  22 now=     365 end=        204        40        60 U=    18.61 T=   92.1 p1= -44.1 p2=   178.9 ed=   136 6/6/2020    x1=  61. x2=  83. y1=  1.67 y2=   .49     
GP: Deaths    Moldova 4/14/2020        83     365      204      40       60     3   136 6/6/2020  
AAA2     1 Moldova Deaths    cc1=  .986569 cc2=  .773368 lx=  4.75990 if=  62 il=  83 4/14/2020  n=  21 now=     365 end=        116        40        60 U=    14.08 T=   84.0 p1= -68.2 p2=   314.7 ed=   117 5/18/2020   x1=  62. x2=  83. y1=  1.56 y2=   .07     
