TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       14644.00000        9.59179
TAB:  Bolivia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bolivia Confirmed cc1=  .995841 cc2=  .872749 lx= 11.59179 if=  74 il= 139 6/9/2020   n=  65 now=   14644 end=     108205     14644     22993 U=    54.89 T=  177.0 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  74. x2= 139. y1=  1.88 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .995855 cc2=  .871821 lx= 11.59179 if=  75 il= 139 6/9/2020   n=  64 now=   14644 end=     108205     14644     22993 U=    55.15 T=  177.2 p1= 638.9 p2=    13.5 ed=   307 11/24/2020  x1=  75. x2= 139. y1=  1.85 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   307 11/24/2020
AAA2     1 Bolivia Confirmed cc1=  .995947 cc2=  .870947 lx= 11.59179 if=  76 il= 139 6/9/2020   n=  63 now=   14644 end=     108205     14644     22993 U=    54.73 T=  176.9 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1=  76. x2= 139. y1=  1.84 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   306 11/23/2020
AAA2     1 Bolivia Confirmed cc1=  .996000 cc2=  .870012 lx= 11.59179 if=  77 il= 139 6/9/2020   n=  62 now=   14644 end=     108205     14644     22993 U=    54.45 T=  176.7 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  77. x2= 139. y1=  1.83 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   305 11/22/2020
AAA2     1 Bolivia Confirmed cc1=  .996041 cc2=  .869041 lx= 11.59179 if=  78 il= 139 6/9/2020   n=  61 now=   14644 end=     108205     14644     22993 U=    55.39 T=  177.4 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  78. x2= 139. y1=  1.79 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   308 11/25/2020
AAA2     1 Bolivia Confirmed cc1=  .996321 cc2=  .868285 lx= 11.59179 if=  79 il= 139 6/9/2020   n=  60 now=   14644 end=     108205     14644     22993 U=    54.61 T=  176.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  79. x2= 139. y1=  1.79 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   305 11/22/2020
AAA2     1 Bolivia Confirmed cc1=  .996494 cc2=  .867394 lx= 11.59179 if=  80 il= 139 6/9/2020   n=  59 now=   14644 end=     108205     14644     22993 U=    53.91 T=  176.4 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  80. x2= 139. y1=  1.79 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   303 11/20/2020
AAA2     1 Bolivia Confirmed cc1=  .996577 cc2=  .866388 lx= 11.59179 if=  81 il= 139 6/9/2020   n=  58 now=   14644 end=     108205     14644     22993 U=    53.72 T=  176.2 p1= 638.9 p2=    13.5 ed=   303 11/20/2020  x1=  81. x2= 139. y1=  1.77 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   303 11/20/2020
AAA2     1 Bolivia Confirmed cc1=  .996664 cc2=  .865358 lx= 11.59179 if=  82 il= 139 6/9/2020   n=  57 now=   14644 end=     108205     14644     22993 U=    53.60 T=  176.2 p1= 638.9 p2=    13.5 ed=   302 11/19/2020  x1=  82. x2= 139. y1=  1.76 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   302 11/19/2020
AAA2     1 Bolivia Confirmed cc1=  .996772 cc2=  .864319 lx= 11.59179 if=  83 il= 139 6/9/2020   n=  56 now=   14644 end=     108205     14644     22993 U=    53.27 T=  175.9 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  83. x2= 139. y1=  1.74 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   301 11/18/2020
AAA2     1 Bolivia Confirmed cc1=  .996861 cc2=  .863230 lx= 11.59179 if=  84 il= 139 6/9/2020   n=  55 now=   14644 end=     108205     14644     22993 U=    53.35 T=  176.0 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  84. x2= 139. y1=  1.72 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   301 11/18/2020
AAA2     1 Bolivia Confirmed cc1=  .997011 cc2=  .862171 lx= 11.59179 if=  85 il= 139 6/9/2020   n=  54 now=   14644 end=     108205     14644     22993 U=    53.35 T=  176.0 p1= 638.9 p2=    13.5 ed=   301 11/18/2020  x1=  85. x2= 139. y1=  1.71 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   301 11/18/2020
AAA2     1 Bolivia Confirmed cc1=  .997223 cc2=  .861140 lx= 11.59179 if=  86 il= 139 6/9/2020   n=  53 now=   14644 end=     108205     14644     22993 U=    52.87 T=  175.6 p1= 638.9 p2=    13.5 ed=   300 11/17/2020  x1=  86. x2= 139. y1=  1.70 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   300 11/17/2020
AAA2     1 Bolivia Confirmed cc1=  .997389 cc2=  .860028 lx= 11.59179 if=  87 il= 139 6/9/2020   n=  52 now=   14644 end=     108205     14644     22993 U=    52.44 T=  175.3 p1= 638.9 p2=    13.5 ed=   299 11/16/2020  x1=  87. x2= 139. y1=  1.68 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   299 11/16/2020
AAA2     1 Bolivia Confirmed cc1=  .997516 cc2=  .858841 lx= 11.59179 if=  88 il= 139 6/9/2020   n=  51 now=   14644 end=     108205     14644     22993 U=    51.95 T=  175.0 p1= 638.9 p2=    13.5 ed=   297 11/14/2020  x1=  88. x2= 139. y1=  1.67 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   297 11/14/2020
AAA2     1 Bolivia Confirmed cc1=  .997592 cc2=  .857564 lx= 11.59179 if=  89 il= 139 6/9/2020   n=  50 now=   14644 end=     108205     14644     22993 U=    51.74 T=  174.9 p1= 638.9 p2=    13.5 ed=   296 11/13/2020  x1=  89. x2= 139. y1=  1.66 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   296 11/13/2020
AAA2     1 Bolivia Confirmed cc1=  .997666 cc2=  .856245 lx= 11.59179 if=  90 il= 139 6/9/2020   n=  49 now=   14644 end=     108205     14644     22993 U=    51.30 T=  174.6 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  90. x2= 139. y1=  1.65 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   295 11/12/2020
AAA2     1 Bolivia Confirmed cc1=  .997695 cc2=  .854838 lx= 11.59179 if=  91 il= 139 6/9/2020   n=  48 now=   14644 end=     108205     14644     22993 U=    50.44 T=  174.0 p1= 638.9 p2=    13.5 ed=   292 11/9/2020   x1=  91. x2= 139. y1=  1.64 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   292 11/9/2020 
AAA2     1 Bolivia Confirmed cc1=  .997618 cc2=  .853280 lx= 11.59179 if=  92 il= 139 6/9/2020   n=  47 now=   14644 end=     108205     14644     22993 U=    50.89 T=  174.3 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  92. x2= 139. y1=  1.62 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   294 11/11/2020
AAA2     1 Bolivia Confirmed cc1=  .997618 cc2=  .851753 lx= 11.59179 if=  93 il= 139 6/9/2020   n=  46 now=   14644 end=     108205     14644     22993 U=    51.35 T=  174.6 p1= 638.9 p2=    13.5 ed=   295 11/12/2020  x1=  93. x2= 139. y1=  1.59 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   295 11/12/2020
AAA2     1 Bolivia Confirmed cc1=  .997864 cc2=  .848793 lx= 11.59179 if=  95 il= 139 6/9/2020   n=  44 now=   14644 end=     108205     14644     22993 U=    51.05 T=  174.4 p1= 638.9 p2=    13.5 ed=   294 11/11/2020  x1=  95. x2= 139. y1=  1.56 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   294 11/11/2020
AAA2     1 Bolivia Confirmed cc1=  .998038 cc2=  .847282 lx= 11.59179 if=  96 il= 139 6/9/2020   n=  43 now=   14644 end=     108205     14644     22993 U=    50.71 T=  174.1 p1= 638.9 p2=    13.5 ed=   293 11/10/2020  x1=  96. x2= 139. y1=  1.54 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   293 11/10/2020
AAA2     1 Bolivia Confirmed cc1=  .998193 cc2=  .845694 lx= 11.59179 if=  97 il= 139 6/9/2020   n=  42 now=   14644 end=     108205     14644     22993 U=    50.00 T=  173.7 p1= 638.9 p2=    13.5 ed=   291 11/8/2020   x1=  97. x2= 139. y1=  1.53 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   291 11/8/2020 
AAA2     1 Bolivia Confirmed cc1=  .998246 cc2=  .843942 lx= 11.59179 if=  98 il= 139 6/9/2020   n=  41 now=   14644 end=     108205     14644     22993 U=    49.49 T=  173.3 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1=  98. x2= 139. y1=  1.52 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   290 11/7/2020 
AAA2     1 Bolivia Confirmed cc1=  .998235 cc2=  .842062 lx= 11.59179 if=  99 il= 139 6/9/2020   n=  40 now=   14644 end=     108205     14644     22993 U=    48.93 T=  172.9 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1=  99. x2= 139. y1=  1.51 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   288 11/5/2020 
AAA2     1 Bolivia Confirmed cc1=  .998030 cc2=  .837902 lx= 11.59179 if= 101 il= 139 6/9/2020   n=  38 now=   14644 end=     108205     14644     22993 U=    49.66 T=  173.4 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1= 101. x2= 139. y1=  1.46 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   290 11/7/2020 
AAA2     1 Bolivia Confirmed cc1=  .998097 cc2=  .835876 lx= 11.59179 if= 102 il= 139 6/9/2020   n=  37 now=   14644 end=     108205     14644     22993 U=    49.59 T=  173.4 p1= 638.9 p2=    13.5 ed=   290 11/7/2020   x1= 102. x2= 139. y1=  1.44 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   290 11/7/2020 
AAA2     1 Bolivia Confirmed cc1=  .998199 cc2=  .833800 lx= 11.59179 if= 103 il= 139 6/9/2020   n=  36 now=   14644 end=     108205     14644     22993 U=    49.08 T=  173.0 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1= 103. x2= 139. y1=  1.43 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   288 11/5/2020 
AAA2     1 Bolivia Confirmed cc1=  .998233 cc2=  .831566 lx= 11.59179 if= 104 il= 139 6/9/2020   n=  35 now=   14644 end=     108205     14644     22993 U=    48.84 T=  172.9 p1= 638.9 p2=    13.5 ed=   288 11/5/2020   x1= 104. x2= 139. y1=  1.41 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   288 11/5/2020 
AAA2     1 Bolivia Confirmed cc1=  .998252 cc2=  .829221 lx= 11.59179 if= 105 il= 139 6/9/2020   n=  34 now=   14644 end=     108205     14644     22993 U=    48.20 T=  172.4 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 105. x2= 139. y1=  1.40 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   286 11/3/2020 
AAA2     1 Bolivia Confirmed cc1=  .998166 cc2=  .824088 lx= 11.59179 if= 107 il= 139 6/9/2020   n=  32 now=   14644 end=     108205     14644     22993 U=    48.55 T=  172.7 p1= 638.9 p2=    13.5 ed=   287 11/4/2020   x1= 107. x2= 139. y1=  1.35 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   287 11/4/2020 
AAA2     1 Bolivia Confirmed cc1=  .998212 cc2=  .821435 lx= 11.59179 if= 108 il= 139 6/9/2020   n=  31 now=   14644 end=     108205     14644     22993 U=    48.43 T=  172.6 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 108. x2= 139. y1=  1.33 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   286 11/3/2020 
AAA2     1 Bolivia Confirmed cc1=  .998279 cc2=  .818674 lx= 11.59179 if= 109 il= 139 6/9/2020   n=  30 now=   14644 end=     108205     14644     22993 U=    47.81 T=  172.1 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1= 109. x2= 139. y1=  1.32 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   284 11/1/2020 
AAA2     1 Bolivia Confirmed cc1=  .998242 cc2=  .815668 lx= 11.59179 if= 110 il= 139 6/9/2020   n=  29 now=   14644 end=     108205     14644     22993 U=    48.35 T=  172.5 p1= 638.9 p2=    13.5 ed=   286 11/3/2020   x1= 110. x2= 139. y1=  1.29 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   286 11/3/2020 
AAA2     1 Bolivia Confirmed cc1=  .998394 cc2=  .812699 lx= 11.59179 if= 111 il= 139 6/9/2020   n=  28 now=   14644 end=     108205     14644     22993 U=    47.69 T=  172.1 p1= 638.9 p2=    13.5 ed=   284 11/1/2020   x1= 111. x2= 139. y1=  1.28 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   284 11/1/2020 
AAA2     1 Bolivia Confirmed cc1=  .998426 cc2=  .809444 lx= 11.59179 if= 112 il= 139 6/9/2020   n=  27 now=   14644 end=     108205     14644     22993 U=    47.35 T=  171.8 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1= 112. x2= 139. y1=  1.26 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   283 10/31/2020
AAA2     1 Bolivia Confirmed cc1=  .998413 cc2=  .805963 lx= 11.59179 if= 113 il= 139 6/9/2020   n=  26 now=   14644 end=     108205     14644     22993 U=    47.22 T=  171.7 p1= 638.9 p2=    13.5 ed=   283 10/31/2020  x1= 113. x2= 139. y1=  1.24 y2=   .69     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   283 10/31/2020
AAA2     1 Bolivia Confirmed cc1=  .998427 cc2=  .802311 lx= 11.32179 if= 114 il= 139 6/9/2020   n=  25 now=   14644 end=      82601     14644     22993 U=    41.95 T=  162.0 p1= 464.1 p2=    17.7 ed=   260 10/8/2020   x1= 114. x2= 139. y1=  1.14 y2=   .55     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   260 10/8/2020 
AAA2     1 Bolivia Confirmed cc1=  .998448 cc2=  .798448 lx= 11.07179 if= 115 il= 139 6/9/2020   n=  24 now=   14644 end=      64330     14644     22993 U=    37.18 T=  153.6 p1= 339.3 p2=    22.8 ed=   241 9/19/2020   x1= 115. x2= 139. y1=  1.04 y2=   .39     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   241 9/19/2020 
AAA2     1 Bolivia Confirmed cc1=  .998545 cc2=  .794421 lx= 10.84179 if= 116 il= 139 6/9/2020   n=  23 now=   14644 end=      51112     14644     22993 U=    32.69 T=  146.3 p1= 249.0 p2=    28.7 ed=   223 9/1/2020    x1= 116. x2= 139. y1=   .93 y2=   .22     
GP: Confirmed Bolivia 6/9/2020        139   14644    -       14644    22993     4   223 9/1/2020  
AAA2     1 Bolivia Confirmed cc1=  .998747 cc2=  .790232 lx= 10.64179 if= 117 il= 139 6/9/2020   n=  22 now=   14644 end=      41847     14644     22993 U=    28.31 T=  140.4 p1= 185.8 p2=    35.0 ed=   207 8/16/2020   x1= 117. x2= 139. y1=   .83 y2=   .05     
GP: Confirmed Bolivia 6/9/2020        139   14644    41847   14644    22993     4   207 8/16/2020 
AAA2     1 Bolivia Confirmed cc1=  .998802 cc2=  .785601 lx= 10.51179 if= 118 il= 139 6/9/2020   n=  21 now=   14644 end=      36746     14644     22993 U=    25.38 T=  136.9 p1= 150.9 p2=    39.9 ed=   196 8/5/2020    x1= 118. x2= 139. y1=   .74 y2=  -.08     
GP: Confirmed Bolivia 6/9/2020        139   14644    36746   14644    22993     4   196 8/5/2020  
AAA2     1 Bolivia Confirmed cc1=  .998732 cc2=  .780514 lx= 10.43179 if= 119 il= 139 6/9/2020   n=  20 now=   14644 end=      33920     14644     22993 U=    24.03 T=  134.8 p1= 131.6 p2=    43.2 ed=   191 7/31/2020   x1= 119. x2= 139. y1=   .66 y2=  -.17     
GP: Confirmed Bolivia 6/9/2020        139   14644    33920   14644    22993     4   191 7/31/2020 
AAA2     1 Bolivia Confirmed cc1=  .998896 cc2=  .775289 lx= 10.31179 if= 120 il= 139 6/9/2020   n=  19 now=   14644 end=      30085     14644     22993 U=    21.29 T=  132.0 p1= 105.4 p2=    48.7 ed=   182 7/22/2020   x1= 120. x2= 139. y1=   .56 y2=  -.33     
GP: Confirmed Bolivia 6/9/2020        139   14644    30085   14644    22993     4   182 7/22/2020 
AAA2     1 Bolivia Confirmed cc1=  .998962 cc2=  .769546 lx= 10.22179 if= 121 il= 139 6/9/2020   n=  18 now=   14644 end=      27495     14644     22993 U=    19.38 T=  130.0 p1=  87.8 p2=    53.3 ed=   175 7/15/2020   x1= 121. x2= 139. y1=   .47 y2=  -.46     
GP: Confirmed Bolivia 6/9/2020        139   14644    27495   14644    22993     4   175 7/15/2020 
AAA2     1 Bolivia Confirmed cc1=  .999131 cc2=  .763429 lx= 10.14179 if= 122 il= 139 6/9/2020   n=  17 now=   14644 end=      25381     14644     22993 U=    17.46 T=  128.6 p1=  73.3 p2=    57.7 ed=   169 7/9/2020    x1= 122. x2= 139. y1=   .38 y2=  -.60     
GP: Confirmed Bolivia 6/9/2020        139   14644    25381   14644    22993     4   169 7/9/2020  
AAA2     1 Bolivia Confirmed cc1=  .999228 cc2=  .756692 lx= 10.08179 if= 123 il= 139 6/9/2020   n=  16 now=   14644 end=      23903     14644     22993 U=    15.91 T=  127.6 p1=  63.2 p2=    61.3 ed=   165 7/5/2020    x1= 123. x2= 139. y1=   .29 y2=  -.71     
GP: Confirmed Bolivia 6/9/2020        139   14644    23903   14644    22993     4   165 7/5/2020  
AAA1     1 Bolivia Confirmed cc1=  .999185 cc2=  .749185 lx= 10.04179 if= 124 il= 139 6/9/2020   n=  15 now=   14644 end=      22966     14644     22993 U=    14.82 T=  127.2 p1=  56.8 p2=    63.8 ed=   162 7/2/2020    x1= 124. x2= 139. y1=   .21 y2=  -.80 BEST
AAA2     1 Bolivia Confirmed cc1=  .999185 cc2=  .749185 lx= 10.04279 if= 124 il= 139 6/9/2020   n=  15 now=   14644 end=      22966     14644     22993 U=    14.82 T=  127.2 p1=  56.8 p2=    63.8 ed=   162 7/2/2020    x1= 124. x2= 139. y1=   .21 y2=  -.80 BEST
GP: Confirmed Bolivia 6/9/2020        139   14644    22966   14644    22993     4   162 7/2/2020  
AAA1     1 Bolivia Confirmed cc1=  .999022 cc2=  .740823 lx= 10.03179 if= 125 il= 139 6/9/2020   n=  14 now=   14644 end=      22737     14644     22993 U=    14.46 T=  127.1 p1=  55.3 p2=    64.4 ed=   161 7/1/2020    x1= 125. x2= 139. y1=   .15 y2=  -.82 BEST
AAA2     1 Bolivia Confirmed cc1=  .999022 cc2=  .740823 lx= 10.03079 if= 125 il= 139 6/9/2020   n=  14 now=   14644 end=      22737     14644     22993 U=    14.46 T=  127.1 p1=  55.3 p2=    64.4 ed=   161 7/1/2020    x1= 125. x2= 139. y1=   .15 y2=  -.82 BEST
GP: Confirmed Bolivia 6/9/2020        139   14644    22737   14644    22993     4   161 7/1/2020  
AAA1     1 Bolivia Confirmed cc1=  .998805 cc2=  .731544 lx= 10.04179 if= 126 il= 139 6/9/2020   n=  13 now=   14644 end=      22966     14644     22993 U=    14.79 T=  127.2 p1=  56.8 p2=    63.8 ed=   162 7/2/2020    x1= 126. x2= 139. y1=   .08 y2=  -.80 BEST
AAA2     1 Bolivia Confirmed cc1=  .998805 cc2=  .731544 lx= 10.04279 if= 126 il= 139 6/9/2020   n=  13 now=   14644 end=      22966     14644     22993 U=    14.79 T=  127.2 p1=  56.8 p2=    63.8 ed=   162 7/2/2020    x1= 126. x2= 139. y1=   .08 y2=  -.80 BEST
GP: Confirmed Bolivia 6/9/2020        139   14644    22966   14644    22993     4   162 7/2/2020  
AAA1     1 Bolivia Confirmed cc1=  .998513 cc2=  .721163 lx= 10.03179 if= 127 il= 139 6/9/2020   n=  12 now=   14644 end=      22737     14644     22993 U=    14.66 T=  127.0 p1=  55.3 p2=    64.4 ed=   161 7/1/2020    x1= 127. x2= 139. y1=   .00 y2=  -.82 BEST
AAA2     1 Bolivia Confirmed cc1=  .998513 cc2=  .721163 lx= 10.03079 if= 127 il= 139 6/9/2020   n=  12 now=   14644 end=      22737     14644     22993 U=    14.66 T=  127.0 p1=  55.3 p2=    64.4 ed=   161 7/1/2020    x1= 127. x2= 139. y1=   .00 y2=  -.82 BEST
GP: Confirmed Bolivia 6/9/2020        139   14644    22737   14644    22993     4   161 7/1/2020  
AAA2     1 Bolivia Confirmed cc1=  .998251 cc2=  .709576 lx=  9.98179 if= 128 il= 139 6/9/2020   n=  11 now=   14644 end=      21628     14644     22993 U=    13.03 T=  126.7 p1=  47.7 p2=    67.7 ed=   157 6/27/2020   x1= 128. x2= 139. y1=  -.10 y2=  -.94     
GP: Confirmed Bolivia 6/9/2020        139   14644    21628   14644    22993     4   157 6/27/2020 
AAA2     1 Bolivia Confirmed cc1=  .997952 cc2=  .696440 lx= 10.07179 if= 129 il= 139 6/9/2020   n=  10 now=   14644 end=      23665     14644     22993 U=    15.82 T=  127.4 p1=  61.6 p2=    61.9 ed=   164 7/4/2020    x1= 129. x2= 139. y1=  -.10 y2=  -.73     
GP: Confirmed Bolivia 6/9/2020        139   14644    23665   14644    22993     4   164 7/4/2020  
AAA2     1 Bolivia Confirmed cc1=  .997782 cc2=  .681554 lx=  9.96179 if= 130 il= 139 6/9/2020   n=   9 now=   14644 end=      21200     14644     22993 U=    12.66 T=  126.4 p1=  44.8 p2=    69.1 ed=   156 6/26/2020   x1= 130. x2= 139. y1=  -.28 y2=  -.99     
