TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       22845.00000       10.03649
TAB:  US_Massachusetts_Middlesex Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998593 cc2=  .866138 lx=  7.48808 if=  75 il= 131 6/1/2020   n=  56 now=    1720 end=       1790      1650      1811 U=    14.74 T=   94.0 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  75. x2= 131. y1=  1.29 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998534 cc2=  .864903 lx=  7.49008 if=  76 il= 131 6/1/2020   n=  55 now=    1720 end=       1790      1650      1811 U=    14.90 T=   93.7 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  76. x2= 131. y1=  1.18 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998538 cc2=  .864903 lx=  7.48708 if=  76 il= 131 6/1/2020   n=  55 now=    1720 end=       1790      1650      1811 U=    14.90 T=   93.7 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  76. x2= 131. y1=  1.18 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998527 cc2=  .863687 lx=  7.49008 if=  77 il= 131 6/1/2020   n=  54 now=    1720 end=       1790      1650      1811 U=    14.83 T=   93.8 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  77. x2= 131. y1=  1.13 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998540 cc2=  .863687 lx=  7.48608 if=  77 il= 131 6/1/2020   n=  54 now=    1720 end=       1790      1650      1811 U=    14.83 T=   93.8 p1=   4.1 p2=    96.1 ed=   128 5/29/2020   x1=  77. x2= 131. y1=  1.13 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   128 5/29/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998522 cc2=  .862439 lx=  7.48008 if=  78 il= 131 6/1/2020   n=  53 now=    1720 end=       1772      1650      1811 U=    14.07 T=   93.9 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  78. x2= 131. y1=  1.13 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998452 cc2=  .861091 lx=  7.48008 if=  79 il= 131 6/1/2020   n=  52 now=    1720 end=       1772      1650      1811 U=    13.80 T=   94.6 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  79. x2= 131. y1=  1.13 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998367 cc2=  .859692 lx=  7.48008 if=  80 il= 131 6/1/2020   n=  51 now=    1720 end=       1772      1650      1811 U=    14.26 T=   93.4 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  80. x2= 131. y1=   .94 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998366 cc2=  .858338 lx=  7.48008 if=  81 il= 131 6/1/2020   n=  50 now=    1720 end=       1772      1650      1811 U=    14.11 T=   93.8 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  81. x2= 131. y1=   .91 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998319 cc2=  .856897 lx=  7.48008 if=  82 il= 131 6/1/2020   n=  49 now=    1720 end=       1772      1650      1811 U=    13.83 T=   94.5 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  82. x2= 131. y1=   .91 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998214 cc2=  .855357 lx=  7.48008 if=  83 il= 131 6/1/2020   n=  48 now=    1720 end=       1772      1650      1811 U=    13.54 T=   95.3 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  83. x2= 131. y1=   .91 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998149 cc2=  .853811 lx=  7.48008 if=  84 il= 131 6/1/2020   n=  47 now=    1720 end=       1772      1650      1811 U=    13.94 T=   94.2 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  84. x2= 131. y1=   .73 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998047 cc2=  .852182 lx=  7.48008 if=  85 il= 131 6/1/2020   n=  46 now=    1720 end=       1772      1650      1811 U=    13.80 T=   94.6 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  85. x2= 131. y1=   .69 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997918 cc2=  .850476 lx=  7.48008 if=  86 il= 131 6/1/2020   n=  45 now=    1720 end=       1772      1650      1811 U=    13.66 T=   95.0 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  86. x2= 131. y1=   .66 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997781 cc2=  .848710 lx=  7.48008 if=  87 il= 131 6/1/2020   n=  44 now=    1720 end=       1772      1650      1811 U=    13.65 T=   95.0 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  87. x2= 131. y1=   .59 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997631 cc2=  .846875 lx=  7.48008 if=  88 il= 131 6/1/2020   n=  43 now=    1720 end=       1772      1650      1811 U=    13.95 T=   94.2 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  88. x2= 131. y1=   .45 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997510 cc2=  .845012 lx=  7.48008 if=  89 il= 131 6/1/2020   n=  42 now=    1720 end=       1772      1650      1811 U=    13.84 T=   94.5 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  89. x2= 131. y1=   .40 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997353 cc2=  .843050 lx=  7.48008 if=  90 il= 131 6/1/2020   n=  41 now=    1720 end=       1772      1650      1811 U=    13.72 T=   94.8 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  90. x2= 131. y1=   .35 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997161 cc2=  .840987 lx=  7.48008 if=  91 il= 131 6/1/2020   n=  40 now=    1720 end=       1772      1650      1811 U=    13.38 T=   95.7 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  91. x2= 131. y1=   .35 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996995 cc2=  .838882 lx=  7.48008 if=  92 il= 131 6/1/2020   n=  39 now=    1720 end=       1772      1650      1811 U=    13.05 T=   96.6 p1=   3.0 p2=    97.1 ed=   127 5/28/2020   x1=  92. x2= 131. y1=   .35 y2= -2.64     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1772    1650     1811    26   127 5/28/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997171 cc2=  .837043 lx=  7.49008 if=  93 il= 131 6/1/2020   n=  38 now=    1720 end=       1790      1650      1811 U=    13.26 T=   97.8 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  93. x2= 131. y1=   .36 y2= -2.51 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997180 cc2=  .837043 lx=  7.48708 if=  93 il= 131 6/1/2020   n=  38 now=    1720 end=       1790      1650      1811 U=    13.26 T=   97.8 p1=   4.1 p2=    96.1 ed=   129 5/30/2020   x1=  93. x2= 131. y1=   .36 y2= -2.51 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1790    1650     1811    26   129 5/30/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998428 cc2=  .836207 lx=  7.50008 if=  94 il= 131 6/1/2020   n=  37 now=    1720 end=       1808      1650      1811 U=    15.13 T=   94.8 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  94. x2= 131. y1=   .05 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998429 cc2=  .836207 lx=  7.50108 if=  94 il= 131 6/1/2020   n=  37 now=    1720 end=       1808      1650      1811 U=    15.13 T=   94.8 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  94. x2= 131. y1=   .05 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998300 cc2=  .833901 lx=  7.50008 if=  95 il= 131 6/1/2020   n=  36 now=    1720 end=       1808      1650      1811 U=    15.10 T=   94.9 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  95. x2= 131. y1=  -.01 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998302 cc2=  .833901 lx=  7.50208 if=  95 il= 131 6/1/2020   n=  36 now=    1720 end=       1808      1650      1811 U=    15.10 T=   94.9 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  95. x2= 131. y1=  -.01 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998158 cc2=  .831491 lx=  7.50008 if=  96 il= 131 6/1/2020   n=  35 now=    1720 end=       1808      1650      1811 U=    14.97 T=   95.2 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  96. x2= 131. y1=  -.05 y2= -2.39 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998163 cc2=  .831491 lx=  7.50308 if=  96 il= 131 6/1/2020   n=  35 now=    1720 end=       1808      1650      1811 U=    14.97 T=   95.2 p1=   5.1 p2=    95.1 ed=   130 5/31/2020   x1=  96. x2= 131. y1=  -.05 y2= -2.39 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1808    1650     1811    26   130 5/31/2020 
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998030 cc2=  .828999 lx=  7.51008 if=  97 il= 131 6/1/2020   n=  34 now=    1720 end=       1826      1650      1811 U=    15.46 T=   95.6 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  97. x2= 131. y1=  -.09 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998046 cc2=  .828999 lx=  7.50508 if=  97 il= 131 6/1/2020   n=  34 now=    1720 end=       1826      1650      1811 U=    15.46 T=   95.6 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  97. x2= 131. y1=  -.09 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .998007 cc2=  .826508 lx=  7.51008 if=  98 il= 131 6/1/2020   n=  33 now=    1720 end=       1826      1650      1811 U=    15.77 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  98. x2= 131. y1=  -.19 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .998007 cc2=  .826508 lx=  7.50908 if=  98 il= 131 6/1/2020   n=  33 now=    1720 end=       1826      1650      1811 U=    15.77 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  98. x2= 131. y1=  -.19 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997835 cc2=  .823757 lx=  7.51008 if=  99 il= 131 6/1/2020   n=  32 now=    1720 end=       1826      1650      1811 U=    15.79 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  99. x2= 131. y1=  -.26 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997835 cc2=  .823757 lx=  7.51108 if=  99 il= 131 6/1/2020   n=  32 now=    1720 end=       1826      1650      1811 U=    15.79 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1=  99. x2= 131. y1=  -.26 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997634 cc2=  .820857 lx=  7.51008 if= 100 il= 131 6/1/2020   n=  31 now=    1720 end=       1826      1650      1811 U=    15.78 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 100. x2= 131. y1=  -.32 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997637 cc2=  .820857 lx=  7.51208 if= 100 il= 131 6/1/2020   n=  31 now=    1720 end=       1826      1650      1811 U=    15.78 T=   94.9 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 100. x2= 131. y1=  -.32 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA1     1 US_Massachusetts_Middlesex Deaths    cc1=  .997406 cc2=  .817801 lx=  7.51008 if= 101 il= 131 6/1/2020   n=  30 now=    1720 end=       1826      1650      1811 U=    15.75 T=   95.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 101. x2= 131. y1=  -.38 y2= -2.29 BEST
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997413 cc2=  .817801 lx=  7.51408 if= 101 il= 131 6/1/2020   n=  30 now=    1720 end=       1826      1650      1811 U=    15.75 T=   95.0 p1=   6.2 p2=    94.2 ed=   132 6/2/2020    x1= 101. x2= 131. y1=  -.38 y2= -2.29 BEST
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1826    1650     1811    26   132 6/2/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .997152 cc2=  .814578 lx=  7.52008 if= 102 il= 131 6/1/2020   n=  29 now=    1720 end=       1844      1650      1811 U=    16.59 T=   94.6 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 102. x2= 131. y1=  -.45 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996847 cc2=  .811152 lx=  7.52008 if= 103 il= 131 6/1/2020   n=  28 now=    1720 end=       1844      1650      1811 U=    16.40 T=   95.0 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 103. x2= 131. y1=  -.49 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996529 cc2=  .807547 lx=  7.52008 if= 104 il= 131 6/1/2020   n=  27 now=    1720 end=       1844      1650      1811 U=    16.30 T=   95.3 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 104. x2= 131. y1=  -.54 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .996209 cc2=  .803759 lx=  7.52008 if= 105 il= 131 6/1/2020   n=  26 now=    1720 end=       1844      1650      1811 U=    16.40 T=   95.0 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 105. x2= 131. y1=  -.61 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995788 cc2=  .799672 lx=  7.52008 if= 106 il= 131 6/1/2020   n=  25 now=    1720 end=       1844      1650      1811 U=    16.36 T=   95.1 p1=   7.2 p2=    93.3 ed=   133 6/3/2020    x1= 106. x2= 131. y1=  -.66 y2= -2.19     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1844    1650     1811    26   133 6/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .995334 cc2=  .795334 lx=  7.53008 if= 107 il= 131 6/1/2020   n=  24 now=    1720 end=       1863      1650      1811 U=    17.01 T=   95.2 p1=   8.3 p2=    92.3 ed=   135 6/5/2020    x1= 107. x2= 131. y1=  -.70 y2= -2.11     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1863    1650     1811    26   135 6/5/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .994348 cc2=  .785834 lx=  7.54008 if= 109 il= 131 6/1/2020   n=  22 now=    1720 end=       1881      1650      1811 U=    18.08 T=   94.3 p1=   9.4 p2=    91.4 ed=   136 6/6/2020    x1= 109. x2= 131. y1=  -.81 y2= -2.03     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1881    1650     1811    26   136 6/6/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993591 cc2=  .780390 lx=  7.55008 if= 110 il= 131 6/1/2020   n=  21 now=    1720 end=       1900      1650      1811 U=    18.85 T=   94.1 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 110. x2= 131. y1=  -.84 y2= -1.96     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1900    1650     1811    26   138 6/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992711 cc2=  .774493 lx=  7.55008 if= 111 il= 131 6/1/2020   n=  20 now=    1720 end=       1900      1650      1811 U=    18.23 T=   95.4 p1=  10.5 p2=    90.5 ed=   138 6/8/2020    x1= 111. x2= 131. y1=  -.86 y2= -1.96     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1900    1650     1811    26   138 6/8/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992877 cc2=  .769270 lx=  7.59008 if= 112 il= 131 6/1/2020   n=  19 now=    1720 end=       1978      1650      1811 U=    21.81 T=   93.8 p1=  15.0 p2=    87.0 ed=   145 6/15/2020   x1= 112. x2= 131. y1=  -.83 y2= -1.71     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     1978    1650     1811    26   145 6/15/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .993123 cc2=  .763707 lx=  7.65008 if= 113 il= 131 6/1/2020   n=  18 now=    1720 end=       2100      1650      1811 U=    28.00 T=   91.2 p1=  22.1 p2=    81.9 ed=   157 6/27/2020   x1= 113. x2= 131. y1=  -.78 y2= -1.42     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     2100    1650     1811    26   157 6/27/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .992174 cc2=  .756472 lx=  7.68008 if= 114 il= 131 6/1/2020   n=  17 now=    1720 end=       2164      1650      1811 U=    30.47 T=   91.3 p1=  25.8 p2=    79.5 ed=   163 7/3/2020    x1= 114. x2= 131. y1=  -.75 y2= -1.30     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     2164    1650     1811    26   163 7/3/2020  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .991368 cc2=  .748832 lx=  7.77008 if= 115 il= 131 6/1/2020   n=  16 now=    1720 end=       2368      1650      1811 U=    38.56 T=   91.8 p1=  37.7 p2=    72.6 ed=   182 7/22/2020   x1= 115. x2= 131. y1=  -.60 y2= -1.02     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     2368    1650     1811    26   182 7/22/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .990643 cc2=  .740643 lx=  7.97008 if= 116 il= 131 6/1/2020   n=  15 now=    1720 end=       2893      1650      1811 U=    57.13 T=   98.0 p1=  68.2 p2=    59.5 ed=   232 9/10/2020   x1= 116. x2= 131. y1=  -.31 y2=  -.58     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720     2893    1650     1811    26   232 9/10/2020 
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .989787 cc2=  .722526 lx=  9.45008 if= 118 il= 131 6/1/2020   n=  13 now=    1720 end=      12709      1650      1811 U=   197.48 T=  271.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 118. x2= 131. y1=   .78 y2=   .71     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720    -        1650     1811    26   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .988339 cc2=  .710989 lx=  9.45008 if= 119 il= 131 6/1/2020   n=  12 now=    1720 end=      12709      1650      1811 U=   208.46 T=  279.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 119. x2= 131. y1=   .77 y2=   .71     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720    -        1650     1811    26   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .981409 cc2=  .679898 lx=  9.45008 if= 121 il= 131 6/1/2020   n=  10 now=    1720 end=      12709      1650      1811 U=   213.32 T=  283.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 121. x2= 131. y1=   .76 y2=   .71     
GP: Deaths    US_Massachusetts_Middlesex 6/1/2020        131    1720    -        1650     1811    26   999 undefine  
AAA2     1 US_Massachusetts_Middlesex Deaths    cc1=  .979334 cc2=  .663106 lx=  9.45008 if= 122 il= 131 6/1/2020   n=   9 now=    1720 end=      12709      1650      1811 U=   214.84 T=  284.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 122. x2= 131. y1=   .76 y2=   .71     
