TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       71675.00000       11.17990
TAB:  Bangladesh Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Bangladesh Confirmed cc1=  .997179 cc2=  .858504 lx= 11.37990 if=  74 il= 125 5/26/2020  n=  51 now=   71675 end=      87544     36751     83413 U=    24.60 T=  121.5 p1=  22.1 p2=    81.9 ed=   179 7/19/2020   x1=  74. x2= 125. y1=  1.93 y2=  -.14     
GP: Confirmed Bangladesh 5/26/2020       125   71675    87544   36751    83413     3   179 7/19/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997225 cc2=  .857197 lx= 11.40990 if=  75 il= 125 5/26/2020  n=  50 now=   71675 end=      90210     36751     83413 U=    25.07 T=  122.3 p1=  25.9 p2=    79.5 ed=   181 7/21/2020   x1=  75. x2= 125. y1=  1.89 y2=  -.11     
GP: Confirmed Bangladesh 5/26/2020       125   71675    90210   36751    83413     3   181 7/21/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997286 cc2=  .855865 lx= 11.45990 if=  76 il= 125 5/26/2020  n=  49 now=   71675 end=      94835     36751     83413 U=    25.74 T=  123.6 p1=  32.3 p2=    75.6 ed=   184 7/24/2020   x1=  76. x2= 125. y1=  1.85 y2=  -.05     
GP: Confirmed Bangladesh 5/26/2020       125   71675    94835   36751    83413     3   184 7/24/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997395 cc2=  .854538 lx= 11.50990 if=  77 il= 125 5/26/2020  n=  48 now=   71675 end=      99697     36751     83413 U=    26.45 T=  124.9 p1=  39.1 p2=    71.9 ed=   187 7/27/2020   x1=  77. x2= 125. y1=  1.81 y2=   .00     
GP: Confirmed Bangladesh 5/26/2020       125   71675    99697   36751    83413     3   187 7/27/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997556 cc2=  .853218 lx= 11.56990 if=  78 il= 125 5/26/2020  n=  47 now=   71675 end=     105862     36751     83413 U=    27.70 T=  126.6 p1=  47.7 p2=    67.7 ed=   191 7/31/2020   x1=  78. x2= 125. y1=  1.75 y2=   .06     
GP: Confirmed Bangladesh 5/26/2020       125   71675   105862   36751    83413     3   191 7/31/2020 
AAA2     1 Bangladesh Confirmed cc1=  .997580 cc2=  .851715 lx= 11.61990 if=  79 il= 125 5/26/2020  n=  46 now=   71675 end=     111290     36751     83413 U=    28.48 T=  127.9 p1=  55.3 p2=    64.4 ed=   195 8/4/2020    x1=  79. x2= 125. y1=  1.72 y2=   .10     
GP: Confirmed Bangladesh 5/26/2020       125   71675   111290   36751    83413     3   195 8/4/2020  
AAA2     1 Bangladesh Confirmed cc1=  .997609 cc2=  .850167 lx= 11.66990 if=  80 il= 125 5/26/2020  n=  45 now=   71675 end=     116996     36751     83413 U=    28.91 T=  129.2 p1=  63.2 p2=    61.3 ed=   197 8/6/2020    x1=  80. x2= 125. y1=  1.70 y2=   .15     
GP: Confirmed Bangladesh 5/26/2020       125   71675   116996   36751    83413     3   197 8/6/2020  
AAA2     1 Bangladesh Confirmed cc1=  .997835 cc2=  .848764 lx= 11.75990 if=  81 il= 125 5/26/2020  n=  44 now=   71675 end=     128014     36751     83413 U=    30.31 T=  131.7 p1=  78.6 p2=    56.0 ed=   203 8/12/2020   x1=  81. x2= 125. y1=  1.67 y2=   .22     
GP: Confirmed Bangladesh 5/26/2020       125   71675   128014   36751    83413     3   203 8/12/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998094 cc2=  .847338 lx= 11.86990 if=  82 il= 125 5/26/2020  n=  43 now=   71675 end=     142899     36751     83413 U=    32.11 T=  134.8 p1=  99.4 p2=    50.2 ed=   210 8/19/2020   x1=  82. x2= 125. y1=  1.65 y2=   .31     
GP: Confirmed Bangladesh 5/26/2020       125   71675   142899   36751    83413     3   210 8/19/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998338 cc2=  .845839 lx= 11.98990 if=  83 il= 125 5/26/2020  n=  42 now=   71675 end=     161118     36751     83413 U=    34.07 T=  138.3 p1= 124.8 p2=    44.5 ed=   218 8/27/2020   x1=  83. x2= 125. y1=  1.62 y2=   .39     
GP: Confirmed Bangladesh 5/26/2020       125   71675   161118   36751    83413     3   218 8/27/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998575 cc2=  .844271 lx= 12.12990 if=  84 il= 125 5/26/2020  n=  41 now=   71675 end=     185330     36751     83413 U=    36.25 T=  142.4 p1= 158.6 p2=    38.7 ed=   227 9/5/2020    x1=  84. x2= 125. y1=  1.61 y2=   .48     
GP: Confirmed Bangladesh 5/26/2020       125   71675   185330   36751    83413     3   227 9/5/2020  
AAA2     1 Bangladesh Confirmed cc1=  .998856 cc2=  .842682 lx= 12.29990 if=  85 il= 125 5/26/2020  n=  40 now=   71675 end=     219673     36751     83413 U=    39.36 T=  147.9 p1= 206.5 p2=    32.6 ed=   240 9/18/2020   x1=  85. x2= 125. y1=  1.60 y2=   .58     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   240 9/18/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998993 cc2=  .840879 lx= 12.44990 if=  86 il= 125 5/26/2020  n=  39 now=   71675 end=     255224     36751     83413 U=    41.74 T=  152.6 p1= 256.1 p2=    28.1 ed=   251 9/29/2020   x1=  86. x2= 125. y1=  1.60 y2=   .66     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   251 9/29/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999156 cc2=  .839028 lx= 12.63990 if=  87 il= 125 5/26/2020  n=  38 now=   71675 end=     308629     36751     83413 U=    44.80 T=  158.8 p1= 330.6 p2=    23.2 ed=   264 10/12/2020  x1=  87. x2= 125. y1=  1.60 y2=   .76     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   264 10/12/2020
AAA2     1 Bangladesh Confirmed cc1=  .999334 cc2=  .837113 lx= 12.86990 if=  88 il= 125 5/26/2020  n=  37 now=   71675 end=     388441     36751     83413 U=    48.41 T=  166.5 p1= 441.9 p2=    18.5 ed=   280 10/28/2020  x1=  88. x2= 125. y1=  1.62 y2=   .86     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   280 10/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999568 cc2=  .835169 lx= 13.17990 if=  89 il= 125 5/26/2020  n=  36 now=   71675 end=     529610     36751     83413 U=    54.09 T=  178.1 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1=  89. x2= 125. y1=  1.65 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999638 cc2=  .832972 lx= 13.17990 if=  90 il= 125 5/26/2020  n=  35 now=   71675 end=     529610     36751     83413 U=    54.79 T=  178.8 p1= 638.9 p2=    13.5 ed=   308 11/25/2020  x1=  90. x2= 125. y1=  1.62 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   308 11/25/2020
AAA2     1 Bangladesh Confirmed cc1=  .999642 cc2=  .830611 lx= 13.17990 if=  91 il= 125 5/26/2020  n=  34 now=   71675 end=     529610     36751     83413 U=    55.11 T=  179.1 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1=  91. x2= 125. y1=  1.60 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   309 11/26/2020
AAA2     1 Bangladesh Confirmed cc1=  .999626 cc2=  .828128 lx= 13.17990 if=  92 il= 125 5/26/2020  n=  33 now=   71675 end=     529610     36751     83413 U=    55.40 T=  179.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  92. x2= 125. y1=  1.58 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999596 cc2=  .825518 lx= 13.17990 if=  93 il= 125 5/26/2020  n=  32 now=   71675 end=     529610     36751     83413 U=    55.95 T=  179.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  93. x2= 125. y1=  1.55 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999562 cc2=  .822785 lx= 13.17990 if=  94 il= 125 5/26/2020  n=  31 now=   71675 end=     529610     36751     83413 U=    55.52 T=  179.5 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  94. x2= 125. y1=  1.54 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999519 cc2=  .819914 lx= 13.17990 if=  95 il= 125 5/26/2020  n=  30 now=   71675 end=     529610     36751     83413 U=    55.45 T=  179.4 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  95. x2= 125. y1=  1.52 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999472 cc2=  .816898 lx= 13.17990 if=  96 il= 125 5/26/2020  n=  29 now=   71675 end=     529610     36751     83413 U=    55.59 T=  179.6 p1= 638.9 p2=    13.5 ed=   310 11/27/2020  x1=  96. x2= 125. y1=  1.50 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   310 11/27/2020
AAA2     1 Bangladesh Confirmed cc1=  .999416 cc2=  .813720 lx= 13.17990 if=  97 il= 125 5/26/2020  n=  28 now=   71675 end=     529610     36751     83413 U=    55.81 T=  179.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1=  97. x2= 125. y1=  1.48 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999353 cc2=  .810370 lx= 13.17990 if=  98 il= 125 5/26/2020  n=  27 now=   71675 end=     529610     36751     83413 U=    56.25 T=  180.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  98. x2= 125. y1=  1.46 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   312 11/29/2020
AAA2     1 Bangladesh Confirmed cc1=  .999310 cc2=  .806860 lx= 13.17990 if=  99 il= 125 5/26/2020  n=  26 now=   71675 end=     529610     36751     83413 U=    56.26 T=  180.2 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1=  99. x2= 125. y1=  1.44 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   312 11/29/2020
AAA2     1 Bangladesh Confirmed cc1=  .999276 cc2=  .803160 lx= 13.17990 if= 100 il= 125 5/26/2020  n=  25 now=   71675 end=     529610     36751     83413 U=    56.18 T=  180.1 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 100. x2= 125. y1=  1.43 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   312 11/29/2020
AAA2     1 Bangladesh Confirmed cc1=  .999243 cc2=  .799243 lx= 13.17990 if= 101 il= 125 5/26/2020  n=  24 now=   71675 end=     529610     36751     83413 U=    55.90 T=  179.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 101. x2= 125. y1=  1.41 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999186 cc2=  .795062 lx= 13.17990 if= 102 il= 125 5/26/2020  n=  23 now=   71675 end=     529610     36751     83413 U=    55.91 T=  179.9 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 102. x2= 125. y1=  1.39 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999139 cc2=  .790624 lx= 13.17990 if= 103 il= 125 5/26/2020  n=  22 now=   71675 end=     529610     36751     83413 U=    55.87 T=  179.8 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 103. x2= 125. y1=  1.38 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999103 cc2=  .785902 lx= 13.17990 if= 104 il= 125 5/26/2020  n=  21 now=   71675 end=     529610     36751     83413 U=    56.04 T=  180.0 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 104. x2= 125. y1=  1.36 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   312 11/29/2020
AAA2     1 Bangladesh Confirmed cc1=  .999141 cc2=  .780923 lx= 13.17990 if= 105 il= 125 5/26/2020  n=  20 now=   71675 end=     529610     36751     83413 U=    56.09 T=  180.0 p1= 638.9 p2=    13.5 ed=   312 11/29/2020  x1= 105. x2= 125. y1=  1.34 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   312 11/29/2020
AAA2     1 Bangladesh Confirmed cc1=  .999281 cc2=  .775674 lx= 13.17990 if= 106 il= 125 5/26/2020  n=  19 now=   71675 end=     529610     36751     83413 U=    55.70 T=  179.7 p1= 638.9 p2=    13.5 ed=   311 11/28/2020  x1= 106. x2= 125. y1=  1.32 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   311 11/28/2020
AAA2     1 Bangladesh Confirmed cc1=  .999425 cc2=  .770010 lx= 13.17990 if= 107 il= 125 5/26/2020  n=  18 now=   71675 end=     529610     36751     83413 U=    55.18 T=  179.2 p1= 638.9 p2=    13.5 ed=   309 11/26/2020  x1= 107. x2= 125. y1=  1.31 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   309 11/26/2020
AAA2     1 Bangladesh Confirmed cc1=  .999528 cc2=  .763826 lx= 13.17990 if= 108 il= 125 5/26/2020  n=  17 now=   71675 end=     529610     36751     83413 U=    54.26 T=  178.2 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 108. x2= 125. y1=  1.29 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   306 11/23/2020
AAA2     1 Bangladesh Confirmed cc1=  .999489 cc2=  .756953 lx= 13.17990 if= 109 il= 125 5/26/2020  n=  16 now=   71675 end=     529610     36751     83413 U=    54.04 T=  178.0 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 109. x2= 125. y1=  1.28 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999422 cc2=  .749422 lx= 13.17990 if= 110 il= 125 5/26/2020  n=  15 now=   71675 end=     529610     36751     83413 U=    54.18 T=  178.2 p1= 638.9 p2=    13.5 ed=   306 11/23/2020  x1= 110. x2= 125. y1=  1.26 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   306 11/23/2020
AAA2     1 Bangladesh Confirmed cc1=  .999381 cc2=  .741182 lx= 13.17990 if= 111 il= 125 5/26/2020  n=  14 now=   71675 end=     529610     36751     83413 U=    53.91 T=  177.9 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 111. x2= 125. y1=  1.24 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999300 cc2=  .732039 lx= 13.17990 if= 112 il= 125 5/26/2020  n=  13 now=   71675 end=     529610     36751     83413 U=    54.16 T=  178.2 p1= 638.9 p2=    13.5 ed=   305 11/22/2020  x1= 112. x2= 125. y1=  1.22 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   305 11/22/2020
AAA2     1 Bangladesh Confirmed cc1=  .999308 cc2=  .721958 lx= 13.17990 if= 113 il= 125 5/26/2020  n=  12 now=   71675 end=     529610     36751     83413 U=    53.78 T=  177.8 p1= 638.9 p2=    13.5 ed=   304 11/21/2020  x1= 113. x2= 125. y1=  1.20 y2=   .98     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   304 11/21/2020
AAA2     1 Bangladesh Confirmed cc1=  .999265 cc2=  .710590 lx= 12.90990 if= 114 il= 125 5/26/2020  n=  11 now=   71675 end=     404293     36751     83413 U=    48.88 T=  167.8 p1= 464.1 p2=    17.7 ed=   283 10/31/2020  x1= 114. x2= 125. y1=  1.10 y2=   .87     
GP: Confirmed Bangladesh 5/26/2020       125   71675    -       36751    83413     3   283 10/31/2020
AAA2     1 Bangladesh Confirmed cc1=  .999463 cc2=  .697951 lx= 11.93990 if= 115 il= 125 5/26/2020  n=  10 now=   71675 end=     153260     36751     83413 U=    30.23 T=  135.8 p1= 113.8 p2=    46.8 ed=   207 8/16/2020   x1= 115. x2= 125. y1=   .69 y2=   .36     
GP: Confirmed Bangladesh 5/26/2020       125   71675   153260   36751    83413     3   207 8/16/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999390 cc2=  .683162 lx= 11.63990 if= 116 il= 125 5/26/2020  n=   9 now=   71675 end=     113538     36751     83413 U=    24.49 T=  127.9 p1=  58.4 p2=    63.1 ed=   185 7/25/2020   x1= 116. x2= 125. y1=   .49 y2=   .12     
GP: Confirmed Bangladesh 5/26/2020       125   71675   113538   36751    83413     3   185 7/25/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999209 cc2=  .665876 lx= 11.46990 if= 117 il= 125 5/26/2020  n=   8 now=   71675 end=      95788     36751     83413 U=    21.51 T=  124.1 p1=  33.6 p2=    74.8 ed=   174 7/14/2020   x1= 117. x2= 125. y1=   .33 y2=  -.04     
GP: Confirmed Bangladesh 5/26/2020       125   71675    95788   36751    83413     3   174 7/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999421 cc2=  .645868 lx= 11.11990 if= 118 il= 125 5/26/2020  n=   7 now=   71675 end=      67500     36751     83413 U=    14.40 T=  117.8 p1=  -5.8 p2=   106.2 ed=   151 6/21/2020   x1= 118. x2= 125. y1=  -.01 y2=  -.50     
GP: Confirmed Bangladesh 5/26/2020       125   71675    67500   36751    83413     3   151 6/21/2020 
AAA2     1 Bangladesh Confirmed cc1=  .999259 cc2=  .621295 lx= 10.99990 if= 119 il= 125 5/26/2020  n=   6 now=   71675 end=      59867     36751     83413 U=    11.95 T=  116.4 p1= -16.5 p2=   119.7 ed=   144 6/14/2020   x1= 119. x2= 125. y1=  -.22 y2=  -.72     
GP: Confirmed Bangladesh 5/26/2020       125   71675    59867   36751    83413     3   144 6/14/2020 
AAA2     1 Bangladesh Confirmed cc1=  .998880 cc2=  .590632 lx= 10.92990 if= 120 il= 125 5/26/2020  n=   5 now=   71675 end=      55820     36751     83413 U=    10.53 T=  115.8 p1= -22.1 p2=   128.4 ed=   140 6/10/2020   x1= 120. x2= 125. y1=  -.40 y2=  -.87     
GP: Confirmed Bangladesh 5/26/2020       125   71675    55820   36751    83413     3   140 6/10/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993256 cc2=  .882145 lx= 12.84990 if=  46 il= 126 5/27/2020  n=  80 now=   71675 end=     380749     38292     88709 U=    49.01 T=  166.8 p1= 431.2 p2=    18.8 ed=   282 10/30/2020  x1=  46. x2= 126. y1=  2.46 y2=   .83     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   282 10/30/2020
AAA2     1 Bangladesh Confirmed cc1=  .993508 cc2=  .881704 lx= 12.70990 if=  47 il= 126 5/27/2020  n=  79 now=   71675 end=     331007     38292     88709 U=    46.93 T=  162.1 p1= 361.8 p2=    21.7 ed=   272 10/20/2020  x1=  47. x2= 126. y1=  2.45 y2=   .77     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   272 10/20/2020
AAA2     1 Bangladesh Confirmed cc1=  .993697 cc2=  .881189 lx= 12.58990 if=  48 il= 126 5/27/2020  n=  78 now=   71675 end=     293577     38292     88709 U=    45.08 T=  158.1 p1= 309.6 p2=    24.4 ed=   264 10/12/2020  x1=  48. x2= 126. y1=  2.44 y2=   .71     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   264 10/12/2020
AAA2     1 Bangladesh Confirmed cc1=  .993822 cc2=  .880594 lx= 12.47990 if=  49 il= 126 5/27/2020  n=  77 now=   71675 end=     262996     38292     88709 U=    43.35 T=  154.4 p1= 266.9 p2=    27.3 ed=   256 10/4/2020   x1=  49. x2= 126. y1=  2.43 y2=   .66     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   256 10/4/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993878 cc2=  .879918 lx= 12.38990 if=  50 il= 126 5/27/2020  n=  76 now=   71675 end=     240360     38292     88709 U=    41.85 T=  151.4 p1= 235.3 p2=    29.8 ed=   250 9/28/2020   x1=  50. x2= 126. y1=  2.42 y2=   .61     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   250 9/28/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993866 cc2=  .879158 lx= 12.29990 if=  51 il= 126 5/27/2020  n=  75 now=   71675 end=     219673     38292     88709 U=    40.36 T=  148.5 p1= 206.5 p2=    32.6 ed=   243 9/21/2020   x1=  51. x2= 126. y1=  2.42 y2=   .56     
GP: Confirmed Bangladesh 5/27/2020       126   71675    -       38292    88709     4   243 9/21/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993785 cc2=  .878315 lx= 12.23990 if=  52 il= 126 5/27/2020  n=  74 now=   71675 end=     206880     38292     88709 U=    39.20 T=  146.5 p1= 188.6 p2=    34.6 ed=   239 9/17/2020   x1=  52. x2= 126. y1=  2.41 y2=   .52     
GP: Confirmed Bangladesh 5/27/2020       126   71675   206880   38292    88709     4   239 9/17/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993638 cc2=  .877391 lx= 12.17990 if=  53 il= 126 5/27/2020  n=  73 now=   71675 end=     194832     38292     88709 U=    39.01 T=  145.0 p1= 171.8 p2=    36.8 ed=   237 9/15/2020   x1=  53. x2= 126. y1=  2.36 y2=   .49     
GP: Confirmed Bangladesh 5/27/2020       126   71675   194832   38292    88709     4   237 9/15/2020 
AAA2     1 Bangladesh Confirmed cc1=  .993588 cc2=  .876547 lx= 12.10990 if=  54 il= 126 5/27/2020  n=  72 now=   71675 end=     181660     38292     88709 U=    38.65 T=  143.1 p1= 153.4 p2=    39.5 ed=   234 9/12/2020   x1=  54. x2= 126. y1=  2.31 y2=   .44     
