TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        7866.00000        8.97030
TAB:  Guatemala Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Guatemala Deaths    cc1=  .983842 cc2=  .794860 lx=  6.27643 if=  91 il= 118 5/19/2020  n=  27 now=     289 end=        531        43       154 U=    52.73 T=  166.6 p1=  83.7 p2=    54.4 ed=   291 11/8/2020   x1=  91. x2= 118. y1=  1.43 y2=   .92     
GP: Deaths    Guatemala 5/19/2020       118     289      531      43      154     6   291 11/8/2020 
AAA2     1 Guatemala Deaths    cc1=  .987788 cc2=  .795338 lx=  7.66643 if=  92 il= 118 5/19/2020  n=  26 now=     289 end=       2135        43       154 U=    86.83 T=  236.3 p1= 638.8 p2=    13.5 ed=   441 4/7/2021    x1=  92. x2= 118. y1=  1.66 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   441 4/7/2021  
AAA2     1 Guatemala Deaths    cc1=  .986330 cc2=  .790214 lx=  7.66643 if=  93 il= 118 5/19/2020  n=  25 now=     289 end=       2135        43       154 U=    83.49 T=  231.7 p1= 638.8 p2=    13.5 ed=   428 3/25/2021   x1=  93. x2= 118. y1=  1.66 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   428 3/25/2021 
AAA2     1 Guatemala Deaths    cc1=  .985341 cc2=  .785341 lx=  7.66643 if=  94 il= 118 5/19/2020  n=  24 now=     289 end=       2135        43       154 U=    89.82 T=  240.4 p1= 638.8 p2=    13.5 ed=   452 4/18/2021   x1=  94. x2= 118. y1=  1.63 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   452 4/18/2021 
AAA2     1 Guatemala Deaths    cc1=  .983691 cc2=  .779567 lx=  7.66643 if=  95 il= 118 5/19/2020  n=  23 now=     289 end=       2135        43       154 U=    96.33 T=  249.2 p1= 638.8 p2=    13.5 ed=   476 5/12/2021   x1=  95. x2= 118. y1=  1.60 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   476 5/12/2021 
AAA2     1 Guatemala Deaths    cc1=  .985552 cc2=  .777037 lx=  7.66643 if=  96 il= 118 5/19/2020  n=  22 now=     289 end=       2135        43       154 U=    92.14 T=  243.5 p1= 638.8 p2=    13.5 ed=   460 4/26/2021   x1=  96. x2= 118. y1=  1.60 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   460 4/26/2021 
AAA2     1 Guatemala Deaths    cc1=  .986178 cc2=  .772978 lx=  7.66643 if=  97 il= 118 5/19/2020  n=  21 now=     289 end=       2135        43       154 U=    87.95 T=  237.8 p1= 638.8 p2=    13.5 ed=   445 4/11/2021   x1=  97. x2= 118. y1=  1.60 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   445 4/11/2021 
AAA2     1 Guatemala Deaths    cc1=  .985437 cc2=  .767219 lx=  7.66643 if=  98 il= 118 5/19/2020  n=  20 now=     289 end=       2135        43       154 U=    88.63 T=  238.7 p1= 638.8 p2=    13.5 ed=   447 4/13/2021   x1=  98. x2= 118. y1=  1.59 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   447 4/13/2021 
AAA2     1 Guatemala Deaths    cc1=  .985904 cc2=  .762297 lx=  7.66643 if=  99 il= 118 5/19/2020  n=  19 now=     289 end=       2135        43       154 U=    84.20 T=  232.7 p1= 638.8 p2=    13.5 ed=   431 3/28/2021   x1=  99. x2= 118. y1=  1.59 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   431 3/28/2021 
AAA2     1 Guatemala Deaths    cc1=  .984723 cc2=  .755307 lx=  7.66643 if= 100 il= 118 5/19/2020  n=  18 now=     289 end=       2135        43       154 U=    79.77 T=  226.7 p1= 638.8 p2=    13.5 ed=   414 3/11/2021   x1= 100. x2= 118. y1=  1.59 y2=  1.36     
GP: Deaths    Guatemala 5/19/2020       118     289    -          43      154     6   414 3/11/2021 
AAA2     1 Guatemala Deaths    cc1=  .984791 cc2=  .861700 lx=  7.27643 if=  54 il= 119 5/20/2020  n=  65 now=     289 end=       1445        45       250 U=    87.77 T=  228.2 p1= 400.0 p2=    20.0 ed=   435 4/1/2021    x1=  54. x2= 119. y1=  1.98 y2=  1.24     
GP: Deaths    Guatemala 5/20/2020       119     289    -          45      250     5   435 4/1/2021  
AAA2     1 Guatemala Deaths    cc1=  .986152 cc2=  .862117 lx=  6.92643 if=  55 il= 119 5/20/2020  n=  64 now=     289 end=       1018        45       250 U=    80.24 T=  210.3 p1= 252.2 p2=    28.4 ed=   399 2/24/2021   x1=  55. x2= 119. y1=  1.94 y2=  1.14     
GP: Deaths    Guatemala 5/20/2020       119     289    -          45      250     5   399 2/24/2021 
AAA2     1 Guatemala Deaths    cc1=  .987433 cc2=  .862433 lx=  6.63643 if=  56 il= 119 5/20/2020  n=  63 now=     289 end=        762        45       250 U=    73.91 T=  195.9 p1= 163.7 p2=    37.9 ed=   370 1/26/2021   x1=  56. x2= 119. y1=  1.89 y2=  1.04     
GP: Deaths    Guatemala 5/20/2020       119     289      762      45      250     5   370 1/26/2021 
AAA2     1 Guatemala Deaths    cc1=  .988626 cc2=  .862638 lx=  6.37643 if=  57 il= 119 5/20/2020  n=  62 now=     289 end=        587        45       250 U=    68.22 T=  183.4 p1= 103.1 p2=    49.2 ed=   344 12/31/2020  x1=  57. x2= 119. y1=  1.85 y2=   .94     
GP: Deaths    Guatemala 5/20/2020       119     289      587      45      250     5   344 12/31/2020
AAA2     1 Guatemala Deaths    cc1=  .989724 cc2=  .862724 lx=  6.15643 if=  58 il= 119 5/20/2020  n=  61 now=     289 end=        471        45       250 U=    63.33 T=  173.1 p1=  63.0 p2=    61.4 ed=   322 12/9/2020   x1=  58. x2= 119. y1=  1.82 y2=   .85     
GP: Deaths    Guatemala 5/20/2020       119     289      471      45      250     5   322 12/9/2020 
AAA2     1 Guatemala Deaths    cc1=  .990720 cc2=  .862683 lx=  5.96643 if=  59 il= 119 5/20/2020  n=  60 now=     289 end=        390        45       250 U=    59.05 T=  164.5 p1=  34.9 p2=    74.1 ed=   303 11/20/2020  x1=  59. x2= 119. y1=  1.79 y2=   .77     
GP: Deaths    Guatemala 5/20/2020       119     289      390      45      250     5   303 11/20/2020
AAA2     1 Guatemala Deaths    cc1=  .991603 cc2=  .862504 lx=  5.79643 if=  60 il= 119 5/20/2020  n=  59 now=     289 end=        329        45       250 U=    55.18 T=  157.0 p1=  13.8 p2=    87.8 ed=   287 11/4/2020   x1=  60. x2= 119. y1=  1.76 y2=   .69     
GP: Deaths    Guatemala 5/20/2020       119     289      329      45      250     5   287 11/4/2020 
AAA2     1 Guatemala Deaths    cc1=  .992366 cc2=  .862177 lx=  5.65643 if=  61 il= 119 5/20/2020  n=  58 now=     289 end=        286        45       250 U=    51.89 T=  150.9 p1=  -1.0 p2=   101.0 ed=   273 10/21/2020  x1=  61. x2= 119. y1=  1.73 y2=   .62     
GP: Deaths    Guatemala 5/20/2020       119     289      286      45      250     5   273 10/21/2020
AAA1     1 Guatemala Deaths    cc1=  .993000 cc2=  .861694 lx=  5.52643 if=  62 il= 119 5/20/2020  n=  57 now=     289 end=        251        45       250 U=    48.83 T=  145.5 p1= -13.1 p2=   115.1 ed=   260 10/8/2020   x1=  62. x2= 119. y1=  1.71 y2=   .54 BEST
AAA2     1 Guatemala Deaths    cc1=  .993000 cc2=  .861694 lx=  5.53043 if=  62 il= 119 5/20/2020  n=  57 now=     289 end=        251        45       250 U=    48.83 T=  145.5 p1= -13.1 p2=   115.1 ed=   260 10/8/2020   x1=  62. x2= 119. y1=  1.71 y2=   .54 BEST
GP: Deaths    Guatemala 5/20/2020       119     289      251      45      250     5   260 10/8/2020 
AAA2     1 Guatemala Deaths    cc1=  .993497 cc2=  .861044 lx=  5.41643 if=  63 il= 119 5/20/2020  n=  56 now=     289 end=        225        45       250 U=    46.15 T=  141.0 p1= -22.1 p2=   128.4 ed=   249 9/27/2020   x1=  63. x2= 119. y1=  1.69 y2=   .48     
GP: Deaths    Guatemala 5/20/2020       119     289      225      45      250     5   249 9/27/2020 
AAA2     1 Guatemala Deaths    cc1=  .993849 cc2=  .860219 lx=  5.32643 if=  64 il= 119 5/20/2020  n=  55 now=     289 end=        205        45       250 U=    43.86 T=  137.4 p1= -29.1 p2=   141.0 ed=   240 9/18/2020   x1=  64. x2= 119. y1=  1.67 y2=   .42     
GP: Deaths    Guatemala 5/20/2020       119     289      205      45      250     5   240 9/18/2020 
AAA2     1 Guatemala Deaths    cc1=  .994051 cc2=  .859211 lx=  5.24643 if=  65 il= 119 5/20/2020  n=  54 now=     289 end=        189        45       250 U=    41.76 T=  134.2 p1= -34.6 p2=   152.9 ed=   232 9/10/2020   x1=  65. x2= 119. y1=  1.66 y2=   .36     
GP: Deaths    Guatemala 5/20/2020       119     289      189      45      250     5   232 9/10/2020 
AAA2     1 Guatemala Deaths    cc1=  .994100 cc2=  .858017 lx=  5.17643 if=  66 il= 119 5/20/2020  n=  53 now=     289 end=        177        45       250 U=    39.87 T=  131.5 p1= -38.8 p2=   163.3 ed=   225 9/3/2020    x1=  66. x2= 119. y1=  1.64 y2=   .31     
GP: Deaths    Guatemala 5/20/2020       119     289      177      45      250     5   225 9/3/2020  
AAA2     1 Guatemala Deaths    cc1=  .993999 cc2=  .856639 lx=  5.12643 if=  67 il= 119 5/20/2020  n=  52 now=     289 end=        168        45       250 U=    38.32 T=  129.6 p1= -41.9 p2=   172.0 ed=   220 8/29/2020   x1=  67. x2= 119. y1=  1.63 y2=   .28     
GP: Deaths    Guatemala 5/20/2020       119     289      168      45      250     5   220 8/29/2020 
AAA2     1 Guatemala Deaths    cc1=  .993761 cc2=  .855086 lx=  5.09643 if=  68 il= 119 5/20/2020  n=  51 now=     289 end=        163        45       250 U=    37.12 T=  128.4 p1= -43.6 p2=   177.3 ed=   216 8/25/2020   x1=  68. x2= 119. y1=  1.63 y2=   .25     
GP: Deaths    Guatemala 5/20/2020       119     289      163      45      250     5   216 8/25/2020 
AAA2     1 Guatemala Deaths    cc1=  .993413 cc2=  .853385 lx=  5.07643 if=  69 il= 119 5/20/2020  n=  50 now=     289 end=        160        45       250 U=    36.08 T=  127.6 p1= -44.6 p2=   180.6 ed=   212 8/21/2020   x1=  69. x2= 119. y1=  1.62 y2=   .24     
GP: Deaths    Guatemala 5/20/2020       119     289      160      45      250     5   212 8/21/2020 
AAA2     1 Guatemala Deaths    cc1=  .993010 cc2=  .851589 lx=  5.07643 if=  70 il= 119 5/20/2020  n=  49 now=     289 end=        160        45       250 U=    35.36 T=  127.4 p1= -44.6 p2=   180.6 ed=   210 8/19/2020   x1=  70. x2= 119. y1=  1.62 y2=   .24     
GP: Deaths    Guatemala 5/20/2020       119     289      160      45      250     5   210 8/19/2020 
AAA2     1 Guatemala Deaths    cc1=  .992658 cc2=  .849801 lx=  5.11643 if=  71 il= 119 5/20/2020  n=  48 now=     289 end=        166        45       250 U=    35.23 T=  128.5 p1= -42.6 p2=   174.1 ed=   211 8/20/2020   x1=  71. x2= 119. y1=  1.63 y2=   .27     
GP: Deaths    Guatemala 5/20/2020       119     289      166      45      250     5   211 8/20/2020 
AAA2     1 Guatemala Deaths    cc1=  .992569 cc2=  .848232 lx=  5.23643 if=  72 il= 119 5/20/2020  n=  47 now=     289 end=        187        45       250 U=    36.21 T=  131.9 p1= -35.3 p2=   154.5 ed=   217 8/26/2020   x1=  72. x2= 119. y1=  1.66 y2=   .36     
GP: Deaths    Guatemala 5/20/2020       119     289      187      45      250     5   217 8/26/2020 
AAA1     1 Guatemala Deaths    cc1=  .993227 cc2=  .847362 lx=  5.54643 if=  73 il= 119 5/20/2020  n=  46 now=     289 end=        256        45       250 U=    44.84 T=  143.8 p1= -11.4 p2=   112.9 ed=   249 9/27/2020   x1=  73. x2= 119. y1=  1.58 y2=   .55 BEST
AAA2     1 Guatemala Deaths    cc1=  .993227 cc2=  .847362 lx=  5.54343 if=  73 il= 119 5/20/2020  n=  46 now=     289 end=        256        45       250 U=    44.84 T=  143.8 p1= -11.4 p2=   112.9 ed=   249 9/27/2020   x1=  73. x2= 119. y1=  1.58 y2=   .55 BEST
GP: Deaths    Guatemala 5/20/2020       119     289      256      45      250     5   249 9/27/2020 
AAA1     1 Guatemala Deaths    cc1=  .992779 cc2=  .845337 lx=  5.52643 if=  74 il= 119 5/20/2020  n=  45 now=     289 end=        251        45       250 U=    43.55 T=  142.6 p1= -13.1 p2=   115.1 ed=   245 9/23/2020   x1=  74. x2= 119. y1=  1.58 y2=   .54 BEST
AAA2     1 Guatemala Deaths    cc1=  .992779 cc2=  .845337 lx=  5.52843 if=  74 il= 119 5/20/2020  n=  45 now=     289 end=        251        45       250 U=    43.55 T=  142.6 p1= -13.1 p2=   115.1 ed=   245 9/23/2020   x1=  74. x2= 119. y1=  1.58 y2=   .54 BEST
GP: Deaths    Guatemala 5/20/2020       119     289      251      45      250     5   245 9/23/2020 
AAA2     1 Guatemala Deaths    cc1=  .992323 cc2=  .843252 lx=  5.57643 if=  75 il= 119 5/20/2020  n=  44 now=     289 end=        264        45       250 U=    47.40 T=  146.1 p1=  -8.7 p2=   109.5 ed=   257 10/5/2020   x1=  75. x2= 119. y1=  1.50 y2=   .57     
GP: Deaths    Guatemala 5/20/2020       119     289      264      45      250     5   257 10/5/2020 
AAA2     1 Guatemala Deaths    cc1=  .992214 cc2=  .841458 lx=  5.46643 if=  76 il= 119 5/20/2020  n=  43 now=     289 end=        236        45       250 U=    44.44 T=  141.5 p1= -18.3 p2=   122.5 ed=   246 9/24/2020   x1=  76. x2= 119. y1=  1.47 y2=   .51     
GP: Deaths    Guatemala 5/20/2020       119     289      236      45      250     5   246 9/24/2020 
AAA2     1 Guatemala Deaths    cc1=  .991876 cc2=  .839377 lx=  5.39643 if=  77 il= 119 5/20/2020  n=  42 now=     289 end=        220        45       250 U=    42.23 T=  138.6 p1= -23.9 p2=   131.4 ed=   238 9/16/2020   x1=  77. x2= 119. y1=  1.46 y2=   .46     
GP: Deaths    Guatemala 5/20/2020       119     289      220      45      250     5   238 9/16/2020 
AAA2     1 Guatemala Deaths    cc1=  .991340 cc2=  .837037 lx=  5.35643 if=  78 il= 119 5/20/2020  n=  41 now=     289 end=        211        45       250 U=    40.57 T=  136.8 p1= -27.0 p2=   137.0 ed=   232 9/10/2020   x1=  78. x2= 119. y1=  1.45 y2=   .44     
GP: Deaths    Guatemala 5/20/2020       119     289      211      45      250     5   232 9/10/2020 
AAA2     1 Guatemala Deaths    cc1=  .990688 cc2=  .834514 lx=  5.35643 if=  79 il= 119 5/20/2020  n=  40 now=     289 end=        211        45       250 U=    39.58 T=  136.3 p1= -27.0 p2=   137.0 ed=   229 9/7/2020    x1=  79. x2= 119. y1=  1.45 y2=   .44     
GP: Deaths    Guatemala 5/20/2020       119     289      211      45      250     5   229 9/7/2020  
AAA2     1 Guatemala Deaths    cc1=  .990103 cc2=  .831989 lx=  5.43643 if=  80 il= 119 5/20/2020  n=  39 now=     289 end=        229        45       250 U=    39.84 T=  138.5 p1= -20.8 p2=   126.2 ed=   232 9/10/2020   x1=  80. x2= 119. y1=  1.47 y2=   .49     
GP: Deaths    Guatemala 5/20/2020       119     289      229      45      250     5   232 9/10/2020 
AAA2     1 Guatemala Deaths    cc1=  .990025 cc2=  .829897 lx=  5.71643 if=  81 il= 119 5/20/2020  n=  38 now=     289 end=        303        45       250 U=    49.63 T=  151.1 p1=   4.8 p2=    95.4 ed=   268 10/16/2020  x1=  81. x2= 119. y1=  1.41 y2=   .65     
GP: Deaths    Guatemala 5/20/2020       119     289      303      45      250     5   268 10/16/2020
AAA2     1 Guatemala Deaths    cc1=  .989682 cc2=  .827461 lx=  5.58643 if=  82 il= 119 5/20/2020  n=  37 now=     289 end=        266        45       250 U=    46.02 T=  145.5 p1=  -8.0 p2=   108.6 ed=   254 10/2/2020   x1=  82. x2= 119. y1=  1.38 y2=   .58     
GP: Deaths    Guatemala 5/20/2020       119     289      266      45      250     5   254 10/2/2020 
AAA1     1 Guatemala Deaths    cc1=  .989016 cc2=  .824617 lx=  5.50643 if=  83 il= 119 5/20/2020  n=  36 now=     289 end=        246        45       250 U=    43.39 T=  142.0 p1= -14.9 p2=   117.5 ed=   244 9/22/2020   x1=  83. x2= 119. y1=  1.36 y2=   .53 BEST
AAA2     1 Guatemala Deaths    cc1=  .989016 cc2=  .824617 lx=  5.50543 if=  83 il= 119 5/20/2020  n=  36 now=     289 end=        246        45       250 U=    43.39 T=  142.0 p1= -14.9 p2=   117.5 ed=   244 9/22/2020   x1=  83. x2= 119. y1=  1.36 y2=   .53 BEST
GP: Deaths    Guatemala 5/20/2020       119     289      246      45      250     5   244 9/22/2020 
AAA2     1 Guatemala Deaths    cc1=  .988091 cc2=  .821424 lx=  5.47643 if=  84 il= 119 5/20/2020  n=  35 now=     289 end=        238        45       250 U=    41.68 T=  140.4 p1= -17.6 p2=   121.4 ed=   238 9/16/2020   x1=  84. x2= 119. y1=  1.35 y2=   .51     
GP: Deaths    Guatemala 5/20/2020       119     289      238      45      250     5   238 9/16/2020 
AAA1     1 Guatemala Deaths    cc1=  .987086 cc2=  .818055 lx=  5.52643 if=  85 il= 119 5/20/2020  n=  34 now=     289 end=        251        45       250 U=    41.31 T=  141.4 p1= -13.1 p2=   115.1 ed=   238 9/16/2020   x1=  85. x2= 119. y1=  1.37 y2=   .54 BEST
AAA2     1 Guatemala Deaths    cc1=  .987086 cc2=  .818055 lx=  5.52943 if=  85 il= 119 5/20/2020  n=  34 now=     289 end=        251        45       250 U=    41.31 T=  141.4 p1= -13.1 p2=   115.1 ed=   238 9/16/2020   x1=  85. x2= 119. y1=  1.37 y2=   .54 BEST
GP: Deaths    Guatemala 5/20/2020       119     289      251      45      250     5   238 9/16/2020 
AAA2     1 Guatemala Deaths    cc1=  .986462 cc2=  .814963 lx=  5.76643 if=  86 il= 119 5/20/2020  n=  33 now=     289 end=        319        45       250 U=    49.43 T=  152.3 p1=  10.4 p2=    90.6 ed=   268 10/16/2020  x1=  86. x2= 119. y1=  1.34 y2=   .67     
GP: Deaths    Guatemala 5/20/2020       119     289      319      45      250     5   268 10/16/2020
AAA2     1 Guatemala Deaths    cc1=  .985466 cc2=  .811389 lx=  5.65643 if=  87 il= 119 5/20/2020  n=  32 now=     289 end=        286        45       250 U=    45.97 T=  147.3 p1=  -1.0 p2=   101.0 ed=   255 10/3/2020   x1=  87. x2= 119. y1=  1.31 y2=   .62     
GP: Deaths    Guatemala 5/20/2020       119     289      286      45      250     5   255 10/3/2020 
AAA2     1 Guatemala Deaths    cc1=  .984083 cc2=  .807306 lx=  5.61643 if=  88 il= 119 5/20/2020  n=  31 now=     289 end=        274        45       250 U=    43.84 T=  145.0 p1=  -5.2 p2=   105.5 ed=   248 9/26/2020   x1=  88. x2= 119. y1=  1.30 y2=   .59     
GP: Deaths    Guatemala 5/20/2020       119     289      274      45      250     5   248 9/26/2020 
AAA2     1 Guatemala Deaths    cc1=  .982549 cc2=  .802943 lx=  5.68643 if=  89 il= 119 5/20/2020  n=  30 now=     289 end=        294        45       250 U=    43.60 T=  146.5 p1=   1.7 p2=    98.3 ed=   249 9/27/2020   x1=  89. x2= 119. y1=  1.32 y2=   .63     
GP: Deaths    Guatemala 5/20/2020       119     289      294      45      250     5   249 9/27/2020 
AAA2     1 Guatemala Deaths    cc1=  .981549 cc2=  .798974 lx=  6.01643 if=  90 il= 119 5/20/2020  n=  29 now=     289 end=        410        45       250 U=    47.47 T=  156.6 p1=  41.9 p2=    70.5 ed=   268 10/16/2020  x1=  90. x2= 119. y1=  1.40 y2=   .79     
GP: Deaths    Guatemala 5/20/2020       119     289      410      45      250     5   268 10/16/2020
AAA2     1 Guatemala Deaths    cc1=  .983464 cc2=  .797769 lx=  7.66643 if=  91 il= 119 5/20/2020  n=  28 now=     289 end=       2135        45       250 U=    75.71 T=  221.3 p1= 638.8 p2=    13.5 ed=   399 2/24/2021   x1=  91. x2= 119. y1=  1.72 y2=  1.35     
GP: Deaths    Guatemala 5/20/2020       119     289    -          45      250     5   399 2/24/2021 
AAA2     1 Guatemala Deaths    cc1=  .986191 cc2=  .797208 lx=  7.66643 if=  92 il= 119 5/20/2020  n=  27 now=     289 end=       2135        45       250 U=    86.78 T=  236.2 p1= 638.8 p2=    13.5 ed=   440 4/6/2021    x1=  92. x2= 119. y1=  1.66 y2=  1.35     
GP: Deaths    Guatemala 5/20/2020       119     289    -          45      250     5   440 4/6/2021  
AAA2     1 Guatemala Deaths    cc1=  .984589 cc2=  .792138 lx=  7.66643 if=  93 il= 119 5/20/2020  n=  26 now=     289 end=       2135        45       250 U=    83.56 T=  231.9 p1= 638.8 p2=    13.5 ed=   429 3/26/2021   x1=  93. x2= 119. y1=  1.66 y2=  1.35     
GP: Deaths    Guatemala 5/20/2020       119     289    -          45      250     5   429 3/26/2021 
