TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       12001.00000        9.39275
TAB:  Denmark Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Denmark Confirmed cc1=  .995846 cc2=  .679618 lx= 11.39275 if= 128 il= 137 6/7/2020   n=   9 now=   12001 end=      88676     11948     12636 U=   602.58 T=  556.0 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 128. x2= 137. y1=   .71 y2=   .70     
GP: Confirmed Denmark 6/7/2020        137   12001    -       11948    12636    60   999 undefine  
AAA2     1 Denmark Confirmed cc1=  .994944 cc2=  .661611 lx= 11.39275 if= 129 il= 137 6/7/2020   n=   8 now=   12001 end=      88676     11948     12636 U=   604.16 T=  557.1 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 129. x2= 137. y1=   .71 y2=   .70     
GP: Confirmed Denmark 6/7/2020        137   12001    -       11948    12636    60   999 undefine  
AAA2     1 Denmark Confirmed cc1=  .994588 cc2=  .641035 lx= 11.39275 if= 130 il= 137 6/7/2020   n=   7 now=   12001 end=      88676     11948     12636 U=   597.32 T=  552.3 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 130. x2= 137. y1=   .71 y2=   .70     
GP: Confirmed Denmark 6/7/2020        137   12001    -       11948    12636    60   999 undefine  
AAA2     1 Denmark Confirmed cc1=  .994962 cc2=  .616997 lx= 11.39275 if= 131 il= 137 6/7/2020   n=   6 now=   12001 end=      88676     11948     12636 U=   574.04 T=  536.2 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 131. x2= 137. y1=   .71 y2=   .70     
GP: Confirmed Denmark 6/7/2020        137   12001    -       11948    12636    60   999 undefine  
AAA2     1 Denmark Confirmed cc1=  .993958 cc2=  .585709 lx=  9.71275 if= 132 il= 137 6/7/2020   n=   5 now=   12001 end=      16526     11948     12636 U=    92.23 T=   33.2 p1=  37.7 p2=    72.6 ed=   250 9/28/2020   x1= 132. x2= 137. y1= -1.07 y2= -1.13     
GP: Confirmed Denmark 6/7/2020        137   12001    16526   11948    12636    60   250 9/28/2020 
AAA2     1 Denmark Confirmed cc1=  .997981 cc2=  .899448 lx=  9.42275 if=  36 il= 138 6/8/2020   n= 102 now=   12001 end=      12366     11962     12636 U=    18.06 T=   76.5 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  36. x2= 138. y1=  2.24 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .997960 cc2=  .898945 lx=  9.42275 if=  37 il= 138 6/8/2020   n= 101 now=   12001 end=      12366     11962     12636 U=    17.89 T=   77.1 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  37. x2= 138. y1=  2.24 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .997981 cc2=  .898477 lx=  9.42275 if=  38 il= 138 6/8/2020   n= 100 now=   12001 end=      12366     11962     12636 U=    18.11 T=   76.4 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  38. x2= 138. y1=  2.12 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .997959 cc2=  .897959 lx=  9.42275 if=  39 il= 138 6/8/2020   n=  99 now=   12001 end=      12366     11962     12636 U=    18.04 T=   76.6 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  39. x2= 138. y1=  2.08 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .997952 cc2=  .897448 lx=  9.42275 if=  40 il= 138 6/8/2020   n=  98 now=   12001 end=      12366     11962     12636 U=    17.86 T=   77.2 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  40. x2= 138. y1=  2.08 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .997999 cc2=  .896984 lx=  9.42275 if=  41 il= 138 6/8/2020   n=  97 now=   12001 end=      12366     11962     12636 U=    17.84 T=   77.3 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  41. x2= 138. y1=  2.03 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .998063 cc2=  .896528 lx=  9.42275 if=  42 il= 138 6/8/2020   n=  96 now=   12001 end=      12366     11962     12636 U=    17.89 T=   77.1 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  42. x2= 138. y1=  1.96 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA2     1 Denmark Confirmed cc1=  .998125 cc2=  .896063 lx=  9.42275 if=  43 il= 138 6/8/2020   n=  95 now=   12001 end=      12366     11962     12636 U=    17.70 T=   77.7 p1=   3.0 p2=    97.0 ed=   119 5/20/2020   x1=  43. x2= 138. y1=  1.96 y2= -3.40     
GP: Confirmed Denmark 6/8/2020        138   12001    12366   11962    12636    62   119 5/20/2020 
AAA1     1 Denmark Confirmed cc1=  .998291 cc2=  .895693 lx=  9.43275 if=  44 il= 138 6/8/2020   n=  94 now=   12001 end=      12490     11962     12636 U=    18.87 T=   78.7 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  44. x2= 138. y1=  1.84 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .998360 cc2=  .895693 lx=  9.42775 if=  44 il= 138 6/8/2020   n=  94 now=   12001 end=      12490     11962     12636 U=    18.87 T=   78.7 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  44. x2= 138. y1=  1.84 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   123 5/24/2020 
AAA1     1 Denmark Confirmed cc1=  .998446 cc2=  .895304 lx=  9.43275 if=  45 il= 138 6/8/2020   n=  93 now=   12001 end=      12490     11962     12636 U=    18.67 T=   79.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  45. x2= 138. y1=  1.84 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .998484 cc2=  .895304 lx=  9.42875 if=  45 il= 138 6/8/2020   n=  93 now=   12001 end=      12490     11962     12636 U=    18.67 T=   79.4 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  45. x2= 138. y1=  1.84 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   123 5/24/2020 
AAA1     1 Denmark Confirmed cc1=  .998732 cc2=  .895037 lx=  9.43275 if=  46 il= 138 6/8/2020   n=  92 now=   12001 end=      12490     11962     12636 U=    18.73 T=   79.2 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  46. x2= 138. y1=  1.77 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .998742 cc2=  .895037 lx=  9.43075 if=  46 il= 138 6/8/2020   n=  92 now=   12001 end=      12490     11962     12636 U=    18.73 T=   79.2 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  46. x2= 138. y1=  1.77 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   123 5/24/2020 
AAA1     1 Denmark Confirmed cc1=  .999033 cc2=  .894776 lx=  9.43275 if=  47 il= 138 6/8/2020   n=  91 now=   12001 end=      12490     11962     12636 U=    19.21 T=   77.7 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  47. x2= 138. y1=  1.60 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999033 cc2=  .894776 lx=  9.43275 if=  47 il= 138 6/8/2020   n=  91 now=   12001 end=      12490     11962     12636 U=    19.21 T=   77.7 p1=   4.1 p2=    96.1 ed=   123 5/24/2020   x1=  47. x2= 138. y1=  1.60 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   123 5/24/2020 
AAA1     1 Denmark Confirmed cc1=  .999156 cc2=  .894328 lx=  9.43275 if=  48 il= 138 6/8/2020   n=  90 now=   12001 end=      12490     11962     12636 U=    20.03 T=   75.1 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  48. x2= 138. y1=  1.35 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999161 cc2=  .894328 lx=  9.43475 if=  48 il= 138 6/8/2020   n=  90 now=   12001 end=      12490     11962     12636 U=    20.03 T=   75.1 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  48. x2= 138. y1=  1.35 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999130 cc2=  .893721 lx=  9.43275 if=  49 il= 138 6/8/2020   n=  89 now=   12001 end=      12490     11962     12636 U=    20.47 T=   73.7 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  49. x2= 138. y1=  1.21 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999138 cc2=  .893721 lx=  9.43475 if=  49 il= 138 6/8/2020   n=  89 now=   12001 end=      12490     11962     12636 U=    20.47 T=   73.7 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  49. x2= 138. y1=  1.21 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999118 cc2=  .893118 lx=  9.43275 if=  50 il= 138 6/8/2020   n=  88 now=   12001 end=      12490     11962     12636 U=    20.74 T=   72.9 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  50. x2= 138. y1=  1.10 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999122 cc2=  .893118 lx=  9.43375 if=  50 il= 138 6/8/2020   n=  88 now=   12001 end=      12490     11962     12636 U=    20.74 T=   72.9 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  50. x2= 138. y1=  1.10 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   121 5/22/2020 
AAA1     1 Denmark Confirmed cc1=  .999148 cc2=  .892547 lx=  9.43275 if=  51 il= 138 6/8/2020   n=  87 now=   12001 end=      12490     11962     12636 U=    20.96 T=   72.2 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  51. x2= 138. y1=  1.01 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999149 cc2=  .892547 lx=  9.43375 if=  51 il= 138 6/8/2020   n=  87 now=   12001 end=      12490     11962     12636 U=    20.96 T=   72.2 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  51. x2= 138. y1=  1.01 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   121 5/22/2020 
AAA1     1 Denmark Confirmed cc1=  .999237 cc2=  .892025 lx=  9.43275 if=  52 il= 138 6/8/2020   n=  86 now=   12001 end=      12490     11962     12636 U=    20.78 T=   72.8 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  52. x2= 138. y1=  1.00 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999237 cc2=  .892025 lx=  9.43275 if=  52 il= 138 6/8/2020   n=  86 now=   12001 end=      12490     11962     12636 U=    20.78 T=   72.8 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  52. x2= 138. y1=  1.00 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   121 5/22/2020 
AAA1     1 Denmark Confirmed cc1=  .999294 cc2=  .891461 lx=  9.43275 if=  53 il= 138 6/8/2020   n=  85 now=   12001 end=      12490     11962     12636 U=    20.62 T=   73.3 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  53. x2= 138. y1=   .98 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999295 cc2=  .891461 lx=  9.43175 if=  53 il= 138 6/8/2020   n=  85 now=   12001 end=      12490     11962     12636 U=    20.62 T=   73.3 p1=   4.1 p2=    96.1 ed=   121 5/22/2020   x1=  53. x2= 138. y1=   .98 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   121 5/22/2020 
AAA1     1 Denmark Confirmed cc1=  .999326 cc2=  .890861 lx=  9.43275 if=  54 il= 138 6/8/2020   n=  84 now=   12001 end=      12490     11962     12636 U=    20.48 T=   73.7 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  54. x2= 138. y1=   .96 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999331 cc2=  .890861 lx=  9.43175 if=  54 il= 138 6/8/2020   n=  84 now=   12001 end=      12490     11962     12636 U=    20.48 T=   73.7 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  54. x2= 138. y1=   .96 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999340 cc2=  .890231 lx=  9.43275 if=  55 il= 138 6/8/2020   n=  83 now=   12001 end=      12490     11962     12636 U=    20.36 T=   74.0 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  55. x2= 138. y1=   .94 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999351 cc2=  .890231 lx=  9.43075 if=  55 il= 138 6/8/2020   n=  83 now=   12001 end=      12490     11962     12636 U=    20.36 T=   74.0 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  55. x2= 138. y1=   .94 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999341 cc2=  .889577 lx=  9.43275 if=  56 il= 138 6/8/2020   n=  82 now=   12001 end=      12490     11962     12636 U=    20.27 T=   74.3 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  56. x2= 138. y1=   .90 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999357 cc2=  .889577 lx=  9.43075 if=  56 il= 138 6/8/2020   n=  82 now=   12001 end=      12490     11962     12636 U=    20.27 T=   74.3 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  56. x2= 138. y1=   .90 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999334 cc2=  .888902 lx=  9.43275 if=  57 il= 138 6/8/2020   n=  81 now=   12001 end=      12490     11962     12636 U=    20.20 T=   74.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  57. x2= 138. y1=   .87 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999355 cc2=  .888902 lx=  9.42975 if=  57 il= 138 6/8/2020   n=  81 now=   12001 end=      12490     11962     12636 U=    20.20 T=   74.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  57. x2= 138. y1=   .87 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999320 cc2=  .888209 lx=  9.43275 if=  58 il= 138 6/8/2020   n=  80 now=   12001 end=      12490     11962     12636 U=    20.14 T=   74.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  58. x2= 138. y1=   .83 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999348 cc2=  .888209 lx=  9.42975 if=  58 il= 138 6/8/2020   n=  80 now=   12001 end=      12490     11962     12636 U=    20.14 T=   74.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  58. x2= 138. y1=   .83 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999301 cc2=  .887498 lx=  9.43275 if=  59 il= 138 6/8/2020   n=  79 now=   12001 end=      12490     11962     12636 U=    20.01 T=   75.2 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  59. x2= 138. y1=   .81 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999335 cc2=  .887498 lx=  9.42975 if=  59 il= 138 6/8/2020   n=  79 now=   12001 end=      12490     11962     12636 U=    20.01 T=   75.2 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  59. x2= 138. y1=   .81 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999276 cc2=  .886767 lx=  9.43275 if=  60 il= 138 6/8/2020   n=  78 now=   12001 end=      12490     11962     12636 U=    19.87 T=   75.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  60. x2= 138. y1=   .78 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999313 cc2=  .886767 lx=  9.42975 if=  60 il= 138 6/8/2020   n=  78 now=   12001 end=      12490     11962     12636 U=    19.87 T=   75.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  60. x2= 138. y1=   .78 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999248 cc2=  .886020 lx=  9.43275 if=  61 il= 138 6/8/2020   n=  77 now=   12001 end=      12490     11962     12636 U=    19.70 T=   76.1 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  61. x2= 138. y1=   .77 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999287 cc2=  .886020 lx=  9.42875 if=  61 il= 138 6/8/2020   n=  77 now=   12001 end=      12490     11962     12636 U=    19.70 T=   76.1 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  61. x2= 138. y1=   .77 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999229 cc2=  .885269 lx=  9.43275 if=  62 il= 138 6/8/2020   n=  76 now=   12001 end=      12490     11962     12636 U=    19.67 T=   76.2 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  62. x2= 138. y1=   .72 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999264 cc2=  .885269 lx=  9.42975 if=  62 il= 138 6/8/2020   n=  76 now=   12001 end=      12490     11962     12636 U=    19.67 T=   76.2 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  62. x2= 138. y1=   .72 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999215 cc2=  .884507 lx=  9.43275 if=  63 il= 138 6/8/2020   n=  75 now=   12001 end=      12490     11962     12636 U=    19.61 T=   76.4 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  63. x2= 138. y1=   .68 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999244 cc2=  .884507 lx=  9.42975 if=  63 il= 138 6/8/2020   n=  75 now=   12001 end=      12490     11962     12636 U=    19.61 T=   76.4 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  63. x2= 138. y1=   .68 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999209 cc2=  .883739 lx=  9.43275 if=  64 il= 138 6/8/2020   n=  74 now=   12001 end=      12490     11962     12636 U=    19.58 T=   76.5 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  64. x2= 138. y1=   .64 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999231 cc2=  .883739 lx=  9.42975 if=  64 il= 138 6/8/2020   n=  74 now=   12001 end=      12490     11962     12636 U=    19.58 T=   76.5 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  64. x2= 138. y1=   .64 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999212 cc2=  .882964 lx=  9.43275 if=  65 il= 138 6/8/2020   n=  73 now=   12001 end=      12490     11962     12636 U=    19.55 T=   76.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  65. x2= 138. y1=   .59 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999227 cc2=  .882964 lx=  9.43075 if=  65 il= 138 6/8/2020   n=  73 now=   12001 end=      12490     11962     12636 U=    19.55 T=   76.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  65. x2= 138. y1=   .59 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999224 cc2=  .882183 lx=  9.43275 if=  66 il= 138 6/8/2020   n=  72 now=   12001 end=      12490     11962     12636 U=    19.50 T=   76.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  66. x2= 138. y1=   .55 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999231 cc2=  .882183 lx=  9.43075 if=  66 il= 138 6/8/2020   n=  72 now=   12001 end=      12490     11962     12636 U=    19.50 T=   76.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  66. x2= 138. y1=   .55 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999254 cc2=  .881403 lx=  9.43275 if=  67 il= 138 6/8/2020   n=  71 now=   12001 end=      12490     11962     12636 U=    19.49 T=   76.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  67. x2= 138. y1=   .50 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999256 cc2=  .881403 lx=  9.43175 if=  67 il= 138 6/8/2020   n=  71 now=   12001 end=      12490     11962     12636 U=    19.49 T=   76.8 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  67. x2= 138. y1=   .50 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999296 cc2=  .880618 lx=  9.43275 if=  68 il= 138 6/8/2020   n=  70 now=   12001 end=      12490     11962     12636 U=    19.46 T=   76.9 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  68. x2= 138. y1=   .46 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999296 cc2=  .880618 lx=  9.43275 if=  68 il= 138 6/8/2020   n=  70 now=   12001 end=      12490     11962     12636 U=    19.46 T=   76.9 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  68. x2= 138. y1=   .46 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999359 cc2=  .879836 lx=  9.43275 if=  69 il= 138 6/8/2020   n=  69 now=   12001 end=      12490     11962     12636 U=    19.55 T=   76.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  69. x2= 138. y1=   .39 y2= -3.14 BEST
AAA2     1 Denmark Confirmed cc1=  .999364 cc2=  .879836 lx=  9.43375 if=  69 il= 138 6/8/2020   n=  69 now=   12001 end=      12490     11962     12636 U=    19.55 T=   76.6 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  69. x2= 138. y1=   .39 y2= -3.14 BEST
GP: Confirmed Denmark 6/8/2020        138   12001    12490   11962    12636    62   122 5/23/2020 
AAA1     1 Denmark Confirmed cc1=  .999408 cc2=  .879022 lx=  9.43275 if=  70 il= 138 6/8/2020   n=  68 now=   12001 end=      12490     11962     12636 U=    19.59 T=   76.5 p1=   4.1 p2=    96.1 ed=   122 5/23/2020   x1=  70. x2= 138. y1=   .33 y2= -3.14 BEST
