TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        4834.00000        8.48343
TAB:  US_Washington_Yakima Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997688 cc2=  .845190 lx= 10.48343 if=  80 il= 122 5/23/2020  n=  42 now=    4834 end=      35718      2594      4018 U=    87.12 T=  206.0 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1=  80. x2= 122. y1=  1.45 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   411 3/8/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997519 cc2=  .843216 lx= 10.48343 if=  81 il= 122 5/23/2020  n=  41 now=    4834 end=      35718      2594      4018 U=    87.00 T=  205.9 p1= 638.9 p2=    13.5 ed=   411 3/8/2021    x1=  81. x2= 122. y1=  1.44 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   411 3/8/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997333 cc2=  .841160 lx= 10.48343 if=  82 il= 122 5/23/2020  n=  40 now=    4834 end=      35718      2594      4018 U=    85.12 T=  204.1 p1= 638.9 p2=    13.5 ed=   404 3/1/2021    x1=  82. x2= 122. y1=  1.43 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   404 3/1/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997228 cc2=  .839115 lx= 10.48343 if=  83 il= 122 5/23/2020  n=  39 now=    4834 end=      35718      2594      4018 U=    89.06 T=  207.9 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  83. x2= 122. y1=  1.40 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   418 3/15/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997054 cc2=  .836926 lx= 10.48343 if=  84 il= 122 5/23/2020  n=  38 now=    4834 end=      35718      2594      4018 U=    88.45 T=  207.3 p1= 638.9 p2=    13.5 ed=   416 3/13/2021   x1=  84. x2= 122. y1=  1.39 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   416 3/13/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996835 cc2=  .834614 lx= 10.48343 if=  85 il= 122 5/23/2020  n=  37 now=    4834 end=      35718      2594      4018 U=    89.22 T=  208.0 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  85. x2= 122. y1=  1.38 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   418 3/15/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996638 cc2=  .832239 lx= 10.48343 if=  86 il= 122 5/23/2020  n=  36 now=    4834 end=      35718      2594      4018 U=    89.42 T=  208.2 p1= 638.9 p2=    13.5 ed=   419 3/16/2021   x1=  86. x2= 122. y1=  1.37 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   419 3/16/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996443 cc2=  .829776 lx= 10.48343 if=  87 il= 122 5/23/2020  n=  35 now=    4834 end=      35718      2594      4018 U=    91.07 T=  209.8 p1= 638.9 p2=    13.5 ed=   424 3/21/2021   x1=  87. x2= 122. y1=  1.35 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   424 3/21/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996449 cc2=  .827419 lx= 10.48343 if=  88 il= 122 5/23/2020  n=  34 now=    4834 end=      35718      2594      4018 U=    92.08 T=  210.8 p1= 638.9 p2=    13.5 ed=   428 3/25/2021   x1=  88. x2= 122. y1=  1.33 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   428 3/25/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996704 cc2=  .825205 lx= 10.48343 if=  89 il= 122 5/23/2020  n=  33 now=    4834 end=      35718      2594      4018 U=    91.86 T=  210.6 p1= 638.9 p2=    13.5 ed=   427 3/24/2021   x1=  89. x2= 122. y1=  1.32 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   427 3/24/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997042 cc2=  .822964 lx= 10.48343 if=  90 il= 122 5/23/2020  n=  32 now=    4834 end=      35718      2594      4018 U=    91.73 T=  210.4 p1= 638.9 p2=    13.5 ed=   426 3/23/2021   x1=  90. x2= 122. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   426 3/23/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997505 cc2=  .820728 lx= 10.48343 if=  91 il= 122 5/23/2020  n=  31 now=    4834 end=      35718      2594      4018 U=    89.26 T=  208.1 p1= 638.9 p2=    13.5 ed=   418 3/15/2021   x1=  91. x2= 122. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   418 3/15/2021 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997608 cc2=  .818003 lx= 10.48343 if=  92 il= 122 5/23/2020  n=  30 now=    4834 end=      35718      2594      4018 U=    86.84 T=  205.7 p1= 638.9 p2=    13.5 ed=   410 3/7/2021    x1=  92. x2= 122. y1=  1.31 y2=   .96     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   410 3/7/2021  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997395 cc2=  .808413 lx=  9.73343 if=  95 il= 122 5/23/2020  n=  27 now=    4834 end=      16872      2594      4018 U=    66.47 T=  163.7 p1= 249.0 p2=    28.7 ed=   320 12/7/2020   x1=  95. x2= 122. y1=  1.03 y2=   .63     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    -        2594     4018     5   320 12/7/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997648 cc2=  .805198 lx=  9.34343 if=  96 il= 122 5/23/2020  n=  26 now=    4834 end=      11423      2594      4018 U=    53.86 T=  143.2 p1= 136.3 p2=    42.3 ed=   270 10/18/2020  x1=  96. x2= 122. y1=   .88 y2=   .39     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834    11423    2594     4018     5   270 10/18/2020
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997722 cc2=  .801606 lx=  9.09343 if=  97 il= 122 5/23/2020  n=  25 now=    4834 end=       8896      2594      4018 U=    45.28 T=  131.5 p1=  84.0 p2=    54.3 ed=   238 9/16/2020   x1=  97. x2= 122. y1=   .76 y2=   .21     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     8896    2594     4018     5   238 9/16/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997518 cc2=  .797518 lx=  8.99343 if=  98 il= 122 5/23/2020  n=  24 now=    4834 end=       8050      2594      4018 U=    41.95 T=  127.2 p1=  66.5 p2=    60.0 ed=   226 9/4/2020    x1=  98. x2= 122. y1=   .70 y2=   .12     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     8050    2594     4018     5   226 9/4/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .997217 cc2=  .793093 lx=  8.93343 if=  99 il= 122 5/23/2020  n=  23 now=    4834 end=       7581      2594      4018 U=    40.03 T=  124.8 p1=  56.8 p2=    63.8 ed=   219 8/28/2020   x1=  99. x2= 122. y1=   .64 y2=   .07     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     7581    2594     4018     5   219 8/28/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996843 cc2=  .788329 lx=  8.90343 if= 100 il= 122 5/23/2020  n=  22 now=    4834 end=       7357      2594      4018 U=    39.84 T=  123.7 p1=  52.2 p2=    65.7 ed=   217 8/26/2020   x1= 100. x2= 122. y1=   .59 y2=   .04     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     7357    2594     4018     5   217 8/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996532 cc2=  .783332 lx=  8.77343 if= 101 il= 122 5/23/2020  n=  21 now=    4834 end=       6460      2594      4018 U=    36.39 T=  118.7 p1=  33.6 p2=    74.8 ed=   204 8/13/2020   x1= 101. x2= 122. y1=   .49 y2=  -.09     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     6460    2594     4018     5   204 8/13/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996467 cc2=  .778249 lx=  8.61343 if= 102 il= 122 5/23/2020  n=  20 now=    4834 end=       5505      2594      4018 U=    30.61 T=  113.3 p1=  13.9 p2=    87.8 ed=   185 7/25/2020   x1= 102. x2= 122. y1=   .37 y2=  -.28     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     5505    2594     4018     5   185 7/25/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996042 cc2=  .772435 lx=  8.53343 if= 103 il= 122 5/23/2020  n=  19 now=    4834 end=       5081      2594      4018 U=    28.51 T=  110.7 p1=   5.1 p2=    95.1 ed=   177 7/17/2020   x1= 103. x2= 122. y1=   .27 y2=  -.40     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     5081    2594     4018     5   177 7/17/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995852 cc2=  .766436 lx=  8.42343 if= 104 il= 122 5/23/2020  n=  18 now=    4834 end=       4552      2594      4018 U=    24.10 T=  108.1 p1=  -5.8 p2=   106.2 ed=   165 7/5/2020    x1= 104. x2= 122. y1=   .17 y2=  -.58     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4552    2594     4018     5   165 7/5/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995136 cc2=  .759434 lx=  8.39343 if= 105 il= 122 5/23/2020  n=  17 now=    4834 end=       4417      2594      4018 U=    23.01 T=  107.5 p1=  -8.6 p2=   109.4 ed=   161 7/1/2020    x1= 105. x2= 122. y1=   .11 y2=  -.63     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     4417    2594     4018     5   161 7/1/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .988644 cc2=  .711294 lx=  8.12343 if= 110 il= 122 5/23/2020  n=  12 now=    4834 end=       3372      2594      4018 U=    14.72 T=  102.3 p1= -30.2 p2=   143.4 ed=   137 6/7/2020    x1= 110. x2= 122. y1=  -.52 y2= -1.34     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     3372    2594     4018     5   137 6/7/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .989649 cc2=  .700974 lx=  7.99343 if= 111 il= 122 5/23/2020  n=  11 now=    4834 end=       2961      2594      4018 U=     9.24 T=  103.3 p1= -38.7 p2=   163.3 ed=   125 5/26/2020   x1= 111. x2= 122. y1=  -.83 y2= -2.02     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2961    2594     4018     5   125 5/26/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991927 cc2=  .690416 lx=  7.93343 if= 112 il= 122 5/23/2020  n=  10 now=    4834 end=       2788      2594      4018 U=     6.24 T=  105.6 p1= -42.3 p2=   173.4 ed=   120 5/21/2020   x1= 112. x2= 122. y1= -1.02 y2= -2.62     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2788    2594     4018     5   120 5/21/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992970 cc2=  .676742 lx=  7.91343 if= 113 il= 122 5/23/2020  n=   9 now=    4834 end=       2733      2594      4018 U=     5.05 T=  107.1 p1= -43.5 p2=   176.9 ed=   119 5/20/2020   x1= 113. x2= 122. y1= -1.17 y2= -2.95     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2733    2594     4018     5   119 5/20/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992873 cc2=  .659540 lx=  7.89343 if= 114 il= 122 5/23/2020  n=   8 now=    4834 end=       2679      2594      4018 U=     3.80 T=  109.0 p1= -44.6 p2=   180.4 ed=   117 5/18/2020   x1= 114. x2= 122. y1= -1.32 y2= -3.43     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2679    2594     4018     5   117 5/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .990101 cc2=  .636548 lx=  7.89343 if= 115 il= 122 5/23/2020  n=   7 now=    4834 end=       2679      2594      4018 U=     3.97 T=  108.4 p1= -44.6 p2=   180.4 ed=   117 5/18/2020   x1= 115. x2= 122. y1= -1.66 y2= -3.43     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2679    2594     4018     5   117 5/18/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .990371 cc2=  .612406 lx=  7.88343 if= 116 il= 122 5/23/2020  n=   6 now=    4834 end=       2652      2594      4018 U=     3.02 T=  110.5 p1= -45.1 p2=   182.3 ed=   117 5/18/2020   x1= 116. x2= 122. y1= -1.81 y2= -3.80     
GP: Confirmed US_Washington_Yakima 5/23/2020       122    4834     2652    2594     4018     5   117 5/18/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .993180 cc2=  .876138 lx=  8.32343 if=  51 il= 123 5/24/2020  n=  72 now=    4834 end=       4119      2812      4196 U=    24.04 T=   99.9 p1= -14.8 p2=   117.4 ed=   156 6/26/2020   x1=  51. x2= 123. y1=  2.03 y2=  -.96 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993181 cc2=  .876138 lx=  8.32843 if=  51 il= 123 5/24/2020  n=  72 now=    4834 end=       4119      2812      4196 U=    24.04 T=   99.9 p1= -14.8 p2=   117.4 ed=   156 6/26/2020   x1=  51. x2= 123. y1=  2.03 y2=  -.96 BEST
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4119    2812     4196     5   156 6/26/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992943 cc2=  .875092 lx=  8.33343 if=  52 il= 123 5/24/2020  n=  71 now=    4834 end=       4160      2812      4196 U=    24.69 T=   99.9 p1= -13.9 p2=   116.2 ed=   158 6/28/2020   x1=  52. x2= 123. y1=  1.94 y2=  -.94 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992943 cc2=  .875092 lx=  8.33343 if=  52 il= 123 5/24/2020  n=  71 now=    4834 end=       4160      2812      4196 U=    24.69 T=   99.9 p1= -13.9 p2=   116.2 ed=   158 6/28/2020   x1=  52. x2= 123. y1=  1.94 y2=  -.94 BEST
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4160    2812     4196     5   158 6/28/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992642 cc2=  .873964 lx=  8.33343 if=  53 il= 123 5/24/2020  n=  70 now=    4834 end=       4160      2812      4196 U=    24.34 T=  100.2 p1= -13.9 p2=   116.2 ed=   157 6/27/2020   x1=  53. x2= 123. y1=  1.94 y2=  -.94 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992642 cc2=  .873964 lx=  8.33443 if=  53 il= 123 5/24/2020  n=  70 now=    4834 end=       4160      2812      4196 U=    24.34 T=  100.2 p1= -13.9 p2=   116.2 ed=   157 6/27/2020   x1=  53. x2= 123. y1=  1.94 y2=  -.94 BEST
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4160    2812     4196     5   157 6/27/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992357 cc2=  .872834 lx=  8.34343 if=  54 il= 123 5/24/2020  n=  69 now=    4834 end=       4202      2812      4196 U=    24.20 T=  100.9 p1= -13.1 p2=   115.0 ed=   158 6/28/2020   x1=  54. x2= 123. y1=  1.94 y2=  -.91 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992358 cc2=  .872834 lx=  8.33943 if=  54 il= 123 5/24/2020  n=  69 now=    4834 end=       4202      2812      4196 U=    24.20 T=  100.9 p1= -13.1 p2=   115.0 ed=   158 6/28/2020   x1=  54. x2= 123. y1=  1.94 y2=  -.91 BEST
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4202    2812     4196     5   158 6/28/2020 
AAA1     1 US_Washington_Yakima Confirmed cc1=  .992147 cc2=  .871761 lx=  8.35343 if=  55 il= 123 5/24/2020  n=  68 now=    4834 end=       4244      2812      4196 U=    24.32 T=  101.4 p1= -12.2 p2=   113.9 ed=   158 6/28/2020   x1=  55. x2= 123. y1=  1.91 y2=  -.89 BEST
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992148 cc2=  .871761 lx=  8.34943 if=  55 il= 123 5/24/2020  n=  68 now=    4834 end=       4244      2812      4196 U=    24.32 T=  101.4 p1= -12.2 p2=   113.9 ed=   158 6/28/2020   x1=  55. x2= 123. y1=  1.91 y2=  -.89 BEST
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4244    2812     4196     5   158 6/28/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991975 cc2=  .870707 lx=  8.36343 if=  56 il= 123 5/24/2020  n=  67 now=    4834 end=       4287      2812      4196 U=    24.61 T=  101.8 p1= -11.3 p2=   112.8 ed=   159 6/29/2020   x1=  56. x2= 123. y1=  1.86 y2=  -.86     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4287    2812     4196     5   159 6/29/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991789 cc2=  .869620 lx=  8.37343 if=  57 il= 123 5/24/2020  n=  66 now=    4834 end=       4330      2812      4196 U=    24.44 T=  102.5 p1= -10.4 p2=   111.6 ed=   160 6/30/2020   x1=  57. x2= 123. y1=  1.86 y2=  -.84     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4330    2812     4196     5   160 6/30/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991818 cc2=  .868727 lx=  8.39343 if=  58 il= 123 5/24/2020  n=  65 now=    4834 end=       4417      2812      4196 U=    24.99 T=  103.1 p1=  -8.6 p2=   109.4 ed=   162 7/2/2020    x1=  58. x2= 123. y1=  1.81 y2=  -.79     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4417    2812     4196     5   162 7/2/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991849 cc2=  .867814 lx=  8.41343 if=  59 il= 123 5/24/2020  n=  64 now=    4834 end=       4507      2812      4196 U=    25.42 T=  103.9 p1=  -6.8 p2=   107.3 ed=   163 7/3/2020    x1=  59. x2= 123. y1=  1.77 y2=  -.75     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4507    2812     4196     5   163 7/3/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .991961 cc2=  .866961 lx=  8.44343 if=  60 il= 123 5/24/2020  n=  63 now=    4834 end=       4644      2812      4196 U=    25.98 T=  105.1 p1=  -3.9 p2=   104.1 ed=   166 7/6/2020    x1=  60. x2= 123. y1=  1.74 y2=  -.69     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4644    2812     4196     5   166 7/6/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .992243 cc2=  .866255 lx=  8.48343 if=  61 il= 123 5/24/2020  n=  62 now=    4834 end=       4833      2812      4196 U=    26.32 T=  106.9 p1=    .0 p2=   100.0 ed=   168 7/8/2020    x1=  61. x2= 123. y1=  1.74 y2=  -.61     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     4833    2812     4196     5   168 7/8/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .993198 cc2=  .866198 lx=  8.55343 if=  62 il= 123 5/24/2020  n=  61 now=    4834 end=       5184      2812      4196 U=    28.17 T=  109.2 p1=   7.2 p2=    93.2 ed=   175 7/15/2020   x1=  62. x2= 123. y1=  1.67 y2=  -.49     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     5184    2812     4196     5   175 7/15/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994125 cc2=  .866088 lx=  8.63343 if=  63 il= 123 5/24/2020  n=  60 now=    4834 end=       5616      2812      4196 U=    31.03 T=  111.6 p1=  16.2 p2=    86.1 ed=   184 7/24/2020   x1=  63. x2= 123. y1=  1.57 y2=  -.37     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     5616    2812     4196     5   184 7/24/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994422 cc2=  .865322 lx=  8.68343 if=  64 il= 123 5/24/2020  n=  59 now=    4834 end=       5904      2812      4196 U=    32.44 T=  113.3 p1=  22.1 p2=    81.9 ed=   189 7/29/2020   x1=  64. x2= 123. y1=  1.52 y2=  -.30     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     5904    2812     4196     5   189 7/29/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .994684 cc2=  .864495 lx=  8.74343 if=  65 il= 123 5/24/2020  n=  58 now=    4834 end=       6269      2812      4196 U=    33.39 T=  115.6 p1=  29.7 p2=    77.1 ed=   194 8/3/2020    x1=  65. x2= 123. y1=  1.52 y2=  -.22     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     6269    2812     4196     5   194 8/3/2020  
AAA2     1 US_Washington_Yakima Confirmed cc1=  .995354 cc2=  .864048 lx=  8.84343 if=  66 il= 123 5/24/2020  n=  57 now=    4834 end=       6928      2812      4196 U=    35.77 T=  119.3 p1=  43.3 p2=    69.8 ed=   203 8/12/2020   x1=  66. x2= 123. y1=  1.49 y2=  -.10     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     6928    2812     4196     5   203 8/12/2020 
AAA2     1 US_Washington_Yakima Confirmed cc1=  .996170 cc2=  .863717 lx=  8.97343 if=  67 il= 123 5/24/2020  n=  56 now=    4834 end=       7890      2812      4196 U=    41.09 T=  124.3 p1=  63.2 p2=    61.3 ed=   221 8/30/2020   x1=  67. x2= 123. y1=  1.39 y2=   .03     
GP: Confirmed US_Washington_Yakima 5/24/2020       123    4834     7890    2812     4196     5   221 8/30/2020 
