TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020       11803.00000        9.37611
TAB:  US_Massachusetts_Worcester Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998717 cc2=  .829687 lx=  6.94623 if=  93 il= 127 5/28/2020  n=  34 now=     834 end=       1039       738      1093 U=    18.96 T=  106.7 p1=  24.6 p2=    80.3 ed=   151 6/21/2020   x1=  93. x2= 127. y1=   .72 y2= -1.07     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1039     738     1093     9   151 6/21/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .999157 cc2=  .827658 lx=  6.99623 if=  94 il= 127 5/28/2020  n=  33 now=     834 end=       1092       738      1093 U=    21.77 T=  106.6 p1=  30.9 p2=    76.4 ed=   157 6/27/2020   x1=  94. x2= 127. y1=   .58 y2=  -.94 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999157 cc2=  .827658 lx=  6.99923 if=  94 il= 127 5/28/2020  n=  33 now=     834 end=       1092       738      1093 U=    21.77 T=  106.6 p1=  30.9 p2=    76.4 ed=   157 6/27/2020   x1=  94. x2= 127. y1=   .58 y2=  -.94 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1092     738     1093     9   157 6/27/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .999100 cc2=  .825022 lx=  6.98623 if=  95 il= 127 5/28/2020  n=  32 now=     834 end=       1081       738      1093 U=    20.83 T=  107.0 p1=  29.6 p2=    77.2 ed=   156 6/26/2020   x1=  95. x2= 127. y1=   .57 y2=  -.96 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999100 cc2=  .825022 lx=  6.99023 if=  95 il= 127 5/28/2020  n=  32 now=     834 end=       1081       738      1093 U=    20.83 T=  107.0 p1=  29.6 p2=    77.2 ed=   156 6/26/2020   x1=  95. x2= 127. y1=   .57 y2=  -.96 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1081     738     1093     9   156 6/26/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999098 cc2=  .822321 lx=  7.01623 if=  96 il= 127 5/28/2020  n=  31 now=     834 end=       1114       738      1093 U=    22.40 T=  107.2 p1=  33.6 p2=    74.9 ed=   160 6/30/2020   x1=  96. x2= 127. y1=   .50 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1114     738     1093     9   160 6/30/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .999029 cc2=  .819424 lx=  7.00623 if=  97 il= 127 5/28/2020  n=  30 now=     834 end=       1103       738      1093 U=    22.01 T=  107.0 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  97. x2= 127. y1=   .45 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999029 cc2=  .819424 lx=  7.00223 if=  97 il= 127 5/28/2020  n=  30 now=     834 end=       1103       738      1093 U=    22.01 T=  107.0 p1=  32.3 p2=    75.6 ed=   158 6/28/2020   x1=  97. x2= 127. y1=   .45 y2=  -.91 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1103     738     1093     9   158 6/28/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .998944 cc2=  .816369 lx=  6.99623 if=  98 il= 127 5/28/2020  n=  29 now=     834 end=       1092       738      1093 U=    22.03 T=  106.4 p1=  30.9 p2=    76.4 ed=   158 6/28/2020   x1=  98. x2= 127. y1=   .38 y2=  -.94 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998944 cc2=  .816369 lx=  6.99323 if=  98 il= 127 5/28/2020  n=  29 now=     834 end=       1092       738      1093 U=    22.03 T=  106.4 p1=  30.9 p2=    76.4 ed=   158 6/28/2020   x1=  98. x2= 127. y1=   .38 y2=  -.94 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1092     738     1093     9   158 6/28/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998990 cc2=  .813295 lx=  6.96623 if=  99 il= 127 5/28/2020  n=  28 now=     834 end=       1060       738      1093 U=    20.86 T=  105.8 p1=  27.1 p2=    78.7 ed=   155 6/25/2020   x1=  99. x2= 127. y1=   .33 y2= -1.02     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1060     738     1093     9   155 6/25/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998997 cc2=  .810015 lx=  6.94623 if= 100 il= 127 5/28/2020  n=  27 now=     834 end=       1039       738      1093 U=    20.02 T=  105.5 p1=  24.6 p2=    80.3 ed=   152 6/22/2020   x1= 100. x2= 127. y1=   .28 y2= -1.07     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1039     738     1093     9   152 6/22/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998964 cc2=  .806514 lx=  6.93623 if= 101 il= 127 5/28/2020  n=  26 now=     834 end=       1028       738      1093 U=    19.51 T=  105.5 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1= 101. x2= 127. y1=   .23 y2= -1.10     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1028     738     1093     9   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998889 cc2=  .802773 lx=  6.92623 if= 102 il= 127 5/28/2020  n=  25 now=     834 end=       1018       738      1093 U=    19.22 T=  105.2 p1=  22.1 p2=    81.9 ed=   150 6/20/2020   x1= 102. x2= 127. y1=   .17 y2= -1.13     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1018     738     1093     9   150 6/20/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998867 cc2=  .798867 lx=  6.90623 if= 103 il= 127 5/28/2020  n=  24 now=     834 end=        998       738      1093 U=    18.11 T=  105.3 p1=  19.7 p2=    83.6 ed=   148 6/18/2020   x1= 103. x2= 127. y1=   .13 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      998     738     1093     9   148 6/18/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998719 cc2=  .794595 lx=  6.90623 if= 104 il= 127 5/28/2020  n=  23 now=     834 end=        998       738      1093 U=    17.75 T=  105.8 p1=  19.7 p2=    83.6 ed=   147 6/17/2020   x1= 104. x2= 127. y1=   .10 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      998     738     1093     9   147 6/17/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998664 cc2=  .790150 lx=  6.92623 if= 105 il= 127 5/28/2020  n=  22 now=     834 end=       1018       738      1093 U=    18.99 T=  105.5 p1=  22.1 p2=    81.9 ed=   150 6/20/2020   x1= 105. x2= 127. y1=   .03 y2= -1.13     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1018     738     1093     9   150 6/20/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998491 cc2=  .785290 lx=  6.91623 if= 106 il= 127 5/28/2020  n=  21 now=     834 end=       1008       738      1093 U=    18.65 T=  105.3 p1=  20.9 p2=    82.7 ed=   149 6/19/2020   x1= 106. x2= 127. y1=  -.04 y2= -1.16     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1008     738     1093     9   149 6/19/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998312 cc2=  .780095 lx=  6.90623 if= 107 il= 127 5/28/2020  n=  20 now=     834 end=        998       738      1093 U=    18.24 T=  105.2 p1=  19.7 p2=    83.6 ed=   148 6/18/2020   x1= 107. x2= 127. y1=  -.10 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      998     738     1093     9   148 6/18/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998126 cc2=  .774519 lx=  6.88623 if= 108 il= 127 5/28/2020  n=  19 now=     834 end=        978       738      1093 U=    17.31 T=  105.1 p1=  17.3 p2=    85.3 ed=   145 6/15/2020   x1= 108. x2= 127. y1=  -.17 y2= -1.26     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      978     738     1093     9   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997854 cc2=  .768438 lx=  6.87623 if= 109 il= 127 5/28/2020  n=  18 now=     834 end=        968       738      1093 U=    17.09 T=  104.8 p1=  16.1 p2=    86.2 ed=   145 6/15/2020   x1= 109. x2= 127. y1=  -.25 y2= -1.30     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      968     738     1093     9   145 6/15/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997753 cc2=  .762051 lx=  6.85623 if= 110 il= 127 5/28/2020  n=  17 now=     834 end=        949       738      1093 U=    15.97 T=  105.0 p1=  13.8 p2=    87.9 ed=   142 6/12/2020   x1= 110. x2= 127. y1=  -.31 y2= -1.38     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      949     738     1093     9   142 6/12/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997435 cc2=  .754900 lx=  6.83623 if= 111 il= 127 5/28/2020  n=  16 now=     834 end=        930       738      1093 U=    14.37 T=  106.0 p1=  11.5 p2=    89.7 ed=   139 6/9/2020    x1= 111. x2= 127. y1=  -.35 y2= -1.46     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      930     738     1093     9   139 6/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997734 cc2=  .747734 lx=  6.90623 if= 112 il= 127 5/28/2020  n=  15 now=     834 end=        998       738      1093 U=    17.46 T=  106.1 p1=  19.7 p2=    83.6 ed=   147 6/17/2020   x1= 112. x2= 127. y1=  -.34 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      998     738     1093     9   147 6/17/2020 
AAA1     1 US_Massachusetts_Worcester Deaths    cc1=  .997894 cc2=  .739695 lx=  7.00623 if= 113 il= 127 5/28/2020  n=  14 now=     834 end=       1103       738      1093 U=    22.73 T=  106.3 p1=  32.3 p2=    75.6 ed=   159 6/29/2020   x1= 113. x2= 127. y1=  -.29 y2=  -.91 BEST
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997894 cc2=  .739695 lx=  7.00923 if= 113 il= 127 5/28/2020  n=  14 now=     834 end=       1103       738      1093 U=    22.73 T=  106.3 p1=  32.3 p2=    75.6 ed=   159 6/29/2020   x1= 113. x2= 127. y1=  -.29 y2=  -.91 BEST
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1103     738     1093     9   159 6/29/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997548 cc2=  .730287 lx=  6.96623 if= 114 il= 127 5/28/2020  n=  13 now=     834 end=       1060       738      1093 U=    20.73 T=  106.0 p1=  27.1 p2=    78.7 ed=   154 6/24/2020   x1= 114. x2= 127. y1=  -.39 y2= -1.02     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1060     738     1093     9   154 6/24/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .997010 cc2=  .719660 lx=  6.93623 if= 115 il= 127 5/28/2020  n=  12 now=     834 end=       1028       738      1093 U=    19.29 T=  105.8 p1=  23.3 p2=    81.1 ed=   151 6/21/2020   x1= 115. x2= 127. y1=  -.48 y2= -1.10     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834     1028     738     1093     9   151 6/21/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .996292 cc2=  .707617 lx=  6.90623 if= 116 il= 127 5/28/2020  n=  11 now=     834 end=        998       738      1093 U=    17.72 T=  105.8 p1=  19.7 p2=    83.6 ed=   147 6/17/2020   x1= 116. x2= 127. y1=  -.58 y2= -1.20     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      998     738     1093     9   147 6/17/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .995214 cc2=  .693703 lx=  6.88623 if= 117 il= 127 5/28/2020  n=  10 now=     834 end=        978       738      1093 U=    16.29 T=  106.4 p1=  17.3 p2=    85.3 ed=   144 6/14/2020   x1= 117. x2= 127. y1=  -.65 y2= -1.26     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834      978     738     1093     9   144 6/14/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .996889 cc2=  .663555 lx=  8.72623 if= 119 il= 127 5/28/2020  n=   8 now=     834 end=       6162       738      1093 U=   106.11 T=  206.8 p1= 638.8 p2=    13.5 ed=   457 4/23/2021   x1= 119. x2= 127. y1=   .83 y2=   .75     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834    -         738     1093     9   457 4/23/2021 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .995619 cc2=  .642066 lx=  8.72623 if= 120 il= 127 5/28/2020  n=   7 now=     834 end=       6162       738      1093 U=   107.73 T=  208.1 p1= 638.8 p2=    13.5 ed=   462 4/28/2021   x1= 120. x2= 127. y1=   .82 y2=   .75     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834    -         738     1093     9   462 4/28/2021 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .993584 cc2=  .615619 lx=  8.72623 if= 121 il= 127 5/28/2020  n=   6 now=     834 end=       6162       738      1093 U=   105.75 T=  206.6 p1= 638.8 p2=    13.5 ed=   456 4/22/2021   x1= 121. x2= 127. y1=   .81 y2=   .75     
GP: Deaths    US_Massachusetts_Worcester 5/28/2020       127     834    -         738     1093     9   456 4/22/2021 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999147 cc2=  .876056 lx=  7.14623 if=  63 il= 128 5/29/2020  n=  65 now=     834 end=       1269       746      1093 U=    26.04 T=  111.5 p1=  52.2 p2=    65.7 ed=   172 7/12/2020   x1=  63. x2= 128. y1=  1.86 y2=  -.63     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1269     746     1093    12   172 7/12/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999117 cc2=  .875082 lx=  7.14623 if=  64 il= 128 5/29/2020  n=  64 now=     834 end=       1269       746      1093 U=    26.32 T=  111.4 p1=  52.2 p2=    65.7 ed=   173 7/13/2020   x1=  64. x2= 128. y1=  1.80 y2=  -.63     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1269     746     1093    12   173 7/13/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999118 cc2=  .874118 lx=  7.13623 if=  65 il= 128 5/29/2020  n=  63 now=     834 end=       1256       746      1093 U=    25.72 T=  111.3 p1=  50.6 p2=    66.4 ed=   171 7/11/2020   x1=  65. x2= 128. y1=  1.80 y2=  -.65     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1256     746     1093    12   171 7/11/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999081 cc2=  .873093 lx=  7.13623 if=  66 il= 128 5/29/2020  n=  62 now=     834 end=       1256       746      1093 U=    26.26 T=  110.9 p1=  50.6 p2=    66.4 ed=   172 7/12/2020   x1=  66. x2= 128. y1=  1.71 y2=  -.65     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1256     746     1093    12   172 7/12/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999119 cc2=  .872119 lx=  7.11623 if=  67 il= 128 5/29/2020  n=  61 now=     834 end=       1231       746      1093 U=    25.46 T=  110.4 p1=  47.6 p2=    67.7 ed=   170 7/10/2020   x1=  67. x2= 128. y1=  1.71 y2=  -.69     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1231     746     1093    12   170 7/10/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999099 cc2=  .871062 lx=  7.11623 if=  68 il= 128 5/29/2020  n=  60 now=     834 end=       1231       746      1093 U=    25.04 T=  110.7 p1=  47.6 p2=    67.7 ed=   169 7/9/2020    x1=  68. x2= 128. y1=  1.71 y2=  -.69     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1231     746     1093    12   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999053 cc2=  .869954 lx=  7.11623 if=  69 il= 128 5/29/2020  n=  59 now=     834 end=       1231       746      1093 U=    25.29 T=  110.5 p1=  47.6 p2=    67.7 ed=   170 7/10/2020   x1=  69. x2= 128. y1=  1.64 y2=  -.69     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1231     746     1093    12   170 7/10/2020 
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999016 cc2=  .868827 lx=  7.10623 if=  70 il= 128 5/29/2020  n=  58 now=     834 end=       1219       746      1093 U=    25.20 T=  110.1 p1=  46.2 p2=    68.4 ed=   169 7/9/2020    x1=  70. x2= 128. y1=  1.59 y2=  -.71     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1219     746     1093    12   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .998990 cc2=  .867683 lx=  7.09623 if=  71 il= 128 5/29/2020  n=  57 now=     834 end=       1207       746      1093 U=    25.43 T=  109.4 p1=  44.7 p2=    69.1 ed=   169 7/9/2020    x1=  71. x2= 128. y1=  1.51 y2=  -.73     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1207     746     1093    12   169 7/9/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999062 cc2=  .866608 lx=  7.08623 if=  72 il= 128 5/29/2020  n=  56 now=     834 end=       1195       746      1093 U=    24.95 T=  109.2 p1=  43.3 p2=    69.8 ed=   168 7/8/2020    x1=  72. x2= 128. y1=  1.49 y2=  -.75     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1195     746     1093    12   168 7/8/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999094 cc2=  .865463 lx=  7.06623 if=  73 il= 128 5/29/2020  n=  55 now=     834 end=       1171       746      1093 U=    24.57 T=  108.5 p1=  40.4 p2=    71.2 ed=   166 7/6/2020    x1=  73. x2= 128. y1=  1.44 y2=  -.80     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1171     746     1093    12   166 7/6/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999162 cc2=  .864322 lx=  7.05623 if=  74 il= 128 5/29/2020  n=  54 now=     834 end=       1160       746      1093 U=    23.91 T=  108.4 p1=  39.1 p2=    71.9 ed=   164 7/4/2020    x1=  74. x2= 128. y1=  1.44 y2=  -.82     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1160     746     1093    12   164 7/4/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999150 cc2=  .863067 lx=  7.04623 if=  75 il= 128 5/29/2020  n=  53 now=     834 end=       1148       746      1093 U=    23.40 T=  108.3 p1=  37.6 p2=    72.6 ed=   163 7/3/2020    x1=  75. x2= 128. y1=  1.42 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1148     746     1093    12   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999106 cc2=  .861746 lx=  7.04623 if=  76 il= 128 5/29/2020  n=  52 now=     834 end=       1148       746      1093 U=    23.59 T=  108.2 p1=  37.6 p2=    72.6 ed=   163 7/3/2020    x1=  76. x2= 128. y1=  1.36 y2=  -.84     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1148     746     1093    12   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999084 cc2=  .860409 lx=  7.03623 if=  77 il= 128 5/29/2020  n=  51 now=     834 end=       1137       746      1093 U=    23.57 T=  107.6 p1=  36.3 p2=    73.4 ed=   163 7/3/2020    x1=  77. x2= 128. y1=  1.30 y2=  -.86     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1137     746     1093    12   163 7/3/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999116 cc2=  .859088 lx=  7.02623 if=  78 il= 128 5/29/2020  n=  50 now=     834 end=       1125       746      1093 U=    22.88 T=  107.7 p1=  34.9 p2=    74.1 ed=   161 7/1/2020    x1=  78. x2= 128. y1=  1.30 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1125     746     1093    12   161 7/1/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999073 cc2=  .857652 lx=  7.02623 if=  79 il= 128 5/29/2020  n=  49 now=     834 end=       1125       746      1093 U=    22.42 T=  108.1 p1=  34.9 p2=    74.1 ed=   161 7/1/2020    x1=  79. x2= 128. y1=  1.30 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1125     746     1093    12   161 7/1/2020  
AAA2     1 US_Massachusetts_Worcester Deaths    cc1=  .999029 cc2=  .856171 lx=  7.02623 if=  80 il= 128 5/29/2020  n=  48 now=     834 end=       1125       746      1093 U=    23.01 T=  107.6 p1=  34.9 p2=    74.1 ed=   161 7/1/2020    x1=  80. x2= 128. y1=  1.20 y2=  -.89     
GP: Deaths    US_Massachusetts_Worcester 5/29/2020       128     834     1125     746     1093    12   161 7/1/2020  
