TEST last_day=  735 method= last 
MH:     0 Country_Region                                            142 Case_Typ         nCases nDeaths 1/23/20 1/24/20 1/25/20  6/7/20  6/8/20  6/9/20
ML aaa nday1  139 6/9/2020        9751.00000        9.18513
TAB:  Czechia Confirmed Date   Day     Real      MAX  Predict    Count      Min      Max      Med
AAA2     1 Czechia Confirmed cc1=  .998360 cc2=  .845862 lx=  9.06513 if=  70 il= 112 5/13/2020  n=  42 now=    9751 end=       8648      8269      8465 U=    13.99 T=   68.6 p1= -11.3 p2=   112.8 ed=   101 5/2/2020    x1=  70. x2= 112. y1=  -.10 y2= -3.10     
GP: Confirmed Czechia 5/13/2020       112    9751     8648    8269     8465    25   101 5/2/2020  
AAA2     1 Czechia Confirmed cc1=  .998513 cc2=  .844210 lx=  9.07513 if=  71 il= 112 5/13/2020  n=  41 now=    9751 end=       8735      8269      8465 U=    15.18 T=   67.9 p1= -10.4 p2=   111.6 ed=   103 5/4/2020    x1=  71. x2= 112. y1=  -.20 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   103 5/4/2020  
AAA2     1 Czechia Confirmed cc1=  .998612 cc2=  .842438 lx=  9.07513 if=  72 il= 112 5/13/2020  n=  40 now=    9751 end=       8735      8269      8465 U=    15.23 T=   67.8 p1= -10.4 p2=   111.6 ed=   103 5/4/2020    x1=  72. x2= 112. y1=  -.28 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   103 5/4/2020  
AAA2     1 Czechia Confirmed cc1=  .998721 cc2=  .840607 lx=  9.07513 if=  73 il= 112 5/13/2020  n=  39 now=    9751 end=       8735      8269      8465 U=    15.59 T=   66.7 p1= -10.4 p2=   111.6 ed=   103 5/4/2020    x1=  73. x2= 112. y1=  -.40 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   103 5/4/2020  
AAA2     1 Czechia Confirmed cc1=  .998657 cc2=  .838529 lx=  9.07513 if=  74 il= 112 5/13/2020  n=  38 now=    9751 end=       8735      8269      8465 U=    15.43 T=   67.2 p1= -10.4 p2=   111.6 ed=   103 5/4/2020    x1=  74. x2= 112. y1=  -.44 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   103 5/4/2020  
AAA2     1 Czechia Confirmed cc1=  .998683 cc2=  .836462 lx=  9.08513 if=  75 il= 112 5/13/2020  n=  37 now=    9751 end=       8823      8269      8465 U=    16.58 T=   66.6 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  75. x2= 112. y1=  -.50 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998756 cc2=  .834357 lx=  9.08513 if=  76 il= 112 5/13/2020  n=  36 now=    9751 end=       8823      8269      8465 U=    16.64 T=   66.5 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  76. x2= 112. y1=  -.57 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998756 cc2=  .829725 lx=  9.08513 if=  78 il= 112 5/13/2020  n=  34 now=    9751 end=       8823      8269      8465 U=    17.35 T=   64.5 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  78. x2= 112. y1=  -.78 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998656 cc2=  .827157 lx=  9.08513 if=  79 il= 112 5/13/2020  n=  33 now=    9751 end=       8823      8269      8465 U=    17.42 T=   64.4 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  79. x2= 112. y1=  -.84 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998567 cc2=  .824489 lx=  9.08513 if=  80 il= 112 5/13/2020  n=  32 now=    9751 end=       8823      8269      8465 U=    17.26 T=   64.8 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  80. x2= 112. y1=  -.88 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998437 cc2=  .821661 lx=  9.08513 if=  81 il= 112 5/13/2020  n=  31 now=    9751 end=       8823      8269      8465 U=    17.35 T=   64.5 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  81. x2= 112. y1=  -.95 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998322 cc2=  .818716 lx=  9.08513 if=  82 il= 112 5/13/2020  n=  30 now=    9751 end=       8823      8269      8465 U=    17.08 T=   65.3 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  82. x2= 112. y1=  -.98 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998148 cc2=  .815574 lx=  9.08513 if=  83 il= 112 5/13/2020  n=  29 now=    9751 end=       8823      8269      8465 U=    16.72 T=   66.2 p1=  -9.5 p2=   110.5 ed=   105 5/6/2020    x1=  83. x2= 112. y1= -1.00 y2= -2.74     
GP: Confirmed Czechia 5/13/2020       112    9751     8823    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .998141 cc2=  .809158 lx=  9.09513 if=  85 il= 112 5/13/2020  n=  27 now=    9751 end=       8911      8269      8465 U=    18.35 T=   64.4 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1=  85. x2= 112. y1= -1.12 y2= -2.59     
GP: Confirmed Czechia 5/13/2020       112    9751     8911    8269     8465    25   107 5/8/2020  
AAA2     1 Czechia Confirmed cc1=  .997981 cc2=  .805531 lx=  9.09513 if=  86 il= 112 5/13/2020  n=  26 now=    9751 end=       8911      8269      8465 U=    18.38 T=   64.4 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1=  86. x2= 112. y1= -1.18 y2= -2.59     
GP: Confirmed Czechia 5/13/2020       112    9751     8911    8269     8465    25   107 5/8/2020  
AAA2     1 Czechia Confirmed cc1=  .997799 cc2=  .801683 lx=  9.09513 if=  87 il= 112 5/13/2020  n=  25 now=    9751 end=       8911      8269      8465 U=    18.04 T=   65.2 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1=  87. x2= 112. y1= -1.21 y2= -2.59     
GP: Confirmed Czechia 5/13/2020       112    9751     8911    8269     8465    25   107 5/8/2020  
AAA2     1 Czechia Confirmed cc1=  .998046 cc2=  .798046 lx=  9.11513 if=  88 il= 112 5/13/2020  n=  24 now=    9751 end=       9091      8269      8465 U=    20.94 T=   62.7 p1=  -6.8 p2=   107.3 ed=   112 5/13/2020   x1=  88. x2= 112. y1= -1.21 y2= -2.36     
GP: Confirmed Czechia 5/13/2020       112    9751     9091    8269     8465    25   112 5/13/2020 
AAA2     1 Czechia Confirmed cc1=  .998381 cc2=  .794257 lx=  9.12513 if=  89 il= 112 5/13/2020  n=  23 now=    9751 end=       9183      8269      8465 U=    22.93 T=   60.3 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  89. x2= 112. y1= -1.25 y2= -2.26     
GP: Confirmed Czechia 5/13/2020       112    9751     9183    8269     8465    25   114 5/15/2020 
AAA2     1 Czechia Confirmed cc1=  .998439 cc2=  .789925 lx=  9.14513 if=  90 il= 112 5/13/2020  n=  22 now=    9751 end=       9368      8269      8465 U=    26.46 T=   56.9 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  90. x2= 112. y1= -1.25 y2= -2.08     
GP: Confirmed Czechia 5/13/2020       112    9751     9368    8269     8465    25   119 5/20/2020 
AAA2     1 Czechia Confirmed cc1=  .998245 cc2=  .785045 lx=  9.15513 if=  91 il= 112 5/13/2020  n=  21 now=    9751 end=       9462      8269      8465 U=    28.36 T=   55.2 p1=  -3.0 p2=   103.1 ed=   122 5/23/2020   x1=  91. x2= 112. y1= -1.26 y2= -2.00     
GP: Confirmed Czechia 5/13/2020       112    9751     9462    8269     8465    25   122 5/23/2020 
AAA2     1 Czechia Confirmed cc1=  .997989 cc2=  .779771 lx=  9.14513 if=  92 il= 112 5/13/2020  n=  20 now=    9751 end=       9368      8269      8465 U=    26.56 T=   56.7 p1=  -3.9 p2=   104.1 ed=   119 5/20/2020   x1=  92. x2= 112. y1= -1.33 y2= -2.08     
GP: Confirmed Czechia 5/13/2020       112    9751     9368    8269     8465    25   119 5/20/2020 
AAA2     1 Czechia Confirmed cc1=  .997691 cc2=  .774084 lx=  9.15513 if=  93 il= 112 5/13/2020  n=  19 now=    9751 end=       9462      8269      8465 U=    28.41 T=   55.1 p1=  -3.0 p2=   103.1 ed=   122 5/23/2020   x1=  93. x2= 112. y1= -1.33 y2= -2.00     
GP: Confirmed Czechia 5/13/2020       112    9751     9462    8269     8465    25   122 5/23/2020 
AAA2     1 Czechia Confirmed cc1=  .997309 cc2=  .767893 lx=  9.15513 if=  94 il= 112 5/13/2020  n=  18 now=    9751 end=       9462      8269      8465 U=    28.72 T=   54.5 p1=  -3.0 p2=   103.1 ed=   122 5/23/2020   x1=  94. x2= 112. y1= -1.38 y2= -2.00     
GP: Confirmed Czechia 5/13/2020       112    9751     9462    8269     8465    25   122 5/23/2020 
AAA2     1 Czechia Confirmed cc1=  .996948 cc2=  .761245 lx=  9.13513 if=  95 il= 112 5/13/2020  n=  17 now=    9751 end=       9275      8269      8465 U=    25.22 T=   57.4 p1=  -4.9 p2=   105.1 ed=   116 5/17/2020   x1=  95. x2= 112. y1= -1.49 y2= -2.16     
GP: Confirmed Czechia 5/13/2020       112    9751     9275    8269     8465    25   116 5/17/2020 
AAA2     1 Czechia Confirmed cc1=  .996438 cc2=  .753902 lx=  9.12513 if=  96 il= 112 5/13/2020  n=  16 now=    9751 end=       9183      8269      8465 U=    23.06 T=   60.0 p1=  -5.8 p2=   106.2 ed=   114 5/15/2020   x1=  96. x2= 112. y1= -1.56 y2= -2.26     
GP: Confirmed Czechia 5/13/2020       112    9751     9183    8269     8465    25   114 5/15/2020 
AAA2     1 Czechia Confirmed cc1=  .995753 cc2=  .745753 lx=  9.13513 if=  97 il= 112 5/13/2020  n=  15 now=    9751 end=       9275      8269      8465 U=    24.49 T=   59.0 p1=  -4.9 p2=   105.1 ed=   116 5/17/2020   x1=  97. x2= 112. y1= -1.55 y2= -2.16     
GP: Confirmed Czechia 5/13/2020       112    9751     9275    8269     8465    25   116 5/17/2020 
AAA2     1 Czechia Confirmed cc1=  .995049 cc2=  .736850 lx=  9.16513 if=  98 il= 112 5/13/2020  n=  14 now=    9751 end=       9557      8269      8465 U=    29.73 T=   54.6 p1=  -2.0 p2=   102.0 ed=   124 5/25/2020   x1=  98. x2= 112. y1= -1.46 y2= -1.93     
GP: Confirmed Czechia 5/13/2020       112    9751     9557    8269     8465    25   124 5/25/2020 
AAA2     1 Czechia Confirmed cc1=  .994105 cc2=  .726844 lx=  9.22513 if=  99 il= 112 5/13/2020  n=  13 now=    9751 end=      10148      8269      8465 U=    42.34 T=   44.9 p1=   4.1 p2=    96.1 ed=   144 6/14/2020   x1=  99. x2= 112. y1= -1.28 y2= -1.59     
GP: Confirmed Czechia 5/13/2020       112    9751    10148    8269     8465    25   144 6/14/2020 
AAA2     1 Czechia Confirmed cc1=  .993697 cc2=  .716347 lx=  9.13513 if= 100 il= 112 5/13/2020  n=  12 now=    9751 end=       9275      8269      8465 U=    26.27 T=   55.1 p1=  -4.9 p2=   105.1 ed=   117 5/18/2020   x1= 100. x2= 112. y1= -1.71 y2= -2.16     
GP: Confirmed Czechia 5/13/2020       112    9751     9275    8269     8465    25   117 5/18/2020 
AAA2     1 Czechia Confirmed cc1=  .995044 cc2=  .706369 lx=  9.09513 if= 101 il= 112 5/13/2020  n=  11 now=    9751 end=       8911      8269      8465 U=    17.77 T=   65.9 p1=  -8.6 p2=   109.4 ed=   107 5/8/2020    x1= 101. x2= 112. y1= -1.97 y2= -2.59     
GP: Confirmed Czechia 5/13/2020       112    9751     8911    8269     8465    25   107 5/8/2020  
AAA2     1 Czechia Confirmed cc1=  .994887 cc2=  .693375 lx=  9.07513 if= 102 il= 112 5/13/2020  n=  10 now=    9751 end=       8735      8269      8465 U=    13.40 T=   73.1 p1= -10.4 p2=   111.6 ed=   104 5/5/2020    x1= 102. x2= 112. y1= -2.16 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   104 5/5/2020  
AAA2     1 Czechia Confirmed cc1=  .993231 cc2=  .677003 lx=  9.07513 if= 103 il= 112 5/13/2020  n=   9 now=    9751 end=       8735      8269      8465 U=    12.80 T=   74.8 p1= -10.4 p2=   111.6 ed=   105 5/6/2020    x1= 103. x2= 112. y1= -2.20 y2= -2.90     
GP: Confirmed Czechia 5/13/2020       112    9751     8735    8269     8465    25   105 5/6/2020  
AAA2     1 Czechia Confirmed cc1=  .992432 cc2=  .659099 lx=  9.10513 if= 104 il= 112 5/13/2020  n=   8 now=    9751 end=       9001      8269      8465 U=    18.42 T=   66.6 p1=  -7.7 p2=   108.3 ed=   110 5/11/2020   x1= 104. x2= 112. y1= -2.03 y2= -2.47     
GP: Confirmed Czechia 5/13/2020       112    9751     9001    8269     8465    25   110 5/11/2020 
AAA2     1 Czechia Confirmed cc1=  .993711 cc2=  .640158 lx= 11.18512 if= 105 il= 112 5/13/2020  n=   7 now=    9751 end=      72050      8269      8465 U=   420.64 T=  436.9 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 105. x2= 112. y1=   .79 y2=   .77     
GP: Confirmed Czechia 5/13/2020       112    9751    -        8269     8465    25   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .991345 cc2=  .613380 lx= 11.18512 if= 106 il= 112 5/13/2020  n=   6 now=    9751 end=      72050      8269      8465 U=   447.76 T=  457.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 106. x2= 112. y1=   .79 y2=   .77     
GP: Confirmed Czechia 5/13/2020       112    9751    -        8269     8465    25   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .987773 cc2=  .579525 lx= 11.18512 if= 107 il= 112 5/13/2020  n=   5 now=    9751 end=      72050      8269      8465 U=   463.24 T=  469.8 p1= 638.9 p2=    13.5 ed=   999 undefine    x1= 107. x2= 112. y1=   .78 y2=   .77     
GP: Confirmed Czechia 5/13/2020       112    9751    -        8269     8465    25   999 undefine  
AAA2     1 Czechia Confirmed cc1=  .998554 cc2=  .883084 lx=  9.05513 if=  39 il= 113 5/14/2020  n=  74 now=    9751 end=       8562      8351      8826 U=    12.84 T=   65.6 p1= -12.2 p2=   113.9 ed=    95 4/26/2020   x1=  39. x2= 113. y1=  2.07 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    95 4/26/2020 
AAA2     1 Czechia Confirmed cc1=  .998574 cc2=  .882327 lx=  9.05513 if=  40 il= 113 5/14/2020  n=  73 now=    9751 end=       8562      8351      8826 U=    12.67 T=   66.3 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  40. x2= 113. y1=  2.07 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998546 cc2=  .881504 lx=  9.05513 if=  41 il= 113 5/14/2020  n=  72 now=    9751 end=       8562      8351      8826 U=    12.64 T=   66.4 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  41. x2= 113. y1=  2.01 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998514 cc2=  .880663 lx=  9.05513 if=  42 il= 113 5/14/2020  n=  71 now=    9751 end=       8562      8351      8826 U=    12.61 T=   66.5 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  42. x2= 113. y1=  1.94 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998478 cc2=  .879800 lx=  9.05513 if=  43 il= 113 5/14/2020  n=  70 now=    9751 end=       8562      8351      8826 U=    12.56 T=   66.7 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  43. x2= 113. y1=  1.88 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998435 cc2=  .878912 lx=  9.05513 if=  44 il= 113 5/14/2020  n=  69 now=    9751 end=       8562      8351      8826 U=    12.53 T=   66.8 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  44. x2= 113. y1=  1.82 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998385 cc2=  .878000 lx=  9.05513 if=  45 il= 113 5/14/2020  n=  68 now=    9751 end=       8562      8351      8826 U=    12.37 T=   67.4 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  45. x2= 113. y1=  1.81 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998314 cc2=  .877046 lx=  9.05513 if=  46 il= 113 5/14/2020  n=  67 now=    9751 end=       8562      8351      8826 U=    12.37 T=   67.4 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  46. x2= 113. y1=  1.73 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998239 cc2=  .876070 lx=  9.05513 if=  47 il= 113 5/14/2020  n=  66 now=    9751 end=       8562      8351      8826 U=    12.19 T=   68.0 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  47. x2= 113. y1=  1.73 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998168 cc2=  .875077 lx=  9.05513 if=  48 il= 113 5/14/2020  n=  65 now=    9751 end=       8562      8351      8826 U=    12.12 T=   68.3 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  48. x2= 113. y1=  1.68 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998108 cc2=  .874073 lx=  9.05513 if=  49 il= 113 5/14/2020  n=  64 now=    9751 end=       8562      8351      8826 U=    12.30 T=   67.6 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  49. x2= 113. y1=  1.51 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .998018 cc2=  .873018 lx=  9.05513 if=  50 il= 113 5/14/2020  n=  63 now=    9751 end=       8562      8351      8826 U=    12.12 T=   68.3 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  50. x2= 113. y1=  1.51 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .997942 cc2=  .871954 lx=  9.05513 if=  51 il= 113 5/14/2020  n=  62 now=    9751 end=       8562      8351      8826 U=    12.15 T=   68.2 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  51. x2= 113. y1=  1.41 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .997855 cc2=  .870855 lx=  9.05513 if=  52 il= 113 5/14/2020  n=  61 now=    9751 end=       8562      8351      8826 U=    12.13 T=   68.2 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  52. x2= 113. y1=  1.34 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .997765 cc2=  .869728 lx=  9.05513 if=  53 il= 113 5/14/2020  n=  60 now=    9751 end=       8562      8351      8826 U=    12.13 T=   68.3 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  53. x2= 113. y1=  1.26 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .997670 cc2=  .868570 lx=  9.05513 if=  54 il= 113 5/14/2020  n=  59 now=    9751 end=       8562      8351      8826 U=    12.04 T=   68.6 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  54. x2= 113. y1=  1.21 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA2     1 Czechia Confirmed cc1=  .997595 cc2=  .867406 lx=  9.05513 if=  55 il= 113 5/14/2020  n=  58 now=    9751 end=       8562      8351      8826 U=    12.05 T=   68.5 p1= -12.2 p2=   113.9 ed=    96 4/27/2020   x1=  55. x2= 113. y1=  1.12 y2= -3.69     
GP: Confirmed Czechia 5/14/2020       113    9751     8562    8351     8826    24    96 4/27/2020 
AAA1     1 Czechia Confirmed cc1=  .997529 cc2=  .866223 lx=  9.06513 if=  56 il= 113 5/14/2020  n=  57 now=    9751 end=       8648      8351      8826 U=    12.88 T=   69.8 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  56. x2= 113. y1=  1.07 y2= -3.35 BEST
AAA2     1 Czechia Confirmed cc1=  .997654 cc2=  .866223 lx=  9.06013 if=  56 il= 113 5/14/2020  n=  57 now=    9751 end=       8648      8351      8826 U=    12.88 T=   69.8 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  56. x2= 113. y1=  1.07 y2= -3.35 BEST
GP: Confirmed Czechia 5/14/2020       113    9751     8648    8351     8826    24   100 5/1/2020  
AAA1     1 Czechia Confirmed cc1=  .997565 cc2=  .865112 lx=  9.06513 if=  57 il= 113 5/14/2020  n=  56 now=    9751 end=       8648      8351      8826 U=    13.09 T=   69.1 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  57. x2= 113. y1=   .93 y2= -3.35 BEST
AAA2     1 Czechia Confirmed cc1=  .997652 cc2=  .865112 lx=  9.06113 if=  57 il= 113 5/14/2020  n=  56 now=    9751 end=       8648      8351      8826 U=    13.09 T=   69.1 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  57. x2= 113. y1=   .93 y2= -3.35 BEST
GP: Confirmed Czechia 5/14/2020       113    9751     8648    8351     8826    24   100 5/1/2020  
AAA1     1 Czechia Confirmed cc1=  .997493 cc2=  .863863 lx=  9.06513 if=  58 il= 113 5/14/2020  n=  55 now=    9751 end=       8648      8351      8826 U=    13.09 T=   69.1 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  58. x2= 113. y1=   .85 y2= -3.35 BEST
AAA2     1 Czechia Confirmed cc1=  .997565 cc2=  .863863 lx=  9.06113 if=  58 il= 113 5/14/2020  n=  55 now=    9751 end=       8648      8351      8826 U=    13.09 T=   69.1 p1= -11.3 p2=   112.8 ed=   100 5/1/2020    x1=  58. x2= 113. y1=   .85 y2= -3.35 BEST
GP: Confirmed Czechia 5/14/2020       113    9751     8648    8351     8826    24   100 5/1/2020  
